"OnePuttPercentageRound3_RANKTHISWEEK_2010","OnePuttPercentageRound3_RANKLASTWEEK_2010","OnePuttPercentageRound3_PLAYERNAME_2010","OnePuttPercentageRound3__2010","OnePuttPercentageRound3_Pct_2010","OnePuttPercentageRound3_OF1PUTTS_2010","OnePuttPercentageRound3_OFHOLES_2010","stat_name","year"
23,23,"Mike Weir",NA,41.67,75,180,"OnePuttPercentageRound3",2010
27,27,"Ernie Els",NA,41.32,119,288,"OnePuttPercentageRound3",2010
28,28,"Charley Hoffman",NA,41.23,141,342,"OnePuttPercentageRound3",2010
28,28,"Josh Teater",NA,41.23,141,342,"OnePuttPercentageRound3",2010
30,30,"JB Holmes",NA,41.2,178,432,"OnePuttPercentageRound3",2010
31,31,"Carl Pettersson",NA,41.11,148,360,"OnePuttPercentageRound3",2010
32,32,"Retief Goosen",NA,41.05,133,324,"OnePuttPercentageRound3",2010
33,33,"Chris Riley",NA,41.03,96,234,"OnePuttPercentageRound3",2010
34,34,"Chris Couch",NA,40.91,81,198,"OnePuttPercentageRound3",2010
35,35,"Kevin Na",NA,40.66,161,396,"OnePuttPercentageRound3",2010
36,36,"Stephen Ames",NA,40.63,117,288,"OnePuttPercentageRound3",2010
37,37,"Jim Furyk",NA,40.52,124,306,"OnePuttPercentageRound3",2010
38,38,"Zach Johnson",NA,40.4,160,396,"OnePuttPercentageRound3",2010
39,39,"Tim Clark",NA,40.35,138,342,"OnePuttPercentageRound3",2010
40,40,"Bill Haas",NA,40.12,130,324,"OnePuttPercentageRound3",2010
41,41,"Johnson Wagner",NA,39.93,115,288,"OnePuttPercentageRound3",2010
42,42,"Matt Jones",NA,39.87,122,306,"OnePuttPercentageRound3",2010
43,43,"Andrew McLardy",NA,39.81,43,108,"OnePuttPercentageRound3",2010
43,43,"Michael Sim",NA,39.81,86,216,"OnePuttPercentageRound3",2010
45,45,"Ben Curtis",NA,39.58,114,288,"OnePuttPercentageRound3",2010
45,45,"Davis Love III",NA,39.58,114,288,"OnePuttPercentageRound3",2010
45,45,"James Nitties",NA,39.58,114,288,"OnePuttPercentageRound3",2010
48,48,"KJ Choi",NA,39.47,135,342,"OnePuttPercentageRound3",2010
49,49,"Aaron Baddeley",NA,39.39,156,396,"OnePuttPercentageRound3",2010
49,49,"Matt Kuchar",NA,39.39,156,396,"OnePuttPercentageRound3",2010
51,51,"Michael Letzig",NA,39.24,113,288,"OnePuttPercentageRound3",2010
52,52,"Ricky Barnes",NA,39.12,169,432,"OnePuttPercentageRound3",2010
53,53,"Justin Bolli",NA,38.89,35,90,"OnePuttPercentageRound3",2010
53,53,"Jason Day",NA,38.89,126,324,"OnePuttPercentageRound3",2010
53,53,"Matt Every",NA,38.89,84,216,"OnePuttPercentageRound3",2010
53,53,"Tim Herron",NA,38.89,112,288,"OnePuttPercentageRound3",2010
53,53,"Steve Marino",NA,38.89,119,306,"OnePuttPercentageRound3",2010
53,53,"Rory McIlroy",NA,38.89,77,198,"OnePuttPercentageRound3",2010
53,53,"Bryce Molder",NA,38.89,112,288,"OnePuttPercentageRound3",2010
60,60,"Nick Watney",NA,38.62,146,378,"OnePuttPercentageRound3",2010
61,61,"Stuart Appleby",NA,38.61,139,360,"OnePuttPercentageRound3",2010
62,62,"Dustin Johnson",NA,38.6,132,342,"OnePuttPercentageRound3",2010
63,63,"Scott McCarron",NA,38.54,111,288,"OnePuttPercentageRound3",2010
64,64,"Kenny Perry",NA,38.52,104,270,"OnePuttPercentageRound3",2010
64,64,"Rory Sabbatini",NA,38.52,104,270,"OnePuttPercentageRound3",2010
64,64,"Vijay Singh",NA,38.52,104,270,"OnePuttPercentageRound3",2010
67,67,"Paul Goydos",NA,38.49,97,252,"OnePuttPercentageRound3",2010
68,68,"Brian Davis",NA,38.3,131,342,"OnePuttPercentageRound3",2010
69,69,"Andres Romero",NA,38.19,110,288,"OnePuttPercentageRound3",2010
70,70,"Angel Cabrera",NA,38.1,96,252,"OnePuttPercentageRound3",2010
70,70,"Rickie Fowler",NA,38.1,144,378,"OnePuttPercentageRound3",2010
72,72,"Woody Austin",NA,37.96,123,324,"OnePuttPercentageRound3",2010
72,72,"Stewart Cink",NA,37.96,123,324,"OnePuttPercentageRound3",2010
72,72,"Kevin Johnson",NA,37.96,41,108,"OnePuttPercentageRound3",2010
72,72,"Steve Stricker",NA,37.96,123,324,"OnePuttPercentageRound3",2010
72,72,"Bo Van Pelt",NA,37.96,164,432,"OnePuttPercentageRound3",2010
77,77,"Robert Allenby",NA,37.91,116,306,"OnePuttPercentageRound3",2010
78,78,"Bubba Watson",NA,37.85,109,288,"OnePuttPercentageRound3",2010
79,79,"JP Hayes",NA,37.7,95,252,"OnePuttPercentageRound3",2010
80,80,"Ben Crane",NA,37.65,122,324,"OnePuttPercentageRound3",2010
80,80,"David Toms",NA,37.65,122,324,"OnePuttPercentageRound3",2010
82,82,"Paul Casey",NA,37.61,88,234,"OnePuttPercentageRound3",2010
83,83,"Chad Campbell",NA,37.57,142,378,"OnePuttPercentageRound3",2010
84,84,"John Mallinger",NA,37.37,74,198,"OnePuttPercentageRound3",2010
85,85,"Matt Bettencourt",NA,37.04,100,270,"OnePuttPercentageRound3",2010
85,85,"Chris DiMarco",NA,37.04,140,378,"OnePuttPercentageRound3",2010
87,87,"Derek Lamely",NA,36.9,93,252,"OnePuttPercentageRound3",2010
87,87,"Will Ma Kenzie",NA,36.9,93,252,"OnePuttPercentageRound3",2010
89,89,"Padraig Harrington",NA,36.87,73,198,"OnePuttPercentageRound3",2010
89,89,"Ian Poulter",NA,36.87,73,198,"OnePuttPercentageRound3",2010
91,91,"Tim Petrovic",NA,36.77,139,378,"OnePuttPercentageRound3",2010
92,92,"Lee Janzen",NA,36.75,86,234,"OnePuttPercentageRound3",2010
92,92,"Aron Price",NA,36.75,86,234,"OnePuttPercentageRound3",2010
92,92,"Ted Purdy",NA,36.75,86,234,"OnePuttPercentageRound3",2010
95,95,"Jason Bohn",NA,36.6,112,306,"OnePuttPercentageRound3",2010
95,95,"Scott Piercy",NA,36.6,112,306,"OnePuttPercentageRound3",2010
95,95,"Vaughn Taylor",NA,36.6,112,306,"OnePuttPercentageRound3",2010
98,98,"James Driscoll",NA,36.51,92,252,"OnePuttPercentageRound3",2010
98,98,"Robert Garrigus",NA,36.51,92,252,"OnePuttPercentageRound3",2010
100,100,"Heath Slocum",NA,36.47,151,414,"OnePuttPercentageRound3",2010
101,101,"Daniel Chopra",NA,36.11,65,180,"OnePuttPercentageRound3",2010
101,101,"Rocco Mediate",NA,36.11,78,216,"OnePuttPercentageRound3",2010
101,101,"Cameron Percy",NA,36.11,78,216,"OnePuttPercentageRound3",2010
101,101,"Brian Stuard",NA,36.11,91,252,"OnePuttPercentageRound3",2010
105,105,"Kevin Streelman",NA,35.95,110,306,"OnePuttPercentageRound3",2010
106,106,"Martin Flores",NA,35.86,71,198,"OnePuttPercentageRound3",2010
107,107,"Hunter Mahan",NA,35.8,116,324,"OnePuttPercentageRound3",2010
107,107,"Sean OHair",NA,35.8,116,324,"OnePuttPercentageRound3",2010
109,109,"Alex Prugh",NA,35.76,103,288,"OnePuttPercentageRound3",2010
110,110,"Joe Durant",NA,35.71,90,252,"OnePuttPercentageRound3",2010
110,110,"Shaun Micheel",NA,35.71,90,252,"OnePuttPercentageRound3",2010
110,110,"John Senden",NA,35.71,135,378,"OnePuttPercentageRound3",2010
113,113,"Rod Pampling",NA,35.65,77,216,"OnePuttPercentageRound3",2010
114,114,"Martin Laird",NA,35.56,128,360,"OnePuttPercentageRound3",2010
114,114,"Adam Scott",NA,35.56,96,270,"OnePuttPercentageRound3",2010
114,114,"Chris Tidland",NA,35.56,96,270,"OnePuttPercentageRound3",2010
114,114,"Jimmy Walker",NA,35.56,96,270,"OnePuttPercentageRound3",2010
118,118,"Briny Baird",NA,35.42,102,288,"OnePuttPercentageRound3",2010
118,118,"Jeff Quinney",NA,35.42,102,288,"OnePuttPercentageRound3",2010
120,120,"Charles Howell III",NA,35.27,146,414,"OnePuttPercentageRound3",2010
121,121,"Lucas Glover",NA,35.19,95,270,"OnePuttPercentageRound3",2010
122,122,"Jeff Overton",NA,35.09,120,342,"OnePuttPercentageRound3",2010
123,123,"Blake Adams",NA,35.07,101,288,"OnePuttPercentageRound3",2010
123,123,"Graham DeLaet",NA,35.07,101,288,"OnePuttPercentageRound3",2010
125,125,"Steve Flesch",NA,34.92,88,252,"OnePuttPercentageRound3",2010
126,126,"Jason Dufner",NA,34.88,113,324,"OnePuttPercentageRound3",2010
127,127,"Marc Leishman",NA,34.57,112,324,"OnePuttPercentageRound3",2010
127,127,"Joe Ogilvie",NA,34.57,112,324,"OnePuttPercentageRound3",2010
127,127,"Kevin Sutherland",NA,34.57,112,324,"OnePuttPercentageRound3",2010
130,130,"John Merrick",NA,34.54,143,414,"OnePuttPercentageRound3",2010
131,131,"Michael Bradley",NA,34.52,87,252,"OnePuttPercentageRound3",2010
132,132,"Jerry Kelly",NA,34.39,130,378,"OnePuttPercentageRound3",2010
133,133,"DA Points",NA,34.38,99,288,"OnePuttPercentageRound3",2010
134,134,"Roland Thatcher",NA,34.34,68,198,"OnePuttPercentageRound3",2010
135,135,"Brendon de Jonge",NA,34.22,154,450,"OnePuttPercentageRound3",2010
136,136,"Bill Lunde",NA,34.19,80,234,"OnePuttPercentageRound3",2010
137,137,"Alex Cejka",NA,34.13,86,252,"OnePuttPercentageRound3",2010
138,138,"Mathias Gronberg",NA,33.95,55,162,"OnePuttPercentageRound3",2010
138,138,"Dean Wilson",NA,33.95,55,162,"OnePuttPercentageRound3",2010
140,140,"DJ Trahan",NA,33.92,116,342,"OnePuttPercentageRound3",2010
141,141,"Michael Connell",NA,33.89,122,360,"OnePuttPercentageRound3",2010
142,142,"Rich Barcelo",NA,33.84,67,198,"OnePuttPercentageRound3",2010
142,142,"Brett Wetterich",NA,33.84,67,198,"OnePuttPercentageRound3",2010
144,144,"Sergio Garcia",NA,33.8,73,216,"OnePuttPercentageRound3",2010
145,145,"John Rollins",NA,33.7,91,270,"OnePuttPercentageRound3",2010
146,146,"Tom Pernice Jr",NA,33.68,97,288,"OnePuttPercentageRound3",2010
147,147,"Craig Bowden",NA,33.33,54,162,"OnePuttPercentageRound3",2010
147,147,"Chad Collins",NA,33.33,108,324,"OnePuttPercentageRound3",2010
147,147,"Cliff Kresge",NA,33.33,48,144,"OnePuttPercentageRound3",2010
147,147,"Greg Owen",NA,33.33,60,180,"OnePuttPercentageRound3",2010
147,147,"Chris Wilson",NA,33.33,42,126,"OnePuttPercentageRound3",2010
152,152,"Kevin Stadler",NA,32.99,95,288,"OnePuttPercentageRound3",2010
153,153,"Mathew Goggin",NA,32.96,89,270,"OnePuttPercentageRound3",2010
154,154,"Spencer Levin",NA,32.87,142,432,"OnePuttPercentageRound3",2010
155,155,"Henrik Bjornstad",NA,32.78,59,180,"OnePuttPercentageRound3",2010
155,155,"JJ Henry",NA,32.78,118,360,"OnePuttPercentageRound3",2010
157,157,"Trevor Immelman",NA,32.72,53,162,"OnePuttPercentageRound3",2010
157,157,"Garrett Willis",NA,32.72,106,324,"OnePuttPercentageRound3",2010
159,159,"Steve Elkington",NA,32.59,88,270,"OnePuttPercentageRound3",2010
160,160,"Greg Kraft",NA,32.41,35,108,"OnePuttPercentageRound3",2010
160,160,"Jeff Maggert",NA,32.41,70,216,"OnePuttPercentageRound3",2010
162,162,"Boo Weekley",NA,32.35,99,306,"OnePuttPercentageRound3",2010
163,163,"Mark Wilson",NA,32.29,93,288,"OnePuttPercentageRound3",2010
164,164,"Omar Uresti",NA,32.22,58,180,"OnePuttPercentageRound3",2010
165,165,"Jonathan Byrd",NA,32.03,98,306,"OnePuttPercentageRound3",2010
166,166,"Brett Quigley",NA,31.87,109,342,"OnePuttPercentageRound3",2010
167,167,"John Daly",NA,31.75,80,252,"OnePuttPercentageRound3",2010
167,167,"Troy Matteson",NA,31.75,80,252,"OnePuttPercentageRound3",2010
169,169,"Jeev Milkha Singh",NA,31.67,57,180,"OnePuttPercentageRound3",2010
170,170,"David Duval",NA,31.48,68,216,"OnePuttPercentageRound3",2010
171,171,"Garth Mulroy",NA,31.25,45,144,"OnePuttPercentageRound3",2010
171,171,"Nicholas Thompson",NA,31.25,90,288,"OnePuttPercentageRound3",2010
173,173,"Brad Faxon",NA,30.95,39,126,"OnePuttPercentageRound3",2010
173,173,"Jay Williamson",NA,30.95,78,252,"OnePuttPercentageRound3",2010
175,175,"Richard Johnson",NA,30.86,100,324,"OnePuttPercentageRound3",2010
175,175,"Jerod Turner",NA,30.86,50,162,"OnePuttPercentageRound3",2010
177,177,"Paul Stankowski",NA,30.77,72,234,"OnePuttPercentageRound3",2010
178,178,"Cameron Beckman",NA,30.56,55,180,"OnePuttPercentageRound3",2010
179,179,"Vance Veazey",NA,30.16,38,126,"OnePuttPercentageRound3",2010
180,180,"Cameron Tringale",NA,29.63,32,108,"OnePuttPercentageRound3",2010
181,181,"Chris Stroud",NA,29.53,101,342,"OnePuttPercentageRound3",2010
182,182,"Skip Kendall",NA,29.29,58,198,"OnePuttPercentageRound3",2010
182,182,"Steve Wheatcroft",NA,29.29,58,198,"OnePuttPercentageRound3",2010
184,184,"Brent Delahoussaye",NA,29.17,42,144,"OnePuttPercentageRound3",2010
185,185,"David Lutterus",NA,28.89,52,180,"OnePuttPercentageRound3",2010
186,186,"Kris Blanks",NA,28.13,81,288,"OnePuttPercentageRound3",2010
187,187,"Roger Tambellini",NA,27.31,59,216,"OnePuttPercentageRound3",2010
188,188,"Steve Lowery",NA,27.22,49,180,"OnePuttPercentageRound3",2010
189,189,"Jeff Gove",NA,25.4,32,126,"OnePuttPercentageRound3",2010
190,190,"Mark Calcavecchia",NA,25.31,41,162,"OnePuttPercentageRound3",2010
190,190,"Jarrod Lyle",NA,25.31,41,162,"OnePuttPercentageRound3",2010
192,192,"Billy Mayfair",NA,25.21,59,234,"OnePuttPercentageRound3",2010
