"GIRPercentage200yards_RANKTHISWEEK_2011","GIRPercentage200yards_RANKLASTWEEK_2011","GIRPercentage200yards_PLAYERNAME_2011","GIRPercentage200yards_ROUNDS_2011","GIRPercentage200yards_Pct_2011","GIRPercentage200yards_GREENSHIT_2011","GIRPercentage200yards_TOTALHOLES_2011","GIRPercentage200yards_RELATIVETOPAR_2011","stat_name","year"
1,1,"Jason Day",76,58.33,84,144,-0.18,"GIRPercentage200yards",2011
2,2,"Robert Allenby",84,58.08,97,167,-0.11,"GIRPercentage200yards",2011
3,3,"John Senden",94,57.65,113,196,-0.07,"GIRPercentage200yards",2011
4,4,"Billy Mayfair",94,57.07,109,191,-0.06,"GIRPercentage200yards",2011
5,5,"Boo Weekley",66,56.9,66,116,-0.06,"GIRPercentage200yards",2011
6,6,"Adam Scott",60,56.86,58,102,-0.03,"GIRPercentage200yards",2011
7,7,"Heath Slocum",89,56.59,103,182,-0.14,"GIRPercentage200yards",2011
8,8,"Hunter Mahan",92,55.85,105,188,-0.02,"GIRPercentage200yards",2011
9,9,"Bill Haas",93,55.49,91,164,-0.12,"GIRPercentage200yards",2011
10,10,"Justin Rose",79,55.43,102,184,-0.02,"GIRPercentage200yards",2011
11,11,"Chez Reavie",92,54.92,106,193,-0.14,"GIRPercentage200yards",2011
12,12,"Briny Baird",60,54.31,63,116,-0.16,"GIRPercentage200yards",2011
13,13,"Brendan Steele",89,54.22,90,166,-0.12,"GIRPercentage200yards",2011
14,14,"Bill Lunde",92,54.14,98,181,-0.04,"GIRPercentage200yards",2011
15,15,"Ian Poulter",52,54.08,53,98,-0.17,"GIRPercentage200yards",2011
16,16,"Charles Howell III",108,53.81,106,197,-0.07,"GIRPercentage200yards",2011
17,17,"Brian Davis",105,53.23,132,248,-0.06,"GIRPercentage200yards",2011
18,18,"Scott Stallings",84,53.19,75,141,-0.09,"GIRPercentage200yards",2011
19,19,"Joe Durant",71,52.91,91,172,0.01,"GIRPercentage200yards",2011
20,20,"David Toms",78,52.72,97,184,-0.16,"GIRPercentage200yards",2011
21,21,"JJ Henry",96,52.68,108,205,-0.08,"GIRPercentage200yards",2011
22,22,"Nick Watney",80,52.48,74,141,-0.14,"GIRPercentage200yards",2011
23,23,"Brandt Jobe",100,51.7,91,176,-0.11,"GIRPercentage200yards",2011
24,24,"Graeme McDowell",50,51.69,46,89,-0.09,"GIRPercentage200yards",2011
25,25,"Aron Price",58,51.56,66,128,-0.17,"GIRPercentage200yards",2011
26,26,"Mark Wilson",89,51.52,102,198,-0.15,"GIRPercentage200yards",2011
27,27,"Trevor Immelman",84,51.46,88,171,-0.14,"GIRPercentage200yards",2011
28,28,"Lucas Glover",74,51.41,73,142,-0.12,"GIRPercentage200yards",2011
29,29,"Webb Simpson",98,51.34,96,187,-0.11,"GIRPercentage200yards",2011
30,30,"Keegan Bradley",91,51.25,82,160,-0.04,"GIRPercentage200yards",2011
31,31,"Jonathan Byrd",83,51.12,91,178,-0.02,"GIRPercentage200yards",2011
32,32,"Martin Laird",77,51.06,72,141,-0.1,"GIRPercentage200yards",2011
33,33,"Jim Furyk",87,50.96,106,208,-0.09,"GIRPercentage200yards",2011
34,34,"Phil Mickelson",79,50.69,73,144,-0.16,"GIRPercentage200yards",2011
35,35,"Chad Campbell",99,50.49,104,206,-0.01,"GIRPercentage200yards",2011
36,36,"Jim Herman",69,50.43,58,115,-0.02,"GIRPercentage200yards",2011
37,37,"John Merrick",71,50.42,60,119,-0.03,"GIRPercentage200yards",2011
38,38,"Jhonattan Vegas",84,50.38,67,133,-0.03,"GIRPercentage200yards",2011
39,39,"Robert Garrigus",83,50.36,69,137,-0.01,"GIRPercentage200yards",2011
40,40,"Kevin Streelman",90,50.33,76,151,-0.13,"GIRPercentage200yards",2011
41,41,"Chris Couch",73,50,72,144,-0.1,"GIRPercentage200yards",2011
