"MoneyperEventLeaders_RANKTHISWEEK_2008","MoneyperEventLeaders_RANKLASTWEEK_2008","MoneyperEventLeaders_PLAYERNAME_2008","MoneyperEventLeaders_EVENTS_2008","MoneyperEventLeaders_MONEYPEREVENT_2008","MoneyperEventLeaders_TOTALMONEY_2008","stat_name","year"
61,61,"Paul Goydos",25,65629,1640737,"MoneyperEventLeaders",2008
62,62,"Steve Marino",32,65445,2094266,"MoneyperEventLeaders",2008
63,63,"Pat Perez",27,65038,1756038,"MoneyperEventLeaders",2008
64,64,"Zach Johnson",25,64604,1615123,"MoneyperEventLeaders",2008
65,65,"David Howell",3,64581,193743,"MoneyperEventLeaders",2008
66,66,"Tim Clark",27,63778,1722029,"MoneyperEventLeaders",2008
67,67,"Steve Lowery",25,60971,1524275,"MoneyperEventLeaders",2008
68,68,"Rod Pampling",28,60819,1702952,"MoneyperEventLeaders",2008
69,69,"Miguel Angel Jimenez",8,60805,486446,"MoneyperEventLeaders",2008
70,70,"Daniel Chopra",27,60395,1630689,"MoneyperEventLeaders",2008
71,71,"Billy Mayfair",29,60368,1750682,"MoneyperEventLeaders",2008
72,72,"Tommy Armour III",25,60050,1501255,"MoneyperEventLeaders",2008
73,73,"Dustin Johnson",30,59663,1789894,"MoneyperEventLeaders",2008
74,74,"Ben Crane",25,59540,1488504,"MoneyperEventLeaders",2008
75,75,"Brandt Snedeker",26,58901,1531441,"MoneyperEventLeaders",2008
76,76,"Jason Bohn",15,57785,866785,"MoneyperEventLeaders",2008
77,77,"Greg Kraft",21,57359,1204559,"MoneyperEventLeaders",2008
78,78,"Scott Verplank",24,56650,1359620,"MoneyperEventLeaders",2008
79,79,"Charlie Wi",27,56125,1515394,"MoneyperEventLeaders",2008
80,80,"Johnson Wagner",26,55038,1431001,"MoneyperEventLeaders",2008
81,81,"Mark Wilson",29,54425,1578337,"MoneyperEventLeaders",2008
82,82,"Ryan Blaum",1,54250,54250,"MoneyperEventLeaders",2008
83,83,"Matt Kuchar",27,53616,1447637,"MoneyperEventLeaders",2008
84,84,"Jerry Kelly",31,53303,1652400,"MoneyperEventLeaders",2008
85,85,"Bubba Watson",29,52880,1533522,"MoneyperEventLeaders",2008
86,86,"Fred Couples",18,52737,949281,"MoneyperEventLeaders",2008
87,87,"Nick OHern",26,52721,1370771,"MoneyperEventLeaders",2008
88,88,"Rocco Mediate",27,52625,1420875,"MoneyperEventLeaders",2008
89,89,"Nicholas Thompson",36,51925,1869329,"MoneyperEventLeaders",2008
90,90,"Steve Elkington",25,51644,1291113,"MoneyperEventLeaders",2008
91,91,"Heath Slocum",29,51445,1491915,"MoneyperEventLeaders",2008
92,92,"Angel Cabrera",17,51069,868182,"MoneyperEventLeaders",2008
93,93,"Ryan Moore",24,50620,1214899,"MoneyperEventLeaders",2008
94,94,"Jeev Milkha Singh",5,50569,252849,"MoneyperEventLeaders",2008
95,95,"Peter Lonard",30,48763,1462893,"MoneyperEventLeaders",2008
96,96,"Parker McLachlin",27,48586,1311839,"MoneyperEventLeaders",2008
97,97,"Chez Reavie",30,48136,1444102,"MoneyperEventLeaders",2008
98,98,"Rob Grube",1,48000,48000,"MoneyperEventLeaders",2008
99,99,"George McNeill",29,46949,1361531,"MoneyperEventLeaders",2008
100,100,"John Merrick",28,46857,1312004,"MoneyperEventLeaders",2008
101,101,"Charles Howell III",31,46749,1449231,"MoneyperEventLeaders",2008
102,102,"Corey Pavin",20,46214,924281,"MoneyperEventLeaders",2008
103,103,"Marc Turnesa",29,45859,1329920,"MoneyperEventLeaders",2008
104,104,"Graeme McDowell",4,45636,182544,"MoneyperEventLeaders",2008
105,105,"Arron Oberholser",10,45488,454881,"MoneyperEventLeaders",2008
106,106,"John Senden",28,45324,1269083,"MoneyperEventLeaders",2008
107,107,"Cameron Beckman",29,45270,1312837,"MoneyperEventLeaders",2008
108,108,"Tom Pernice Jr",30,44542,1336276,"MoneyperEventLeaders",2008
109,109,"Steve Flesch",29,43622,1265058,"MoneyperEventLeaders",2008
110,110,"Will Ma Kenzie",21,43390,911194,"MoneyperEventLeaders",2008
111,111,"Scott McCarron",22,43275,952070,"MoneyperEventLeaders",2008
112,112,"DA Points",3,42306,126918,"MoneyperEventLeaders",2008
113,113,"Kevin Streelman",32,42272,1352704,"MoneyperEventLeaders",2008
114,114,"Dean Wilson",32,42187,1350002,"MoneyperEventLeaders",2008
115,115,"Richard Johnson",21,42112,884367,"MoneyperEventLeaders",2008
116,116,"Casey Wittenberg",4,41880,167520,"MoneyperEventLeaders",2008
117,117,"Tim Herron",28,41607,1164998,"MoneyperEventLeaders",2008
118,118,"John Mallinger",29,41428,1201432,"MoneyperEventLeaders",2008
119,119,"Troy Matteson",30,40400,1212018,"MoneyperEventLeaders",2008
120,120,"Tim Wilkinson",29,40262,1167606,"MoneyperEventLeaders",2008
121,121,"Michael Letzig",29,40240,1166976,"MoneyperEventLeaders",2008
122,122,"David Toms",20,39955,799113,"MoneyperEventLeaders",2008
123,123,"Tom Lehman",17,39803,676651,"MoneyperEventLeaders",2008
124,124,"Bob Tway",20,39282,785640,"MoneyperEventLeaders",2008
125,125,"Michael Sim",7,38552,269864,"MoneyperEventLeaders",2008
126,126,"Jonathan Byrd",27,38503,1039583,"MoneyperEventLeaders",2008
127,127,"Lucas Glover",26,38403,998490,"MoneyperEventLeaders",2008
128,128,"Cliff Kresge",28,38150,1068206,"MoneyperEventLeaders",2008
129,129,"Gregory Havret",2,37742,75484,"MoneyperEventLeaders",2008
130,130,"Esteban Toledo",3,37101,111305,"MoneyperEventLeaders",2008
131,131,"John Rollins",28,36286,1016031,"MoneyperEventLeaders",2008
132,132,"Kevin Na",29,35898,1041058,"MoneyperEventLeaders",2008
133,133,"Alex Cejka",25,35759,893997,"MoneyperEventLeaders",2008
134,134,"Joe Ogilvie",29,35718,1035830,"MoneyperEventLeaders",2008
135,135,"Robert Dinwiddie",1,35709,35709,"MoneyperEventLeaders",2008
136,136,"Steve Allan",21,35427,743969,"MoneyperEventLeaders",2008
137,137,"Brett Quigley",25,35128,878215,"MoneyperEventLeaders",2008
138,138,"Michael Allen",28,35045,981262,"MoneyperEventLeaders",2008
139,139,"Brian Davis",34,33869,1151558,"MoneyperEventLeaders",2008
140,140,"Thomas Aiken",1,33266,33266,"MoneyperEventLeaders",2008
140,140,"Gregory Bourdy",1,33266,33266,"MoneyperEventLeaders",2008
140,140,"Ariel Canete",1,33266,33266,"MoneyperEventLeaders",2008
140,140,"Simon Khan",1,33266,33266,"MoneyperEventLeaders",2008
144,144,"Vaughn Taylor",32,32919,1053422,"MoneyperEventLeaders",2008
145,145,"Charley Hoffman",29,32610,945701,"MoneyperEventLeaders",2008
146,146,"Nick Watney",27,32524,878173,"MoneyperEventLeaders",2008
147,147,"Bill Haas",31,32288,1000939,"MoneyperEventLeaders",2008
148,148,"Mark Calcavecchia",25,31392,784809,"MoneyperEventLeaders",2008
149,149,"Nathan Green",30,30428,912867,"MoneyperEventLeaders",2008
150,150,"Tim Petrovic",32,29955,958577,"MoneyperEventLeaders",2008
151,151,"Brad Adamonis",29,29738,862413,"MoneyperEventLeaders",2008
152,152,"Roland Thatcher",15,29680,445211,"MoneyperEventLeaders",2008
153,153,"Bob Estes",28,29621,829395,"MoneyperEventLeaders",2008
154,154,"Martin Laird",29,29405,852751,"MoneyperEventLeaders",2008
155,155,"Shane Bertsch",29,29008,841248,"MoneyperEventLeaders",2008
156,156,"Joe Durant",28,28663,802567,"MoneyperEventLeaders",2008
157,157,"Bob May",4,28521,114085,"MoneyperEventLeaders",2008
158,158,"Gavin Coles",16,28437,455002,"MoneyperEventLeaders",2008
159,159,"Bo Van Pelt",32,28248,903966,"MoneyperEventLeaders",2008
160,160,"Jeff Overton",32,27827,890488,"MoneyperEventLeaders",2008
161,161,"Charles Warren",29,27610,800693,"MoneyperEventLeaders",2008
162,162,"John Huston",18,27604,496876,"MoneyperEventLeaders",2008
163,163,"Jason Day",28,27406,767393,"MoneyperEventLeaders",2008
164,164,"JJ Henry",34,27387,931161,"MoneyperEventLeaders",2008
165,165,"Prayad Marksaeng",4,26765,107060,"MoneyperEventLeaders",2008
166,166,"Ian Woosnam",1,26250,26250,"MoneyperEventLeaders",2008
167,167,"Robert Garrigus",29,26094,756732,"MoneyperEventLeaders",2008
168,168,"Eric Axley",35,25691,899215,"MoneyperEventLeaders",2008
169,169,"James Driscoll",28,25305,708549,"MoneyperEventLeaders",2008
170,170,"Rich Beem",29,25172,730000,"MoneyperEventLeaders",2008
171,171,"Stephen Poole",1,25143,25143,"MoneyperEventLeaders",2008
172,172,"Matt Jones",31,25029,775899,"MoneyperEventLeaders",2008
173,173,"Daisuke Maruyama",4,24649,98596,"MoneyperEventLeaders",2008
174,174,"WC Liang",6,24454,146728,"MoneyperEventLeaders",2008
175,175,"Jarrod Lyle",1,23985,23985,"MoneyperEventLeaders",2008
176,176,"Jason Gore",33,23626,779664,"MoneyperEventLeaders",2008
177,177,"Anthony Wall",1,23553,23553,"MoneyperEventLeaders",2008
178,178,"Tommy Gainey",24,23425,562204,"MoneyperEventLeaders",2008
179,179,"Patrick Sheehan",35,23025,805897,"MoneyperEventLeaders",2008
180,180,"Jay Williamson",33,22995,758862,"MoneyperEventLeaders",2008
181,181,"Glen Day",19,22908,435263,"MoneyperEventLeaders",2008
182,182,"Chris Riley",17,22873,388850,"MoneyperEventLeaders",2008
183,183,"Diego Vanegas",1,22775,22775,"MoneyperEventLeaders",2008
184,184,"Alvaro Quiros",2,22532,45065,"MoneyperEventLeaders",2008
185,185,"Scott Sterling",28,22315,624821,"MoneyperEventLeaders",2008
186,186,"Jesper Parnevik",29,21924,635819,"MoneyperEventLeaders",2008
187,187,"Craig Parry",4,21577,86310,"MoneyperEventLeaders",2008
188,188,"Niclas Fasth",10,21056,210565,"MoneyperEventLeaders",2008
189,189,"Marco Dawson",21,20950,439963,"MoneyperEventLeaders",2008
190,190,"Yusaku Miyazato",1,20670,20670,"MoneyperEventLeaders",2008
191,191,"Jonathan Lomas",1,20384,20384,"MoneyperEventLeaders",2008
192,192,"Chris DiMarco",29,20370,590743,"MoneyperEventLeaders",2008
193,193,"Pablo Martin Benavides",3,20047,60142,"MoneyperEventLeaders",2008
194,194,"Kevin Stadler",30,19964,598945,"MoneyperEventLeaders",2008
195,195,"Jhonattan Vegas",1,19828,19828,"MoneyperEventLeaders",2008
196,196,"Jean Baptiste Gonnet",1,19785,19785,"MoneyperEventLeaders",2008
196,196,"David Horsey",1,19785,19785,"MoneyperEventLeaders",2008
198,198,"Tag Ridings",29,19603,568493,"MoneyperEventLeaders",2008
199,199,"Harrison Frazar",23,19306,444059,"MoneyperEventLeaders",2008
200,200,"Todd Hamilton",28,19212,537957,"MoneyperEventLeaders",2008
201,201,"Mark Brown",3,19000,57000,"MoneyperEventLeaders",2008
202,202,"Jose Filipe Lima",1,18685,18685,"MoneyperEventLeaders",2008
202,202,"Martin Wiegele",1,18685,18685,"MoneyperEventLeaders",2008
204,204,"Jose Coceres",13,18491,240392,"MoneyperEventLeaders",2008
205,205,"Mark Hensby",26,18480,480482,"MoneyperEventLeaders",2008
206,206,"Fred Funk",14,18377,257283,"MoneyperEventLeaders",2008
207,207,"Lee Janzen",28,17862,500155,"MoneyperEventLeaders",2008
208,208,"Jason Dufner",16,17758,284137,"MoneyperEventLeaders",2008
209,209,"Bob Heintz",17,17706,301015,"MoneyperEventLeaders",2008
210,210,"Anders Hansen",6,17620,105724,"MoneyperEventLeaders",2008
211,211,"Richard Sterne",8,17177,137419,"MoneyperEventLeaders",2008
212,212,"Frank Lickliter II",32,17128,548113,"MoneyperEventLeaders",2008
213,213,"Chih Bing Lam",1,16787,16787,"MoneyperEventLeaders",2008
214,214,"Chris Stroud",29,16634,482405,"MoneyperEventLeaders",2008
215,215,"Justin Bolli",28,16357,458022,"MoneyperEventLeaders",2008
216,216,"Charl Schwartzel",1,16250,16250,"MoneyperEventLeaders",2008
217,217,"Jeff Gove",18,16133,290410,"MoneyperEventLeaders",2008
218,218,"Garrett Willis",11,16074,176815,"MoneyperEventLeaders",2008
219,219,"Brenden Pappas",24,16002,384071,"MoneyperEventLeaders",2008
220,220,"YE Yang",29,15921,461725,"MoneyperEventLeaders",2008
221,221,"Jeff Maggert",28,15874,444484,"MoneyperEventLeaders",2008
222,222,"Craig Kanada",23,15808,363596,"MoneyperEventLeaders",2008
223,223,"Spencer Levin",1,15518,15518,"MoneyperEventLeaders",2008
224,224,"Brandt Jobe",19,15432,293214,"MoneyperEventLeaders",2008
225,225,"Dan Forsman",11,15373,169106,"MoneyperEventLeaders",2008
226,226,"Doug LaBelle II",22,15369,338132,"MoneyperEventLeaders",2008
227,227,"Jon Mills",32,15297,489510,"MoneyperEventLeaders",2008
228,228,"Andrew Dresser",1,15189,15189,"MoneyperEventLeaders",2008
228,228,"Andrew Svoboda",1,15189,15189,"MoneyperEventLeaders",2008
230,230,"Carlos Franco",25,15150,378768,"MoneyperEventLeaders",2008
231,231,"Jose Maria Olazabal",4,15050,60200,"MoneyperEventLeaders",2008
232,232,"Brett Rumford",26,14862,386418,"MoneyperEventLeaders",2008
233,233,"Omar Uresti",24,14428,346285,"MoneyperEventLeaders",2008
234,234,"Tom Scherrer",20,14419,288390,"MoneyperEventLeaders",2008
235,235,"Justin Hicks",1,14306,14306,"MoneyperEventLeaders",2008
236,236,"Chad Collins",24,14164,339958,"MoneyperEventLeaders",2008
237,237,"Hiroyuki Fujita",1,14150,14150,"MoneyperEventLeaders",2008
238,238,"Brent Geiberger",12,13800,165600,"MoneyperEventLeaders",2008
239,239,"Ross McGowan",1,13718,13718,"MoneyperEventLeaders",2008
240,240,"Bubba Dickerson",1,13640,13640,"MoneyperEventLeaders",2008
241,241,"Kent Jones",23,13236,304432,"MoneyperEventLeaders",2008
242,242,"Nick Flanagan",29,13070,379036,"MoneyperEventLeaders",2008
243,243,"Dicky Pride",14,13063,182890,"MoneyperEventLeaders",2008
244,244,"Tom Gillis",3,12971,38915,"MoneyperEventLeaders",2008
245,245,"Brian Bateman",18,12637,227470,"MoneyperEventLeaders",2008
246,246,"Chris Kirk",3,12574,37724,"MoneyperEventLeaders",2008
247,247,"Ian Leggatt",5,12496,62481,"MoneyperEventLeaders",2008
248,248,"Sandy Lyle",2,12375,24750,"MoneyperEventLeaders",2008
249,249,"John Riegger",24,12062,289501,"MoneyperEventLeaders",2008
250,250,"JP Hayes",26,12005,312151,"MoneyperEventLeaders",2008
250,250,"Paul Stankowski",13,12005,156077,"MoneyperEventLeaders",2008
252,252,"Bob Sowards",22,11969,263327,"MoneyperEventLeaders",2008
253,253,"Peter Karmis",1,11940,11940,"MoneyperEventLeaders",2008
254,254,"Kiyoshi Miyazato",1,11925,11925,"MoneyperEventLeaders",2008
254,254,"Larry Mize",16,11925,190803,"MoneyperEventLeaders",2008
256,256,"Nick Price",1,11900,11900,"MoneyperEventLeaders",2008
257,257,"Robert Damron",8,11826,94611,"MoneyperEventLeaders",2008
258,258,"Jimmy Walker",24,11760,282249,"MoneyperEventLeaders",2008
259,259,"Brad Elder",23,11755,270365,"MoneyperEventLeaders",2008
260,260,"Kenneth Ferrie",25,11550,288772,"MoneyperEventLeaders",2008
261,261,"Fulton Allem",1,11468,11468,"MoneyperEventLeaders",2008
262,262,"Mitsuhiro Tateyama",1,11448,11448,"MoneyperEventLeaders",2008
263,263,"Scott Hoch",1,11385,11385,"MoneyperEventLeaders",2008
264,264,"Andrew Buckle",15,11350,170264,"MoneyperEventLeaders",2008
265,265,"John Douma",1,11150,11150,"MoneyperEventLeaders",2008
266,266,"Graeme Storm",3,11088,33266,"MoneyperEventLeaders",2008
267,267,"Ryan Armour",32,11078,354508,"MoneyperEventLeaders",2008
268,268,"Brett Wetterich",11,11061,121675,"MoneyperEventLeaders",2008
269,269,"Pete Jordan",1,10725,10725,"MoneyperEventLeaders",2008
270,270,"Richard Finch",2,10642,21284,"MoneyperEventLeaders",2008
271,271,"Bryan DeCorso",1,10600,10600,"MoneyperEventLeaders",2008
272,272,"Derek Lamely",1,10494,10494,"MoneyperEventLeaders",2008
273,273,"Chip Deason",1,10350,10350,"MoneyperEventLeaders",2008
274,274,"Reid Edstrom",1,10340,10340,"MoneyperEventLeaders",2008
275,275,"Richard Green",9,10328,92959,"MoneyperEventLeaders",2008
276,276,"Billy Andrade",24,10145,243490,"MoneyperEventLeaders",2008
277,277,"Alejandro Canizares",16,10132,162115,"MoneyperEventLeaders",2008
278,278,"Erik Compton",1,10074,10074,"MoneyperEventLeaders",2008
279,279,"Ted Purdy",25,9928,248207,"MoneyperEventLeaders",2008
280,280,"Michael Bradley",14,9889,138453,"MoneyperEventLeaders",2008
281,281,"Shaun Micheel",16,9864,157828,"MoneyperEventLeaders",2008
282,282,"Keiichiro Fukabori",1,9805,9805,"MoneyperEventLeaders",2008
283,283,"Robert Gamez",26,9613,249944,"MoneyperEventLeaders",2008
284,284,"Peter Hanson",4,9383,37534,"MoneyperEventLeaders",2008
285,285,"Stephen Leaney",17,9291,157963,"MoneyperEventLeaders",2008
286,286,"Rod Perry",1,9154,9154,"MoneyperEventLeaders",2008
287,287,"Dustin Risdon",1,9100,9100,"MoneyperEventLeaders",2008
288,288,"Oliver Wilson",4,8927,35709,"MoneyperEventLeaders",2008
289,289,"Shigeki Maruyama",18,8898,160174,"MoneyperEventLeaders",2008
290,290,"Todd Demsey",25,8696,217417,"MoneyperEventLeaders",2008
291,291,"Mike Ruiz",1,8692,8692,"MoneyperEventLeaders",2008
292,292,"Craig Barlow",15,8648,129731,"MoneyperEventLeaders",2008
293,293,"Philip Archer",2,8593,17187,"MoneyperEventLeaders",2008
294,294,"Mathias Gronberg",30,8176,245281,"MoneyperEventLeaders",2008
295,295,"Michael Thompson",4,8156,32625,"MoneyperEventLeaders",2008
296,296,"Michael Campbell",6,8008,48053,"MoneyperEventLeaders",2008
297,297,"David Frost",3,7851,23553,"MoneyperEventLeaders",2008
298,298,"Soren Hansen",9,7829,70465,"MoneyperEventLeaders",2008
299,299,"Neal Lancaster",9,7793,70137,"MoneyperEventLeaders",2008
300,300,"Stuart Deane",2,7606,15213,"MoneyperEventLeaders",2008
301,301,"Chip Sullivan",6,7593,45559,"MoneyperEventLeaders",2008
302,302,"Jin Park",30,7570,227102,"MoneyperEventLeaders",2008
303,303,"Nick Dougherty",8,7507,60061,"MoneyperEventLeaders",2008
304,304,"Casey Bourque",1,7462,7462,"MoneyperEventLeaders",2008
305,305,"Miguel Suarez",1,7350,7350,"MoneyperEventLeaders",2008
306,306,"Tom Byrum",12,7315,87782,"MoneyperEventLeaders",2008
308,308,"Joey Sindelar",5,6870,34350,"MoneyperEventLeaders",2008
309,309,"Wilfredo Morales",1,6545,6545,"MoneyperEventLeaders",2008
310,310,"Dennis Paulson",1,6420,6420,"MoneyperEventLeaders",2008
310,310,"Ted Schulz",1,6420,6420,"MoneyperEventLeaders",2008
312,312,"Webb Simpson",6,6410,38460,"MoneyperEventLeaders",2008
313,313,"Pablo Larrazabal",3,6228,18685,"MoneyperEventLeaders",2008
314,314,"Olin Browne",27,6186,167028,"MoneyperEventLeaders",2008
315,315,"Ronnie Black",2,6147,12294,"MoneyperEventLeaders",2008
316,316,"Jonathan Moore",2,6132,12265,"MoneyperEventLeaders",2008
317,317,"Jay Delsing",8,6000,48000,"MoneyperEventLeaders",2008
318,318,"Rick Fehr",1,5940,5940,"MoneyperEventLeaders",2008
318,318,"Kyle Thompson",26,5940,154446,"MoneyperEventLeaders",2008
320,320,"Mark Brooks",17,5857,99582,"MoneyperEventLeaders",2008
321,321,"David Duval",20,5748,114973,"MoneyperEventLeaders",2008
322,322,"David Lutterus",23,5647,129886,"MoneyperEventLeaders",2008
323,323,"Anton Haig",2,5640,11280,"MoneyperEventLeaders",2008
324,324,"David Hearn",2,5550,11100,"MoneyperEventLeaders",2008
325,325,"Ross Fisher",6,5544,33266,"MoneyperEventLeaders",2008
326,326,"Guy Boros",6,5260,31565,"MoneyperEventLeaders",2008
327,327,"Alan Morin",2,5252,10505,"MoneyperEventLeaders",2008
328,328,"Jim McGovern",26,5234,136088,"MoneyperEventLeaders",2008
329,329,"Jonathan Kaye",8,5171,41375,"MoneyperEventLeaders",2008
330,330,"Robert Floyd",3,5088,15264,"MoneyperEventLeaders",2008
331,331,"Paul Claxton",23,5072,116678,"MoneyperEventLeaders",2008
332,332,"Paul Azinger",9,4732,42590,"MoneyperEventLeaders",2008
333,333,"Martin Kaymer",8,4704,37637,"MoneyperEventLeaders",2008
334,334,"Louis Oosthuizen",3,4566,13700,"MoneyperEventLeaders",2008
335,335,"Chris Smith",5,4555,22775,"MoneyperEventLeaders",2008
336,336,"Jason Allred",23,4373,100596,"MoneyperEventLeaders",2008
337,337,"Jon Turcott",2,4180,8360,"MoneyperEventLeaders",2008
338,338,"Andrew Magee",3,4079,12238,"MoneyperEventLeaders",2008
339,339,"Spike McRoy",4,3910,15640,"MoneyperEventLeaders",2008
340,340,"Scott Piercy",2,3815,7630,"MoneyperEventLeaders",2008
341,341,"Brendan Jones",5,3737,18685,"MoneyperEventLeaders",2008
342,342,"John Morse",7,3672,25705,"MoneyperEventLeaders",2008
343,343,"Kirk Triplett",9,3643,32794,"MoneyperEventLeaders",2008
344,344,"John Daly",17,3295,56017,"MoneyperEventLeaders",2008
345,345,"Colt Knost",5,3225,16129,"MoneyperEventLeaders",2008
346,346,"Len Mattiace",11,3212,35333,"MoneyperEventLeaders",2008
347,347,"Deane Pappas",3,3191,9573,"MoneyperEventLeaders",2008
348,348,"James Kingston",5,3150,15750,"MoneyperEventLeaders",2008
349,349,"Notah Begay III",9,3096,27872,"MoneyperEventLeaders",2008
350,350,"Colin Montgomerie",7,3040,21284,"MoneyperEventLeaders",2008
351,351,"Gabriel Hjertstedt",4,2873,11495,"MoneyperEventLeaders",2008
352,352,"Ron Whittaker",22,2726,59977,"MoneyperEventLeaders",2008
353,353,"Cody Freeman",26,2641,68672,"MoneyperEventLeaders",2008
354,354,"Toru Taniguchi",7,2302,16120,"MoneyperEventLeaders",2008
355,355,"Mark OMeara",5,2184,10920,"MoneyperEventLeaders",2008
356,356,"JL Lewis",16,2125,34002,"MoneyperEventLeaders",2008
357,357,"Duffy Waldorf",4,1837,7350,"MoneyperEventLeaders",2008
358,358,"Travis Perkins",23,1590,36582,"MoneyperEventLeaders",2008
359,359,"Grant Waite",8,1567,12540,"MoneyperEventLeaders",2008
360,360,"Skip Kendall",6,1318,7910,"MoneyperEventLeaders",2008
361,361,"Jim Gallagher Jr",7,1074,7520,"MoneyperEventLeaders",2008
362,362,"Bob Burns",7,950,6650,"MoneyperEventLeaders",2008
