"FirstTeeLateLowestRound_RANKTHISWEEK_2008","FirstTeeLateLowestRound_RANKLASTWEEK_2008","FirstTeeLateLowestRound_PLAYERNAME_2008","FirstTeeLateLowestRound_ROUNDS_2008","FirstTeeLateLowestRound_LOWRND_2008","stat_name","year"
330,330,"Henrik Bjornstad",2,72,"FirstTeeLateLowestRound",2008
330,330,"Ryan Blaum",4,72,"FirstTeeLateLowestRound",2008
330,330,"Guy Boros",17,72,"FirstTeeLateLowestRound",2008
330,330,"Kris Cox",17,72,"FirstTeeLateLowestRound",2008
330,330,"Stuart Deane",6,72,"FirstTeeLateLowestRound",2008
330,330,"Ryan Dillon",3,72,"FirstTeeLateLowestRound",2008
330,330,"Reid Edstrom",4,72,"FirstTeeLateLowestRound",2008
330,330,"Tom Gillis",10,72,"FirstTeeLateLowestRound",2008
330,330,"Jean Baptiste Gonnet",4,72,"FirstTeeLateLowestRound",2008
330,330,"Richard Green",29,72,"FirstTeeLateLowestRound",2008
330,330,"Gabriel Hjertstedt",10,72,"FirstTeeLateLowestRound",2008
330,330,"Peter Karmis",4,72,"FirstTeeLateLowestRound",2008
330,330,"Martin Kaymer",23,72,"FirstTeeLateLowestRound",2008
330,330,"Simon Khan",4,72,"FirstTeeLateLowestRound",2008
330,330,"James Kingston",16,72,"FirstTeeLateLowestRound",2008
330,330,"JT Kohut",6,72,"FirstTeeLateLowestRound",2008
330,330,"Trip Kuehne",2,72,"FirstTeeLateLowestRound",2008
330,330,"Chih Bing Lam",4,72,"FirstTeeLateLowestRound",2008
330,330,"Jamie Lovemark",14,72,"FirstTeeLateLowestRound",2008
330,330,"Sandy Lyle",4,72,"FirstTeeLateLowestRound",2008
330,330,"Alan Morin",6,72,"FirstTeeLateLowestRound",2008
330,330,"Alexander Noren",4,72,"FirstTeeLateLowestRound",2008
330,330,"Mark OMeara",14,72,"FirstTeeLateLowestRound",2008
330,330,"Deane Pappas",8,72,"FirstTeeLateLowestRound",2008
330,330,"Chad Proehl",2,72,"FirstTeeLateLowestRound",2008
330,330,"Paul Sheehan",4,72,"FirstTeeLateLowestRound",2008
330,330,"Scott Strange",8,72,"FirstTeeLateLowestRound",2008
330,330,"Toru Taniguchi",17,72,"FirstTeeLateLowestRound",2008
330,330,"Steve Webster",8,72,"FirstTeeLateLowestRound",2008
330,330,"Dan Woltman",2,72,"FirstTeeLateLowestRound",2008
330,330,"Willie Wood",11,72,"FirstTeeLateLowestRound",2008
330,330,"Chris Wood",4,72,"FirstTeeLateLowestRound",2008
364,364,"Danny Briggs",2,73,"FirstTeeLateLowestRound",2008
364,364,"Peter Campbell",2,73,"FirstTeeLateLowestRound",2008
364,364,"Derek Fathauer",4,73,"FirstTeeLateLowestRound",2008
364,364,"Richard Finch",8,73,"FirstTeeLateLowestRound",2008
364,364,"Benjamin Fox",2,73,"FirstTeeLateLowestRound",2008
364,364,"David Frost",9,73,"FirstTeeLateLowestRound",2008
364,364,"Stephen Gangluff",2,73,"FirstTeeLateLowestRound",2008
364,364,"Hiroshi Iwata",2,73,"FirstTeeLateLowestRound",2008
364,364,"Patton Kizzire",2,73,"FirstTeeLateLowestRound",2008
364,364,"Jose Filipe Lima",4,73,"FirstTeeLateLowestRound",2008
364,364,"Yusaku Miyazato",4,73,"FirstTeeLateLowestRound",2008
364,364,"Steve Pate",7,73,"FirstTeeLateLowestRound",2008
364,364,"Scott Piercy",6,73,"FirstTeeLateLowestRound",2008
364,364,"Dave Rummells",4,73,"FirstTeeLateLowestRound",2008
364,364,"Phil Tataurangi",13,73,"FirstTeeLateLowestRound",2008
364,364,"Jean Van de Velde",4,73,"FirstTeeLateLowestRound",2008
364,364,"Paul Waring",4,73,"FirstTeeLateLowestRound",2008
364,364,"Michelle Wie",2,73,"FirstTeeLateLowestRound",2008
364,364,"Steve Wilson",2,73,"FirstTeeLateLowestRound",2008
383,383,"Peter Appleyard",2,74,"FirstTeeLateLowestRound",2008
383,383,"Philip Archer",6,74,"FirstTeeLateLowestRound",2008
383,383,"Gregory Bourdy",4,74,"FirstTeeLateLowestRound",2008
383,383,"George Bradford",2,74,"FirstTeeLateLowestRound",2008
383,383,"Ryan Brehm",2,74,"FirstTeeLateLowestRound",2008
383,383,"Bob Burns",17,74,"FirstTeeLateLowestRound",2008
383,383,"Michael Clark II",2,74,"FirstTeeLateLowestRound",2008
383,383,"Robert Dinwiddie",4,74,"FirstTeeLateLowestRound",2008
