"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2009","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2009","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2009","TenthTeeEarlyRound4ScoringAverage__2009","TenthTeeEarlyRound4ScoringAverage_AVG_2009","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2009","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Tim Petrovic",NA,63,63,1,"TenthTeeEarlyRound4ScoringAverage",2009
1,1,"Andres Romero",NA,63,63,1,"TenthTeeEarlyRound4ScoringAverage",2009
3,3,"George McNeill",NA,65,65,1,"TenthTeeEarlyRound4ScoringAverage",2009
3,3,"Scott Piercy",NA,65,65,1,"TenthTeeEarlyRound4ScoringAverage",2009
3,3,"John Senden",NA,65,130,2,"TenthTeeEarlyRound4ScoringAverage",2009
6,6,"Kris Blanks",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2009
6,6,"Zach Johnson",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2009
6,6,"Matt Jones",NA,66,132,2,"TenthTeeEarlyRound4ScoringAverage",2009
6,6,"David Mathis",NA,66,132,2,"TenthTeeEarlyRound4ScoringAverage",2009
10,10,"Chris Riley",NA,66.5,133,2,"TenthTeeEarlyRound4ScoringAverage",2009
11,11,"Brian Gay",NA,66.67,200,3,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Woody Austin",NA,67,134,2,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Chad Campbell",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Tim Clark",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Ken Duke",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Lucas Glover",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Bill Haas",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Nick OHern",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Rory Sabbatini",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2009
12,12,"Mark Wilson",NA,67,134,2,"TenthTeeEarlyRound4ScoringAverage",2009
21,21,"Jim Furyk",NA,67.33,202,3,"TenthTeeEarlyRound4ScoringAverage",2009
22,22,"Rod Pampling",NA,67.5,135,2,"TenthTeeEarlyRound4ScoringAverage",2009
22,22,"Kevin Streelman",NA,67.5,270,4,"TenthTeeEarlyRound4ScoringAverage",2009
24,24,"Robert Garrigus",NA,67.67,203,3,"TenthTeeEarlyRound4ScoringAverage",2009
24,24,"Chez Reavie",NA,67.67,203,3,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Brad Adamonis",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Stewart Cink",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Mathew Goggin",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Paul Goydos",NA,68,136,2,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Padraig Harrington",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Greg Owen",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Tag Ridings",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
26,26,"Casey Wittenberg",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2009
34,34,"Harrison Frazar",NA,68.25,273,4,"TenthTeeEarlyRound4ScoringAverage",2009
35,35,"Chris Stroud",NA,68.33,205,3,"TenthTeeEarlyRound4ScoringAverage",2009
36,36,"Bob Heintz",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2009
36,36,"JJ Henry",NA,68.5,274,4,"TenthTeeEarlyRound4ScoringAverage",2009
36,36,"Jarrod Lyle",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2009
36,36,"Ted Purdy",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2009
36,36,"David Toms",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2009
41,41,"DJ Trahan",NA,68.6,343,5,"TenthTeeEarlyRound4ScoringAverage",2009
42,42,"Bill Lunde",NA,68.67,206,3,"TenthTeeEarlyRound4ScoringAverage",2009
42,42,"Johnson Wagner",NA,68.67,206,3,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Robert Allenby",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Eric Axley",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Jason Day",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Bob Estes",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Jeff Klauk",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Hunter Mahan",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Troy Matteson",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"John Merrick",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Kevin Na",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"James Nitties",NA,69,276,4,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Corey Pavin",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
44,44,"Vijay Singh",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2009
56,56,"Aaron Baddeley",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2009
56,56,"Daniel Chopra",NA,69.5,278,4,"TenthTeeEarlyRound4ScoringAverage",2009
56,56,"Ryan Palmer",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2009
56,56,"Jeff Quinney",NA,69.5,278,4,"TenthTeeEarlyRound4ScoringAverage",2009
56,56,"Patrick Sheehan",NA,69.5,278,4,"TenthTeeEarlyRound4ScoringAverage",2009
61,61,"Charles Howell III",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2009
62,62,"Chris DiMarco",NA,69.75,279,4,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Cameron Beckman",NA,70,280,4,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Greg Chalmers",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Ernie Els",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Tom Lehman",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"John Mallinger",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Steve Marino",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Pat Perez",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Carl Pettersson",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Adam Scott",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Kevin Sutherland",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Vaughn Taylor",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Marc Turnesa",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Mike Weir",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Jay Williamson",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2009
63,63,"Dean Wilson",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2009
78,78,"Jerry Kelly",NA,70.25,281,4,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Joe Durant",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Tim Herron",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Ryuji Imada",NA,70.5,282,4,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Dustin Johnson",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Steve Lowery",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2009
79,79,"Brandt Snedeker",NA,70.5,141,2,"TenthTeeEarlyRound4ScoringAverage",2009
85,85,"Stuart Appleby",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Angel Cabrera",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Brian Davis",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Steve Elkington",NA,71,284,4,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Derek Fathauer",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Steve Flesch",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Retief Goosen",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Todd Hamilton",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Heath Slocum",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Scott Sterling",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Kirk Triplett",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Scott Verplank",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2009
86,86,"Charlie Wi",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2009
98,98,"Alex Cejka",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2009
98,98,"Aron Price",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2009
100,100,"Davis Love III",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2009
100,100,"Justin Rose",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2009
100,100,"Bo Van Pelt",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2009
100,100,"Nick Watney",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2009
104,104,"Richard Johnson",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2009
104,104,"Kent Jones",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2009
104,104,"Scott McCarron",NA,71.67,215,3,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Matt Bettencourt",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Bart Bryant",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Glen Day",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Brad Faxon",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Cliff Kresge",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Justin Leonard",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Rocco Mediate",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Kenny Perry",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Webb Simpson",NA,72,288,4,"TenthTeeEarlyRound4ScoringAverage",2009
107,107,"Nicholas Thompson",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2009
117,117,"Mark Brooks",NA,72.33,217,3,"TenthTeeEarlyRound4ScoringAverage",2009
118,118,"Ricky Barnes",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2009
118,118,"Jason Gore",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2009
118,118,"Charley Hoffman",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2009
118,118,"Marc Leishman",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2009
118,118,"Boo Weekley",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2009
123,123,"Nathan Green",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"David Duval",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Michael Letzig",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Peter Lonard",NA,73,219,3,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Leif Olson",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Darron Stiles",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Camilo Villegas",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2009
124,124,"Charles Warren",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Fred Couples",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Jason Dufner",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Freddie Jacobson",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Bryce Molder",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Tom Pernice Jr",NA,74,222,3,"TenthTeeEarlyRound4ScoringAverage",2009
131,131,"Gary Woodland",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2009
137,137,"Billy Mayfair",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"Tommy Armour III",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"Martin Laird",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"Parker McLachlin",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"Geoff Ogilvy",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"DA Points",NA,75,150,2,"TenthTeeEarlyRound4ScoringAverage",2009
138,138,"Peter Tomasulo",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2009
144,144,"Ben Curtis",NA,75.5,151,2,"TenthTeeEarlyRound4ScoringAverage",2009
