"GreensinRegulationPercentage_RANKTHISWEEK_2012","GreensinRegulationPercentage_RANKLASTWEEK_2012","GreensinRegulationPercentage_PLAYERNAME_2012","GreensinRegulationPercentage_ROUNDS_2012","GreensinRegulationPercentage_Pct_2012","GreensinRegulationPercentage_GREENSHIT_2012","GreensinRegulationPercentage_HOLES_2012","GreensinRegulationPercentage_RELATIVEPAR_2012","stat_name","year"
35,35,"Tim Herron",88,67.36,1067,1584,-0.24,"GreensinRegulationPercentage",2012
37,37,"Mathew Goggin",65,67.3,739,1098,-0.25,"GreensinRegulationPercentage",2012
38,38,"Scott Dunlap",57,67.21,617,918,-0.19,"GreensinRegulationPercentage",2012
39,39,"Chad Campbell",84,67.13,1015,1512,-0.23,"GreensinRegulationPercentage",2012
40,40,"Bo Van Pelt",84,67.07,1002,1494,-0.3,"GreensinRegulationPercentage",2012
41,41,"Kyle Stanley",86,67.06,1014,1512,-0.27,"GreensinRegulationPercentage",2012
42,42,"Gary Christian",91,66.99,1025,1530,-0.25,"GreensinRegulationPercentage",2012
43,43,"Nathan Green",73,66.92,783,1170,-0.26,"GreensinRegulationPercentage",2012
44,44,"Alexandre Rocha",62,66.87,674,1008,-0.2,"GreensinRegulationPercentage",2012
45,45,"Kris Blanks",65,66.84,770,1152,-0.22,"GreensinRegulationPercentage",2012
46,46,"Graham DeLaet",79,66.74,901,1350,-0.25,"GreensinRegulationPercentage",2012
47,47,"Charles Howell III",98,66.61,1175,1764,-0.25,"GreensinRegulationPercentage",2012
48,48,"Chris Kirk",93,66.6,1067,1602,-0.27,"GreensinRegulationPercentage",2012
48,48,"Cameron Tringale",88,66.6,1055,1584,-0.24,"GreensinRegulationPercentage",2012
50,50,"Adam Scott",59,66.57,695,1044,-0.28,"GreensinRegulationPercentage",2012
51,51,"Bud Cauley",99,66.55,1186,1782,-0.26,"GreensinRegulationPercentage",2012
52,52,"Keegan Bradley",90,66.54,1054,1584,-0.29,"GreensinRegulationPercentage",2012
53,53,"Ernie Els",80,66.52,934,1404,-0.24,"GreensinRegulationPercentage",2012
54,54,"John Mallinger",74,66.51,838,1260,-0.24,"GreensinRegulationPercentage",2012
55,55,"DA Points",88,66.48,1053,1584,-0.25,"GreensinRegulationPercentage",2012
56,56,"Charlie Beljan",61,66.46,634,954,-0.27,"GreensinRegulationPercentage",2012
57,57,"John Huh",99,66.44,1184,1782,-0.26,"GreensinRegulationPercentage",2012
58,58,"Nick Watney",97,66.43,1124,1692,-0.27,"GreensinRegulationPercentage",2012
59,59,"Scott Stallings",78,66.38,932,1404,-0.24,"GreensinRegulationPercentage",2012
60,60,"Rory McIlroy",60,66.36,645,972,-0.33,"GreensinRegulationPercentage",2012
61,61,"Charley Hoffman",88,66.35,1051,1584,-0.26,"GreensinRegulationPercentage",2012
61,61,"Ryan Moore",89,66.35,1063,1602,-0.3,"GreensinRegulationPercentage",2012
63,63,"David Hearn",95,66.32,1134,1710,-0.24,"GreensinRegulationPercentage",2012
63,63,"Jeff Overton",101,66.32,1158,1746,-0.29,"GreensinRegulationPercentage",2012
65,65,"William McGirt",96,66.3,1098,1656,-0.24,"GreensinRegulationPercentage",2012
65,65,"Vaughn Taylor",81,66.3,895,1350,-0.26,"GreensinRegulationPercentage",2012
67,67,"Graeme McDowell",55,66.26,644,972,-0.29,"GreensinRegulationPercentage",2012
68,68,"Matt Every",80,66.23,906,1368,-0.27,"GreensinRegulationPercentage",2012
69,69,"Vijay Singh",99,66.22,1180,1782,-0.26,"GreensinRegulationPercentage",2012
69,69,"Kevin Streelman",89,66.22,1037,1566,-0.25,"GreensinRegulationPercentage",2012
69,69,"Steve Wheatcroft",56,66.22,596,900,-0.22,"GreensinRegulationPercentage",2012
72,72,"John Rollins",81,66.16,917,1386,-0.26,"GreensinRegulationPercentage",2012
73,73,"Chez Reavie",83,66.13,988,1494,-0.21,"GreensinRegulationPercentage",2012
74,74,"David Toms",60,66.09,690,1044,-0.24,"GreensinRegulationPercentage",2012
75,75,"Jhonattan Vegas",77,66.07,892,1350,-0.26,"GreensinRegulationPercentage",2012
76,76,"Jason Kokrak",79,66,891,1350,-0.24,"GreensinRegulationPercentage",2012
77,77,"DJ Trahan",73,65.94,819,1242,-0.22,"GreensinRegulationPercentage",2012
78,78,"Blake Adams",107,65.91,1222,1854,-0.26,"GreensinRegulationPercentage",2012
78,78,"Johnson Wagner",88,65.91,1044,1584,-0.25,"GreensinRegulationPercentage",2012
80,80,"Robert Allenby",76,65.79,900,1368,-0.22,"GreensinRegulationPercentage",2012
81,81,"Dustin Johnson",70,65.75,793,1206,-0.29,"GreensinRegulationPercentage",2012
82,82,"Scott Piercy",95,65.73,1124,1710,-0.3,"GreensinRegulationPercentage",2012
83,83,"Jeff Maggert",83,65.66,981,1494,-0.25,"GreensinRegulationPercentage",2012
84,84,"Jerry Kelly",84,65.63,945,1440,-0.24,"GreensinRegulationPercentage",2012
85,85,"Bobby Gates",87,65.39,977,1494,-0.25,"GreensinRegulationPercentage",2012
86,86,"Matt Kuchar",86,65.38,965,1476,-0.27,"GreensinRegulationPercentage",2012
87,87,"Henrik Stenson",51,65.37,553,846,-0.25,"GreensinRegulationPercentage",2012
88,88,"Michael Bradley",63,65.35,694,1062,-0.22,"GreensinRegulationPercentage",2012
89,89,"Cameron Beckman",81,65.3,905,1386,-0.23,"GreensinRegulationPercentage",2012
89,89,"Martin Laird",77,65.3,858,1314,-0.27,"GreensinRegulationPercentage",2012
89,89,"Brendan Steele",77,65.3,858,1314,-0.21,"GreensinRegulationPercentage",2012
92,92,"Danny Lee",74,65.24,775,1188,-0.27,"GreensinRegulationPercentage",2012
93,93,"Bill Haas",79,65.17,915,1404,-0.25,"GreensinRegulationPercentage",2012
94,94,"Ryan Palmer",81,65.16,950,1458,-0.28,"GreensinRegulationPercentage",2012
95,95,"Garth Mulroy",59,65.11,668,1026,-0.28,"GreensinRegulationPercentage",2012
96,96,"Pat Perez",81,65.05,925,1422,-0.28,"GreensinRegulationPercentage",2012
97,97,"Davis Love III",64,65.02,749,1152,-0.27,"GreensinRegulationPercentage",2012
98,98,"Rickie Fowler",84,64.99,971,1494,-0.26,"GreensinRegulationPercentage",2012
99,99,"Sergio Garcia",57,64.98,655,1008,-0.28,"GreensinRegulationPercentage",2012
100,100,"Luke Donald",63,64.96,725,1116,-0.28,"GreensinRegulationPercentage",2012
101,101,"Zach Johnson",95,64.95,1099,1692,-0.3,"GreensinRegulationPercentage",2012
102,102,"Rod Pampling",88,64.93,935,1440,-0.24,"GreensinRegulationPercentage",2012
103,103,"Bryce Molder",83,64.91,923,1422,-0.25,"GreensinRegulationPercentage",2012
104,104,"Rocco Mediate",70,64.84,747,1152,-0.25,"GreensinRegulationPercentage",2012
105,105,"Ben Crane",73,64.81,840,1296,-0.31,"GreensinRegulationPercentage",2012
106,106,"Stuart Appleby",75,64.79,828,1278,-0.24,"GreensinRegulationPercentage",2012
106,106,"Miguel Angel Carballo",73,64.79,758,1170,-0.23,"GreensinRegulationPercentage",2012
108,108,"Kyle Thompson",51,64.78,548,846,-0.2,"GreensinRegulationPercentage",2012
109,109,"Matt Jones",53,64.74,571,882,-0.23,"GreensinRegulationPercentage",2012
110,110,"Brandt Jobe",57,64.68,617,954,-0.24,"GreensinRegulationPercentage",2012
111,111,"Ken Duke",104,64.61,1163,1800,-0.28,"GreensinRegulationPercentage",2012
112,112,"Jason Bohn",81,64.59,872,1350,-0.24,"GreensinRegulationPercentage",2012
113,113,"Dicky Pride",62,64.51,627,972,-0.26,"GreensinRegulationPercentage",2012
114,114,"Scott Brown",65,64.5,685,1062,-0.25,"GreensinRegulationPercentage",2012
114,114,"JB Holmes",90,64.5,952,1476,-0.28,"GreensinRegulationPercentage",2012
116,116,"Jimmy Walker",101,64.3,1169,1818,-0.29,"GreensinRegulationPercentage",2012
117,117,"Stewart Cink",71,64.26,775,1206,-0.22,"GreensinRegulationPercentage",2012
117,117,"Tim Clark",60,64.26,694,1080,-0.24,"GreensinRegulationPercentage",2012
119,119,"Gavin Coles",72,64.23,763,1188,-0.25,"GreensinRegulationPercentage",2012
120,120,"Phil Mickelson",79,64.14,912,1422,-0.31,"GreensinRegulationPercentage",2012
121,121,"Kevin Chappell",91,64.11,1004,1566,-0.24,"GreensinRegulationPercentage",2012
122,122,"Mark Wilson",84,64.03,899,1404,-0.22,"GreensinRegulationPercentage",2012
123,123,"Billy Mayfair",90,64.02,991,1548,-0.22,"GreensinRegulationPercentage",2012
124,124,"Troy Matteson",100,64.01,1083,1692,-0.24,"GreensinRegulationPercentage",2012
124,124,"Gary Woodland",70,64.01,795,1242,-0.25,"GreensinRegulationPercentage",2012
126,126,"Martin Flores",95,63.98,1071,1674,-0.26,"GreensinRegulationPercentage",2012
127,127,"Brian Harman",101,63.92,1162,1818,-0.28,"GreensinRegulationPercentage",2012
128,128,"Carl Pettersson",92,63.89,1058,1656,-0.29,"GreensinRegulationPercentage",2012
129,129,"Mark Anderson",75,63.85,793,1242,-0.26,"GreensinRegulationPercentage",2012
129,129,"Arjun Atwal",79,63.85,839,1314,-0.24,"GreensinRegulationPercentage",2012
129,129,"Tom Gillis",75,63.85,862,1350,-0.28,"GreensinRegulationPercentage",2012
132,132,"Brandt Snedeker",81,63.75,895,1404,-0.31,"GreensinRegulationPercentage",2012
133,133,"Geoff Ogilvy",73,63.66,825,1296,-0.26,"GreensinRegulationPercentage",2012
134,134,"Jonas Blixt",72,63.65,802,1260,-0.33,"GreensinRegulationPercentage",2012
134,134,"Chris Couch",61,63.65,676,1062,-0.28,"GreensinRegulationPercentage",2012
136,136,"Jonathan Byrd",69,63.64,779,1224,-0.26,"GreensinRegulationPercentage",2012
137,137,"KJ Choi",71,63.57,801,1260,-0.24,"GreensinRegulationPercentage",2012
138,138,"Brian Davis",91,63.47,994,1566,-0.27,"GreensinRegulationPercentage",2012
139,139,"Trevor Immelman",76,63.45,868,1368,-0.21,"GreensinRegulationPercentage",2012
140,140,"Chris Stroud",86,63.37,981,1548,-0.25,"GreensinRegulationPercentage",2012
141,141,"Angel Cabrera",54,63.33,570,900,-0.24,"GreensinRegulationPercentage",2012
142,142,"Ted Potter Jr",77,63.32,832,1314,-0.23,"GreensinRegulationPercentage",2012
143,143,"Nick OHern",78,63.29,843,1332,-0.21,"GreensinRegulationPercentage",2012
144,144,"Michael Thompson",80,63.26,911,1440,-0.26,"GreensinRegulationPercentage",2012
145,145,"Robert Karlsson",54,63.25,592,936,-0.26,"GreensinRegulationPercentage",2012
146,146,"Troy Kelly",68,63.17,705,1116,-0.24,"GreensinRegulationPercentage",2012
147,147,"Hunter Haas",69,63.14,716,1134,-0.25,"GreensinRegulationPercentage",2012
148,148,"George McNeill",85,63.03,919,1458,-0.25,"GreensinRegulationPercentage",2012
149,149,"Patrick Sheehan",58,62.93,589,936,-0.21,"GreensinRegulationPercentage",2012
150,150,"Marco Dawson",60,62.76,610,972,-0.26,"GreensinRegulationPercentage",2012
150,150,"Marc Leishman",84,62.76,949,1512,-0.23,"GreensinRegulationPercentage",2012
152,152,"Brian Gay",91,62.71,982,1566,-0.26,"GreensinRegulationPercentage",2012
153,153,"Charl Schwartzel",56,62.65,609,972,-0.28,"GreensinRegulationPercentage",2012
154,154,"Erik Compton",81,62.48,821,1314,-0.26,"GreensinRegulationPercentage",2012
154,154,"Kevin Kisner",69,62.48,686,1098,-0.25,"GreensinRegulationPercentage",2012
156,156,"Bob Estes",78,62.39,876,1404,-0.26,"GreensinRegulationPercentage",2012
157,157,"James Driscoll",83,62.38,887,1422,-0.29,"GreensinRegulationPercentage",2012
158,158,"Tommy Gainey",98,62.3,1099,1764,-0.28,"GreensinRegulationPercentage",2012
159,159,"Rory Sabbatini",84,62.24,941,1512,-0.27,"GreensinRegulationPercentage",2012
160,160,"Stephen Ames",54,62.18,582,936,-0.21,"GreensinRegulationPercentage",2012
161,161,"Padraig Harrington",67,62.17,705,1134,-0.28,"GreensinRegulationPercentage",2012
162,162,"Colt Knost",79,62.12,861,1386,-0.23,"GreensinRegulationPercentage",2012
163,163,"John Daly",50,62.08,514,828,-0.3,"GreensinRegulationPercentage",2012
164,164,"Edward Loar",59,62.05,592,954,-0.27,"GreensinRegulationPercentage",2012
165,165,"Kevin Na",80,62.03,882,1422,-0.28,"GreensinRegulationPercentage",2012
166,166,"Freddie Jacobson",61,61.85,668,1080,-0.24,"GreensinRegulationPercentage",2012
167,167,"Tom Pernice Jr",62,61.69,644,1044,-0.23,"GreensinRegulationPercentage",2012
168,168,"Ian Poulter",57,61.61,621,1008,-0.27,"GreensinRegulationPercentage",2012
169,169,"Jason Day",57,61.31,607,990,-0.29,"GreensinRegulationPercentage",2012
170,170,"Andres Romero",68,61.3,662,1080,-0.24,"GreensinRegulationPercentage",2012
171,171,"Harrison Frazar",56,61.21,595,972,-0.26,"GreensinRegulationPercentage",2012
172,172,"David Mathis",83,61.04,846,1386,-0.25,"GreensinRegulationPercentage",2012
173,173,"Spencer Levin",81,60.97,867,1422,-0.28,"GreensinRegulationPercentage",2012
174,174,"Ryuji Imada",78,60.6,829,1368,-0.24,"GreensinRegulationPercentage",2012
175,175,"Chris DiMarco",83,60.55,861,1422,-0.25,"GreensinRegulationPercentage",2012
176,176,"Justin Leonard",79,60.44,816,1350,-0.23,"GreensinRegulationPercentage",2012
177,177,"Derek Lamely",64,60.3,673,1116,-0.26,"GreensinRegulationPercentage",2012
178,178,"JJ Killeen",101,60.27,1009,1674,-0.23,"GreensinRegulationPercentage",2012
179,179,"Brendon Todd",78,60,756,1260,-0.24,"GreensinRegulationPercentage",2012
180,180,"Tommy Biershenk",74,59.89,733,1224,-0.27,"GreensinRegulationPercentage",2012
181,181,"Greg Chalmers",88,59.83,937,1566,-0.29,"GreensinRegulationPercentage",2012
182,182,"Sangmoon Bae",81,59.81,829,1386,-0.29,"GreensinRegulationPercentage",2012
183,183,"Daniel Chopra",55,59.8,549,918,-0.29,"GreensinRegulationPercentage",2012
184,184,"Charlie Wi",86,59.69,924,1548,-0.27,"GreensinRegulationPercentage",2012
185,185,"Ryo Ishikawa",54,59.61,515,864,-0.24,"GreensinRegulationPercentage",2012
186,186,"Stephen Gangluff",57,59.15,543,918,-0.22,"GreensinRegulationPercentage",2012
186,186,"Sung Kang",75,59.15,756,1278,-0.22,"GreensinRegulationPercentage",2012
188,188,"Matt Bettencourt",80,58.95,764,1296,-0.26,"GreensinRegulationPercentage",2012
189,189,"YE Yang",64,58.51,653,1116,-0.27,"GreensinRegulationPercentage",2012
190,190,"Aaron Baddeley",73,58.1,753,1296,-0.3,"GreensinRegulationPercentage",2012
191,191,"Billy Hurley III",70,57.74,686,1188,-0.23,"GreensinRegulationPercentage",2012
