"Scrambling2030ydsRTPScore_RANKTHISWEEK_2006","Scrambling2030ydsRTPScore_RANKLASTWEEK_2006","Scrambling2030ydsRTPScore_PLAYERNAME_2006","Scrambling2030ydsRTPScore_ROUNDS_2006","Scrambling2030ydsRTPScore_AVGRTP_2006","Scrambling2030ydsRTPScore_TOTALHOLES_2006","Scrambling2030ydsRTPScore_TOTALRTP_2006","stat_name","year"
90,90,"Alex Cejka",93,0.519,79,41,"Scrambling2030ydsRTPScore",2006
91,91,"Briny Baird",81,0.522,67,35,"Scrambling2030ydsRTPScore",2006
92,92,"Kirk Triplett",58,0.523,44,23,"Scrambling2030ydsRTPScore",2006
93,93,"Hidemichi Tanaka",74,0.524,84,44,"Scrambling2030ydsRTPScore",2006
94,94,"Steve Jones",83,0.526,97,51,"Scrambling2030ydsRTPScore",2006
95,95,"Ben Curtis",86,0.527,74,39,"Scrambling2030ydsRTPScore",2006
95,95,"Robert Garrigus",85,0.527,74,39,"Scrambling2030ydsRTPScore",2006
95,95,"Jason Schultz",77,0.527,91,48,"Scrambling2030ydsRTPScore",2006
98,98,"Steve Lowery",99,0.529,87,46,"Scrambling2030ydsRTPScore",2006
99,99,"Jon Mills",68,0.532,62,33,"Scrambling2030ydsRTPScore",2006
100,100,"Len Mattiace",59,0.533,75,40,"Scrambling2030ydsRTPScore",2006
101,101,"Dean Wilson",115,0.535,114,61,"Scrambling2030ydsRTPScore",2006
102,102,"Billy Mayfair",94,0.536,56,30,"Scrambling2030ydsRTPScore",2006
103,103,"John Daly",51,0.537,54,29,"Scrambling2030ydsRTPScore",2006
103,103,"Mike Weir",88,0.537,54,29,"Scrambling2030ydsRTPScore",2006
105,105,"Fred Funk",106,0.538,78,42,"Scrambling2030ydsRTPScore",2006
105,105,"Tom Lehman",70,0.538,52,28,"Scrambling2030ydsRTPScore",2006
107,107,"Kenny Perry",73,0.54,50,27,"Scrambling2030ydsRTPScore",2006
108,108,"David Branshaw",98,0.541,74,40,"Scrambling2030ydsRTPScore",2006
108,108,"Jeff Gove",91,0.541,61,33,"Scrambling2030ydsRTPScore",2006
110,110,"Bart Bryant",87,0.543,70,38,"Scrambling2030ydsRTPScore",2006
111,111,"Retief Goosen",68,0.544,57,31,"Scrambling2030ydsRTPScore",2006
112,112,"Stephen Ames",63,0.545,44,24,"Scrambling2030ydsRTPScore",2006
112,112,"Steve Flesch",119,0.545,99,54,"Scrambling2030ydsRTPScore",2006
112,112,"Tim Herron",82,0.545,66,36,"Scrambling2030ydsRTPScore",2006
115,115,"Woody Austin",107,0.548,93,51,"Scrambling2030ydsRTPScore",2006
116,116,"Freddie Jacobson",56,0.55,60,33,"Scrambling2030ydsRTPScore",2006
117,117,"Chad Campbell",91,0.551,69,38,"Scrambling2030ydsRTPScore",2006
117,117,"Joe Durant",101,0.551,78,43,"Scrambling2030ydsRTPScore",2006
117,117,"DA Points",82,0.551,98,54,"Scrambling2030ydsRTPScore",2006
120,120,"Stephen Leaney",84,0.552,96,53,"Scrambling2030ydsRTPScore",2006
121,121,"Bo Van Pelt",102,0.553,103,57,"Scrambling2030ydsRTPScore",2006
122,122,"Patrick Sheehan",104,0.554,83,46,"Scrambling2030ydsRTPScore",2006
123,123,"Dudley Hart",83,0.557,88,49,"Scrambling2030ydsRTPScore",2006
123,123,"Shaun Micheel",96,0.557,79,44,"Scrambling2030ydsRTPScore",2006
125,125,"Larry Mize",53,0.558,43,24,"Scrambling2030ydsRTPScore",2006
126,126,"Padraig Harrington",54,0.56,25,14,"Scrambling2030ydsRTPScore",2006
126,126,"Brett Wetterich",82,0.56,75,42,"Scrambling2030ydsRTPScore",2006
128,128,"John Senden",96,0.565,85,48,"Scrambling2030ydsRTPScore",2006
129,129,"Geoff Ogilvy",76,0.566,53,30,"Scrambling2030ydsRTPScore",2006
130,130,"Davis Love III",85,0.568,44,25,"Scrambling2030ydsRTPScore",2006
130,130,"Ryan Palmer",101,0.568,88,50,"Scrambling2030ydsRTPScore",2006
132,132,"Tag Ridings",103,0.57,100,57,"Scrambling2030ydsRTPScore",2006
133,133,"Robert Allenby",79,0.571,49,28,"Scrambling2030ydsRTPScore",2006
133,133,"Heath Slocum",96,0.571,63,36,"Scrambling2030ydsRTPScore",2006
135,135,"Todd Fischer",101,0.574,122,70,"Scrambling2030ydsRTPScore",2006
136,136,"Vaughn Taylor",88,0.575,73,42,"Scrambling2030ydsRTPScore",2006
137,137,"Justin Rose",98,0.576,59,34,"Scrambling2030ydsRTPScore",2006
137,137,"Adam Scott",70,0.576,59,34,"Scrambling2030ydsRTPScore",2006
139,139,"Brian Bateman",69,0.577,71,41,"Scrambling2030ydsRTPScore",2006
139,139,"Harrison Frazar",95,0.577,78,45,"Scrambling2030ydsRTPScore",2006
141,141,"Alex Aragon",63,0.578,64,37,"Scrambling2030ydsRTPScore",2006
142,142,"Eric Axley",91,0.58,88,51,"Scrambling2030ydsRTPScore",2006
142,142,"Duffy Waldorf",96,0.58,88,51,"Scrambling2030ydsRTPScore",2006
144,144,"Brian Davis",92,0.582,79,46,"Scrambling2030ydsRTPScore",2006
145,145,"David Howell",52,0.583,36,21,"Scrambling2030ydsRTPScore",2006
145,145,"Tjaart van der Walt",60,0.583,60,35,"Scrambling2030ydsRTPScore",2006
147,147,"Robert Gamez",94,0.585,82,48,"Scrambling2030ydsRTPScore",2006
147,147,"Justin Leonard",83,0.585,82,48,"Scrambling2030ydsRTPScore",2006
149,149,"David McKenzie",82,0.592,71,42,"Scrambling2030ydsRTPScore",2006
150,150,"Jeff Maggert",81,0.594,64,38,"Scrambling2030ydsRTPScore",2006
150,150,"Greg Owen",79,0.594,64,38,"Scrambling2030ydsRTPScore",2006
150,150,"Bubba Watson",83,0.594,69,41,"Scrambling2030ydsRTPScore",2006
153,153,"David Duval",71,0.596,57,34,"Scrambling2030ydsRTPScore",2006
154,154,"Greg Chalmers",71,0.598,97,58,"Scrambling2030ydsRTPScore",2006
155,155,"Jeff Brehaut",100,0.604,101,61,"Scrambling2030ydsRTPScore",2006
155,155,"Matt Hansen",68,0.604,53,32,"Scrambling2030ydsRTPScore",2006
157,157,"Camilo Villegas",95,0.61,82,50,"Scrambling2030ydsRTPScore",2006
158,158,"Michael Connell",51,0.612,49,30,"Scrambling2030ydsRTPScore",2006
158,158,"Charley Hoffman",100,0.612,98,60,"Scrambling2030ydsRTPScore",2006
158,158,"Ian Leggatt",80,0.612,67,41,"Scrambling2030ydsRTPScore",2006
161,161,"Jason Gore",86,0.614,70,43,"Scrambling2030ydsRTPScore",2006
162,162,"Bob May",65,0.615,39,24,"Scrambling2030ydsRTPScore",2006
163,163,"Charles Warren",93,0.616,73,45,"Scrambling2030ydsRTPScore",2006
164,164,"Shane Bertsch",104,0.617,107,66,"Scrambling2030ydsRTPScore",2006
164,164,"John Engler Jr",69,0.617,94,58,"Scrambling2030ydsRTPScore",2006
164,164,"Carlos Franco",86,0.617,94,58,"Scrambling2030ydsRTPScore",2006
167,167,"Mathew Goggin",72,0.621,66,41,"Scrambling2030ydsRTPScore",2006
168,168,"Chris Couch",75,0.627,75,47,"Scrambling2030ydsRTPScore",2006
168,168,"JB Holmes",81,0.627,51,32,"Scrambling2030ydsRTPScore",2006
170,170,"Mathias Gronberg",92,0.63,92,58,"Scrambling2030ydsRTPScore",2006
171,171,"Robert Damron",91,0.633,90,57,"Scrambling2030ydsRTPScore",2006
171,171,"Lee Janzen",79,0.633,90,57,"Scrambling2030ydsRTPScore",2006
173,173,"Rich Beem",85,0.636,66,42,"Scrambling2030ydsRTPScore",2006
174,174,"Ian Poulter",53,0.639,36,23,"Scrambling2030ydsRTPScore",2006
175,175,"Ryan Hietala",61,0.64,75,48,"Scrambling2030ydsRTPScore",2006
176,176,"Olin Browne",108,0.643,84,54,"Scrambling2030ydsRTPScore",2006
177,177,"Mark Calcavecchia",94,0.648,88,57,"Scrambling2030ydsRTPScore",2006
177,177,"JP Hayes",55,0.648,54,35,"Scrambling2030ydsRTPScore",2006
179,179,"Brandt Jobe",91,0.649,74,48,"Scrambling2030ydsRTPScore",2006
180,180,"Vance Veazey",59,0.653,72,47,"Scrambling2030ydsRTPScore",2006
181,181,"Will Ma Kenzie",91,0.655,84,55,"Scrambling2030ydsRTPScore",2006
182,182,"Scott Gutschewski",53,0.657,35,23,"Scrambling2030ydsRTPScore",2006
183,183,"Tommy Armour III",65,0.66,53,35,"Scrambling2030ydsRTPScore",2006
184,184,"Ron Whittaker",81,0.663,86,57,"Scrambling2030ydsRTPScore",2006
185,185,"Fred Couples",52,0.667,42,28,"Scrambling2030ydsRTPScore",2006
185,185,"Steve Elkington",52,0.667,42,28,"Scrambling2030ydsRTPScore",2006
185,185,"Wes Short Jr",96,0.667,108,72,"Scrambling2030ydsRTPScore",2006
188,188,"Todd Hamilton",72,0.671,82,55,"Scrambling2030ydsRTPScore",2006
189,189,"Joey Sindelar",90,0.672,58,39,"Scrambling2030ydsRTPScore",2006
190,190,"Ted Purdy",103,0.684,79,54,"Scrambling2030ydsRTPScore",2006
191,191,"DJ Trahan",92,0.692,91,63,"Scrambling2030ydsRTPScore",2006
192,192,"Chris Smith",67,0.698,63,44,"Scrambling2030ydsRTPScore",2006
193,193,"Hunter Mahan",98,0.701,97,68,"Scrambling2030ydsRTPScore",2006
194,194,"Bubba Dickerson",98,0.714,91,65,"Scrambling2030ydsRTPScore",2006
194,194,"Nicholas Thompson",96,0.714,84,60,"Scrambling2030ydsRTPScore",2006
196,196,"Roger Tambellini",64,0.724,58,42,"Scrambling2030ydsRTPScore",2006
