"PowerRating_RANKTHISWEEK_2016","PowerRating_RANKLASTWEEK_2016","PowerRating_PLAYERNAME_2016","PowerRating_EVENTS_2016","PowerRating_RATING_2016","stat_name","year"
51,51,"Jordan Spieth",5,7.7,"PowerRating",2016
58,56,"Graham DeLaet",9,7.6,"PowerRating",2016
58,56,"Matt Jones",5,7.6,"PowerRating",2016
58,46,"Martin Laird",9,7.6,"PowerRating",2016
58,56,"Marc Leishman",6,7.6,"PowerRating",2016
58,56,"Scott Stallings",7,7.6,"PowerRating",2016
58,56,"Nick Taylor",9,7.6,"PowerRating",2016
58,56,"Jimmy Walker",8,7.6,"PowerRating",2016
65,64,"Paul Casey",5,7.5,"PowerRating",2016
65,51,"Derek Ernst",4,7.5,"PowerRating",2016
65,64,"Ross Fisher",1,7.5,"PowerRating",2016
65,64,"Scott Piercy",6,7.5,"PowerRating",2016
65,64,"Thomas Pieters",1,7.5,"PowerRating",2016
70,69,"Rhein Gibson",5,7.4,"PowerRating",2016
70,73,"Lucas Glover",11,7.4,"PowerRating",2016
70,69,"Billy Horschel",9,7.4,"PowerRating",2016
70,69,"Charl Schwartzel",5,7.4,"PowerRating",2016
74,73,"Matt Atkins",1,7.3,"PowerRating",2016
74,73,"Miguel Angel Carballo",1,7.3,"PowerRating",2016
74,73,"Martin Flores",1,7.3,"PowerRating",2016
74,73,"Andrew Landry",1,7.3,"PowerRating",2016
74,56,"Hunter Mahan",5,7.3,"PowerRating",2016
74,73,"Louis Oosthuizen",2,7.3,"PowerRating",2016
80,80,"Bud Cauley",2,7.2,"PowerRating",2016
80,80,"Victor Dubuisson",1,7.2,"PowerRating",2016
80,80,"Lee McCoy",1,7.2,"PowerRating",2016
80,80,"Shawn Stefani",5,7.2,"PowerRating",2016
84,80,"Kevin Chappell",9,7.1,"PowerRating",2016
84,89,"Chesson Hadley",8,7.1,"PowerRating",2016
84,86,"Nathan Holman",1,7.1,"PowerRating",2016
84,80,"Brett Stegmaier",8,7.1,"PowerRating",2016
84,73,"Dawie van der Walt",6,7.1,"PowerRating",2016
84,86,"Nick Watney",2,7.1,"PowerRating",2016
90,86,"Anirban Lahiri",6,7,"PowerRating",2016
90,89,"Shane Lowry",5,7,"PowerRating",2016
90,89,"Danny Willett",2,7,"PowerRating",2016
90,89,"Chris Wood",2,7,"PowerRating",2016
94,93,"Steven Bowditch",3,6.9,"PowerRating",2016
94,93,"Bronson Burgoon",7,6.9,"PowerRating",2016
94,93,"Stewart Cink",7,6.9,"PowerRating",2016
94,93,"Jason Dufner",9,6.9,"PowerRating",2016
94,105,"James Hahn",5,6.9,"PowerRating",2016
94,93,"Si Woo Kim",12,6.9,"PowerRating",2016
94,105,"Hideki Matsuyama",6,6.9,"PowerRating",2016
94,93,"Andres Romero",2,6.9,"PowerRating",2016
94,93,"Will Wilcox",7,6.9,"PowerRating",2016
103,93,"Tom Hoge",7,6.8,"PowerRating",2016
103,101,"Michael Putnam",1,6.8,"PowerRating",2016
103,101,"Jordan Zunic",1,6.8,"PowerRating",2016
106,103,"Aaron Baddeley",9,6.7,"PowerRating",2016
106,103,"Scott Brown",8,6.7,"PowerRating",2016
106,107,"Robert Streb",7,6.7,"PowerRating",2016
109,107,"Rafa Cabrera Bello",2,6.5,"PowerRating",2016
109,107,"Luke Guthrie",3,6.5,"PowerRating",2016
109,107,"Morgan Hoffmann",6,6.5,"PowerRating",2016
109,107,"Sung Kang",8,6.5,"PowerRating",2016
109,159,"Martin Kaymer",2,6.5,"PowerRating",2016
109,107,"Brandt Snedeker",8,6.5,"PowerRating",2016
115,113,"Rory Sabbatini",3,6.4,"PowerRating",2016
115,113,"Sam Saunders",2,6.4,"PowerRating",2016
117,115,"Jim Herman",8,6.3,"PowerRating",2016
117,115,"Davis Love III",7,6.3,"PowerRating",2016
119,118,"Jonas Blixt",7,6.2,"PowerRating",2016
119,118,"Kevin Kisner",7,6.2,"PowerRating",2016
119,118,"Geoff Ogilvy",4,6.2,"PowerRating",2016
119,118,"Henrik Stenson",4,6.2,"PowerRating",2016
119,118,"Michael Thompson",6,6.2,"PowerRating",2016
119,132,"Boo Weekley",7,6.2,"PowerRating",2016
125,125,"Jamie Donaldson",5,6.1,"PowerRating",2016
125,115,"Jason Gore",9,6.1,"PowerRating",2016
125,125,"Steve Marino",4,6.1,"PowerRating",2016
125,125,"Cameron Percy",3,6.1,"PowerRating",2016
125,125,"Wes Roach",3,6.1,"PowerRating",2016
125,139,"John Senden",8,6.1,"PowerRating",2016
125,118,"Vijay Singh",8,6.1,"PowerRating",2016
125,125,"Bobby Wyatt",1,6.1,"PowerRating",2016
133,132,"Fabian Gomez",9,6,"PowerRating",2016
133,125,"Patton Kizzire",11,6,"PowerRating",2016
133,132,"Kevin Streelman",6,6,"PowerRating",2016
133,132,"Greg Yates",1,6,"PowerRating",2016
137,139,"Thomas Aiken",6,5.9,"PowerRating",2016
137,139,"Ricky Barnes",9,5.9,"PowerRating",2016
137,139,"Francesco Molinari",8,5.9,"PowerRating",2016
137,125,"Martin Piller",5,5.9,"PowerRating",2016
137,118,"Vaughn Taylor",4,5.9,"PowerRating",2016
142,145,"Tyler Aldridge",8,5.8,"PowerRating",2016
142,145,"Michael Bradley",2,5.8,"PowerRating",2016
142,145,"Derek Fathauer",8,5.8,"PowerRating",2016
142,139,"Retief Goosen",8,5.8,"PowerRating",2016
142,132,"Emiliano Grillo",8,5.8,"PowerRating",2016
142,145,"Hiroshi Iwata",4,5.8,"PowerRating",2016
142,145,"Whee Kim",5,5.8,"PowerRating",2016
142,132,"Johnson Wagner",6,5.8,"PowerRating",2016
150,132,"Erik Compton",6,5.7,"PowerRating",2016
150,150,"Padraig Harrington",7,5.7,"PowerRating",2016
150,150,"Matt Kuchar",8,5.7,"PowerRating",2016
150,139,"David Lingmerth",9,5.7,"PowerRating",2016
150,150,"Kyle Stanley",11,5.7,"PowerRating",2016
150,150,"Tyrone Van Aswegen",10,5.7,"PowerRating",2016
156,155,"Bill Haas",7,5.6,"PowerRating",2016
156,NA,"Trevor Immelman",1,5.6,"PowerRating",2016
156,155,"Troy Merritt",4,5.6,"PowerRating",2016
156,155,"Webb Simpson",6,5.6,"PowerRating",2016
156,155,"Bernd Wiesberger",2,5.6,"PowerRating",2016
161,159,"Brendon de Jonge",5,5.5,"PowerRating",2016
161,159,"Matt Every",3,5.5,"PowerRating",2016
161,159,"Adam Hadwin",11,5.5,"PowerRating",2016
161,159,"Yusaku Miyazato",2,5.5,"PowerRating",2016
161,159,"Cameron Smith",4,5.5,"PowerRating",2016
161,150,"Camilo Villegas",7,5.5,"PowerRating",2016
167,166,"Brice Garnett",2,5.4,"PowerRating",2016
167,166,"Jarrod Lyle",1,5.4,"PowerRating",2016
167,166,"Carl Pettersson",3,5.4,"PowerRating",2016
167,159,"Ian Poulter",5,5.4,"PowerRating",2016
167,166,"Kyle Reifers",11,5.4,"PowerRating",2016
167,166,"Andy Sullivan",4,5.4,"PowerRating",2016
167,166,"Daniel Summerhays",10,5.4,"PowerRating",2016
174,172,"Charlie Danielson",1,5.3,"PowerRating",2016
174,172,"Paul Dunne",1,5.3,"PowerRating",2016
174,172,"Brian Harman",10,5.3,"PowerRating",2016
174,172,"Ben Martin",9,5.3,"PowerRating",2016
174,172,"Chez Reavie",11,5.3,"PowerRating",2016
179,177,"Blayne Barber",6,5.2,"PowerRating",2016
179,177,"Chad Campbell",8,5.2,"PowerRating",2016
179,177,"Chris Kirk",8,5.2,"PowerRating",2016
179,177,"Pat Perez",1,5.2,"PowerRating",2016
183,181,"Will Ma Kenzie",7,5.1,"PowerRating",2016
184,184,"JJ Henry",8,5,"PowerRating",2016
184,184,"Russell Knox",6,5,"PowerRating",2016
184,181,"Steve Wheatcroft",9,5,"PowerRating",2016
187,187,"Tommy Gainey",1,4.9,"PowerRating",2016
187,184,"Scott Langley",6,4.9,"PowerRating",2016
187,187,"Henrik Norlander",5,4.9,"PowerRating",2016
187,181,"Jeff Overton",8,4.9,"PowerRating",2016
191,189,"Jonathan Byrd",3,4.8,"PowerRating",2016
191,189,"George Coetzee",1,4.8,"PowerRating",2016
191,189,"Danny Lee",8,4.8,"PowerRating",2016
194,192,"Kristoffer Broberg",1,4.7,"PowerRating",2016
194,192,"Kelly Kraft",2,4.7,"PowerRating",2016
196,194,"Roberto Castro",11,4.6,"PowerRating",2016
196,194,"Tom Gillis",1,4.6,"PowerRating",2016
196,194,"Nick Mason",1,4.6,"PowerRating",2016
196,194,"George McNeill",3,4.6,"PowerRating",2016
196,194,"Bo Van Pelt",1,4.6,"PowerRating",2016
201,200,"Mark Hensby",1,4.5,"PowerRating",2016
201,200,"Zach Johnson",7,4.5,"PowerRating",2016
201,194,"Michael Kim",12,4.5,"PowerRating",2016
201,200,"Ryan Moore",6,4.5,"PowerRating",2016
201,200,"DA Points",3,4.5,"PowerRating",2016
201,213,"Chris Stroud",7,4.5,"PowerRating",2016
207,204,"Peter Malnati",5,4.4,"PowerRating",2016
207,205,"William McGirt",11,4.4,"PowerRating",2016
209,205,"Jason Bohn",6,4.3,"PowerRating",2016
209,205,"Alex Cejka",7,4.3,"PowerRating",2016
209,205,"Ken Duke",3,4.3,"PowerRating",2016
209,205,"Daisuke Kataoka",1,4.3,"PowerRating",2016
209,205,"Spencer Levin",10,4.3,"PowerRating",2016
209,205,"John Merrick",1,4.3,"PowerRating",2016
209,205,"Hideto Tanihara",1,4.3,"PowerRating",2016
216,213,"Ted Purdy",1,4.2,"PowerRating",2016
216,213,"Brendon Todd",2,4.2,"PowerRating",2016
218,216,"Rob Oppenheim",7,4.1,"PowerRating",2016
219,218,"Luke Donald",8,4,"PowerRating",2016
219,216,"Mark Hubbard",15,4,"PowerRating",2016
221,221,"Matthew Fitzpatrick",2,3.9,"PowerRating",2016
221,221,"Graeme McDowell",4,3.9,"PowerRating",2016
223,223,"Justin Hicks",3,3.8,"PowerRating",2016
223,223,"John Huh",9,3.8,"PowerRating",2016
223,218,"Cameron Tringale",9,3.8,"PowerRating",2016
223,218,"Tim Wilkinson",7,3.8,"PowerRating",2016
227,225,"David Hearn",7,3.7,"PowerRating",2016
227,225,"Tim Herron",2,3.7,"PowerRating",2016
227,225,"Freddie Jacobson",9,3.7,"PowerRating",2016
227,225,"Thongchai Jaidee",1,3.7,"PowerRating",2016
231,229,"Stuart Appleby",7,3.6,"PowerRating",2016
231,229,"Lucas Lee",2,3.6,"PowerRating",2016
233,231,"Ben Crane",7,3.5,"PowerRating",2016
233,231,"Bryce Molder",8,3.5,"PowerRating",2016
235,233,"Dicky Pride",4,3.4,"PowerRating",2016
235,233,"Curtis Reed",1,3.4,"PowerRating",2016
237,235,"Zac Blair",8,3.3,"PowerRating",2016
237,235,"Billy Hurley III",3,3.3,"PowerRating",2016
237,235,"Frank Lickliter II",1,3.3,"PowerRating",2016
237,235,"Steve Stricker",4,3.3,"PowerRating",2016
241,239,"Shane Bertsch",4,3.2,"PowerRating",2016
241,239,"Gonzalo Fdez Castano",1,3.2,"PowerRating",2016
243,241,"Jerry Kelly",7,3.1,"PowerRating",2016
244,242,"Abraham Ancer",1,3,"PowerRating",2016
244,242,"Tim Clark",1,3,"PowerRating",2016
244,242,"Chad Collins",5,3,"PowerRating",2016
244,242,"Soren Kjeldsen",1,3,"PowerRating",2016
244,242,"DH Lee",3,3,"PowerRating",2016
244,242,"Kevin Na",8,3,"PowerRating",2016
250,248,"Joe Affrunti",1,2.9,"PowerRating",2016
251,249,"KJ Choi",9,2.8,"PowerRating",2016
252,250,"Justin Leonard",4,2.7,"PowerRating",2016
252,250,"Rod Pampling",1,2.7,"PowerRating",2016
254,252,"Steve Flesch",2,2.6,"PowerRating",2016
254,252,"Brian Stuard",4,2.6,"PowerRating",2016
256,254,"Brian Gay",3,2.4,"PowerRating",2016
256,254,"Billy Mayfair",1,2.4,"PowerRating",2016
256,254,"Marc Turnesa",2,2.4,"PowerRating",2016
259,257,"Marcus Fraser",1,2.1,"PowerRating",2016
259,257,"Tim Petrovic",1,2.1,"PowerRating",2016
259,257,"Mark Wilson",7,2.1,"PowerRating",2016
262,260,"KT Kim",1,1.9,"PowerRating",2016
262,260,"Darron Stiles",2,1.9,"PowerRating",2016
262,260,"David Toms",7,1.9,"PowerRating",2016
265,263,"Jon Curran",7,1.8,"PowerRating",2016
265,263,"Fred Funk",1,1.8,"PowerRating",2016
265,263,"Colt Knost",10,1.8,"PowerRating",2016
268,266,"Brian Davis",1,1.7,"PowerRating",2016
269,267,"Austin Connelly",1,1.3,"PowerRating",2016
