"GIRPercentage200yards_RANKTHISWEEK_2009","GIRPercentage200yards_RANKLASTWEEK_2009","GIRPercentage200yards_PLAYERNAME_2009","GIRPercentage200yards_ROUNDS_2009","GIRPercentage200yards_Pct_2009","GIRPercentage200yards_GREENSHIT_2009","GIRPercentage200yards_TOTALHOLES_2009","GIRPercentage200yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"John Senden",100,57.55,122,212,-0.04,"GIRPercentage200yards",2009
2,2,"Matt Jones",56,56.58,43,76,0,"GIRPercentage200yards",2009
3,3,"Zach Johnson",94,55.96,122,218,-0.2,"GIRPercentage200yards",2009
4,4,"Greg Owen",97,55.9,90,161,0.02,"GIRPercentage200yards",2009
5,5,"Dustin Johnson",85,55.65,69,124,-0.17,"GIRPercentage200yards",2009
6,6,"DJ Trahan",96,54.78,86,157,-0.13,"GIRPercentage200yards",2009
7,7,"Kirk Triplett",60,54.17,65,120,-0.05,"GIRPercentage200yards",2009
8,8,"KJ Choi",65,53.79,71,132,-0.03,"GIRPercentage200yards",2009
9,9,"Jason Bohn",88,53.77,107,199,-0.02,"GIRPercentage200yards",2009
10,10,"Sean OHair",80,53.69,80,149,-0.15,"GIRPercentage200yards",2009
11,11,"Rod Pampling",72,53.62,74,138,-0.19,"GIRPercentage200yards",2009
12,12,"Jay Williamson",69,52.99,62,117,-0.08,"GIRPercentage200yards",2009
13,13,"Mathew Goggin",76,52.86,74,140,-0.01,"GIRPercentage200yards",2009
14,14,"Kenny Perry",92,52.66,99,188,-0.17,"GIRPercentage200yards",2009
15,15,"Tom Lehman",55,52.22,47,90,-0.11,"GIRPercentage200yards",2009
16,16,"Robert Allenby",71,52.21,71,136,-0.08,"GIRPercentage200yards",2009
16,16,"Bryce Molder",69,52.21,71,136,-0.03,"GIRPercentage200yards",2009
18,18,"Scott Sterling",51,51.69,46,89,-0.07,"GIRPercentage200yards",2009
19,19,"Chad Campbell",90,51.53,84,163,-0.06,"GIRPercentage200yards",2009
20,20,"Nick Watney",86,51.3,79,154,-0.2,"GIRPercentage200yards",2009
21,21,"Nicholas Thompson",96,51.08,95,186,-0.02,"GIRPercentage200yards",2009
22,22,"Scott McCarron",91,50.81,94,185,-0.2,"GIRPercentage200yards",2009
23,23,"Billy Mayfair",83,50.63,81,160,0,"GIRPercentage200yards",2009
