"Total3Putts510_RANKTHISWEEK_2007","Total3Putts510_RANKLASTWEEK_2007","Total3Putts510_PLAYERNAME_2007","Total3Putts510_ROUNDS_2007","Total3Putts510_TOTAL3PUTTS510_2007","Total3Putts510_TOTAL3PUTTS_2007","stat_name","year"
1,1,"Kirk Triplett",77,8,59,"Total3Putts510",2007
2,2,"Geoff Ogilvy",84,6,41,"Total3Putts510",2007
2,2,"Nick Watney",87,6,54,"Total3Putts510",2007
4,4,"Joe Durant",88,5,57,"Total3Putts510",2007
4,4,"Joe Ogilvie",102,5,42,"Total3Putts510",2007
6,6,"Steve Flesch",100,4,63,"Total3Putts510",2007
6,6,"Lucas Glover",98,4,45,"Total3Putts510",2007
6,6,"Matt Hendrix",63,4,32,"Total3Putts510",2007
6,6,"Jerry Kelly",101,4,49,"Total3Putts510",2007
6,6,"Kevin Sutherland",85,4,34,"Total3Putts510",2007
11,11,"Tommy Armour III",81,3,36,"Total3Putts510",2007
11,11,"Briny Baird",115,3,78,"Total3Putts510",2007
11,11,"Mark Calcavecchia",93,3,56,"Total3Putts510",2007
11,11,"Alex Cejka",80,3,44,"Total3Putts510",2007
11,11,"Daniel Chopra",106,3,45,"Total3Putts510",2007
11,11,"Gavin Coles",87,3,36,"Total3Putts510",2007
11,11,"Chris Couch",76,3,53,"Total3Putts510",2007
11,11,"Fred Funk",65,3,28,"Total3Putts510",2007
11,11,"Paul Gow",70,3,36,"Total3Putts510",2007
11,11,"Nathan Green",103,3,37,"Total3Putts510",2007
11,11,"Tim Herron",98,3,47,"Total3Putts510",2007
11,11,"Richard Johnson",93,3,41,"Total3Putts510",2007
11,11,"Craig Lile",77,3,31,"Total3Putts510",2007
11,11,"Will Ma Kenzie",100,3,73,"Total3Putts510",2007
11,11,"Sean OHair",98,3,60,"Total3Putts510",2007
11,11,"John Senden",97,3,64,"Total3Putts510",2007
11,11,"Bo Van Pelt",104,3,45,"Total3Putts510",2007
11,11,"Boo Weekley",101,3,46,"Total3Putts510",2007
29,29,"Eric Axley",107,2,59,"Total3Putts510",2007
29,29,"Rich Barcelo",80,2,41,"Total3Putts510",2007
29,29,"Craig Barlow",52,2,33,"Total3Putts510",2007
29,29,"Cameron Beckman",96,2,49,"Total3Putts510",2007
29,29,"Jason Bohn",57,2,30,"Total3Putts510",2007
29,29,"DJ Brigman",67,2,38,"Total3Putts510",2007
29,29,"Andrew Buckle",77,2,49,"Total3Putts510",2007
29,29,"Ken Duke",112,2,47,"Total3Putts510",2007
29,29,"Robert Gamez",88,2,40,"Total3Putts510",2007
29,29,"Mathias Gronberg",95,2,59,"Total3Putts510",2007
29,29,"Bob Heintz",85,2,30,"Total3Putts510",2007
29,29,"JJ Henry",86,2,37,"Total3Putts510",2007
29,29,"Charley Hoffman",97,2,42,"Total3Putts510",2007
29,29,"JB Holmes",71,2,61,"Total3Putts510",2007
29,29,"Ryuji Imada",104,2,45,"Total3Putts510",2007
29,29,"Kent Jones",97,2,60,"Total3Putts510",2007
29,29,"Craig Kanada",109,2,49,"Total3Putts510",2007
29,29,"Anthony Kim",93,2,49,"Total3Putts510",2007
29,29,"Frank Lickliter II",95,2,52,"Total3Putts510",2007
29,29,"Steve Marino",106,2,66,"Total3Putts510",2007
29,29,"Troy Matteson",87,2,45,"Total3Putts510",2007
29,29,"John Merrick",92,2,64,"Total3Putts510",2007
29,29,"Rod Pampling",92,2,47,"Total3Putts510",2007
29,29,"Jesper Parnevik",88,2,34,"Total3Putts510",2007
29,29,"Corey Pavin",81,2,39,"Total3Putts510",2007
29,29,"Pat Perez",84,2,36,"Total3Putts510",2007
29,29,"Tim Petrovic",106,2,56,"Total3Putts510",2007
29,29,"Michael Putnam",96,2,52,"Total3Putts510",2007
29,29,"Jeff Quinney",95,2,49,"Total3Putts510",2007
29,29,"Rory Sabbatini",81,2,27,"Total3Putts510",2007
29,29,"Vijay Singh",102,2,42,"Total3Putts510",2007
29,29,"Kevin Stadler",95,2,55,"Total3Putts510",2007
29,29,"Vaughn Taylor",91,2,34,"Total3Putts510",2007
29,29,"Duffy Waldorf",69,2,36,"Total3Putts510",2007
29,29,"Dean Wilson",92,2,31,"Total3Putts510",2007
29,29,"Mark Wilson",87,2,48,"Total3Putts510",2007
65,65,"Robert Allenby",90,1,57,"Total3Putts510",2007
65,65,"Stephen Ames",81,1,29,"Total3Putts510",2007
65,65,"Ryan Armour",107,1,46,"Total3Putts510",2007
65,65,"Woody Austin",95,1,65,"Total3Putts510",2007
65,65,"Rich Beem",89,1,53,"Total3Putts510",2007
65,65,"Michael Boyd",61,1,26,"Total3Putts510",2007
65,65,"David Branshaw",83,1,51,"Total3Putts510",2007
65,65,"Jeff Brehaut",59,1,34,"Total3Putts510",2007
65,65,"Mark Brooks",53,1,22,"Total3Putts510",2007
65,65,"Jonathan Byrd",73,1,31,"Total3Putts510",2007
65,65,"Chad Campbell",96,1,53,"Total3Putts510",2007
65,65,"KJ Choi",87,1,32,"Total3Putts510",2007
65,65,"Jose Coceres",50,1,27,"Total3Putts510",2007
65,65,"Ben Curtis",80,1,32,"Total3Putts510",2007
65,65,"Brendon de Jonge",76,1,38,"Total3Putts510",2007
65,65,"Bubba Dickerson",51,1,28,"Total3Putts510",2007
65,65,"Chris DiMarco",79,1,27,"Total3Putts510",2007
65,65,"Jason Dufner",100,1,70,"Total3Putts510",2007
65,65,"Steve Elkington",87,1,29,"Total3Putts510",2007
65,65,"Bob Estes",88,1,37,"Total3Putts510",2007
65,65,"Harrison Frazar",88,1,53,"Total3Putts510",2007
65,65,"Robert Garrigus",95,1,55,"Total3Putts510",2007
65,65,"Brian Gay",107,1,38,"Total3Putts510",2007
65,65,"Mathew Goggin",97,1,61,"Total3Putts510",2007
65,65,"Retief Goosen",50,1,13,"Total3Putts510",2007
65,65,"Jason Gore",86,1,57,"Total3Putts510",2007
65,65,"Paul Goydos",60,1,25,"Total3Putts510",2007
65,65,"Scott Gutschewski",67,1,37,"Total3Putts510",2007
65,65,"Todd Hamilton",76,1,28,"Total3Putts510",2007
65,65,"Padraig Harrington",64,1,26,"Total3Putts510",2007
65,65,"JP Hayes",89,1,46,"Total3Putts510",2007
65,65,"Mark Hensby",81,1,31,"Total3Putts510",2007
65,65,"Freddie Jacobson",70,1,24,"Total3Putts510",2007
65,65,"Tom Johnson",74,1,49,"Total3Putts510",2007
65,65,"Cliff Kresge",107,1,50,"Total3Putts510",2007
65,65,"Matt Kuchar",85,1,33,"Total3Putts510",2007
65,65,"Peter Lonard",85,1,50,"Total3Putts510",2007
65,65,"Steve Lowery",74,1,53,"Total3Putts510",2007
65,65,"Jarrod Lyle",77,1,39,"Total3Putts510",2007
65,65,"Jeff Maggert",79,1,46,"Total3Putts510",2007
65,65,"Hunter Mahan",91,1,37,"Total3Putts510",2007
65,65,"Daisuke Maruyama",86,1,52,"Total3Putts510",2007
65,65,"Billy Mayfair",98,1,53,"Total3Putts510",2007
65,65,"Parker McLachlin",83,1,43,"Total3Putts510",2007
65,65,"George McNeill",95,1,38,"Total3Putts510",2007
65,65,"Rocco Mediate",72,1,40,"Total3Putts510",2007
65,65,"Bryce Molder",56,1,24,"Total3Putts510",2007
65,65,"Kevin Na",84,1,40,"Total3Putts510",2007
65,65,"Arron Oberholser",69,1,20,"Total3Putts510",2007
65,65,"Ryan Palmer",91,1,44,"Total3Putts510",2007
