"EarlyRound1ScoringAverage_RANKTHISWEEK_2015","EarlyRound1ScoringAverage_RANKLASTWEEK_2015","EarlyRound1ScoringAverage_PLAYERNAME_2015","EarlyRound1ScoringAverage__2015","EarlyRound1ScoringAverage_AVG_2015","EarlyRound1ScoringAverage_TOTALSTROKES_2015","EarlyRound1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Henrik Stenson",NA,67.25,269,4,"EarlyRound1ScoringAverage",2015
2,2,"Will Wilcox",NA,67.4,337,5,"EarlyRound1ScoringAverage",2015
3,3,"Jason Day",NA,67.73,745,11,"EarlyRound1ScoringAverage",2015
4,4,"Webb Simpson",NA,68.44,616,9,"EarlyRound1ScoringAverage",2015
5,5,"Jim Herman",NA,68.58,823,12,"EarlyRound1ScoringAverage",2015
6,6,"Erik Compton",NA,68.64,755,11,"EarlyRound1ScoringAverage",2015
7,7,"Dustin Johnson",NA,68.82,757,11,"EarlyRound1ScoringAverage",2015
8,8,"Brian Stuard",NA,68.92,827,12,"EarlyRound1ScoringAverage",2015
9,9,"Matt Kuchar",NA,69.21,969,14,"EarlyRound1ScoringAverage",2015
10,10,"Steven Alker",NA,69.27,762,11,"EarlyRound1ScoringAverage",2015
11,11,"Paul Casey",NA,69.31,901,13,"EarlyRound1ScoringAverage",2015
11,11,"Justin Thomas",NA,69.31,901,13,"EarlyRound1ScoringAverage",2015
13,13,"Patrick Rodgers",NA,69.33,624,9,"EarlyRound1ScoringAverage",2015
14,14,"Rickie Fowler",NA,69.36,763,11,"EarlyRound1ScoringAverage",2015
15,15,"Zach Johnson",NA,69.38,555,8,"EarlyRound1ScoringAverage",2015
16,16,"Kevin Na",NA,69.43,972,14,"EarlyRound1ScoringAverage",2015
17,17,"William McGirt",NA,69.5,1112,16,"EarlyRound1ScoringAverage",2015
17,17,"Francesco Molinari",NA,69.5,695,10,"EarlyRound1ScoringAverage",2015
17,17,"Justin Rose",NA,69.5,556,8,"EarlyRound1ScoringAverage",2015
20,20,"Phil Mickelson",NA,69.58,835,12,"EarlyRound1ScoringAverage",2015
21,21,"Steve Wheatcroft",NA,69.62,905,13,"EarlyRound1ScoringAverage",2015
22,22,"Robert Streb",NA,69.63,1114,16,"EarlyRound1ScoringAverage",2015
23,23,"Jon Curran",NA,69.64,975,14,"EarlyRound1ScoringAverage",2015
23,23,"Michael Putnam",NA,69.64,975,14,"EarlyRound1ScoringAverage",2015
25,25,"KJ Choi",NA,69.7,697,10,"EarlyRound1ScoringAverage",2015
26,26,"John Peterson",NA,69.73,767,11,"EarlyRound1ScoringAverage",2015
27,27,"Andres Gonzales",NA,69.83,838,12,"EarlyRound1ScoringAverage",2015
28,28,"Danny Lee",NA,69.85,1397,20,"EarlyRound1ScoringAverage",2015
29,29,"Tony Finau",NA,69.86,978,14,"EarlyRound1ScoringAverage",2015
30,30,"Patrick Reed",NA,69.87,1048,15,"EarlyRound1ScoringAverage",2015
31,31,"Seung Yul Noh",NA,69.91,769,11,"EarlyRound1ScoringAverage",2015
32,32,"Colt Knost",NA,69.92,909,13,"EarlyRound1ScoringAverage",2015
33,33,"Charles Howell III",NA,70,1120,16,"EarlyRound1ScoringAverage",2015
33,33,"Greg Owen",NA,70,630,9,"EarlyRound1ScoringAverage",2015
33,33,"Scott Piercy",NA,70,1050,15,"EarlyRound1ScoringAverage",2015
33,33,"Michael Thompson",NA,70,980,14,"EarlyRound1ScoringAverage",2015
37,37,"Alex Cejka",NA,70.06,1121,16,"EarlyRound1ScoringAverage",2015
38,38,"Daniel Summerhays",NA,70.08,911,13,"EarlyRound1ScoringAverage",2015
39,39,"Cameron Percy",NA,70.09,771,11,"EarlyRound1ScoringAverage",2015
40,40,"Ben Martin",NA,70.11,631,9,"EarlyRound1ScoringAverage",2015
41,41,"Hideki Matsuyama",NA,70.13,1122,16,"EarlyRound1ScoringAverage",2015
42,42,"Jonas Blixt",NA,70.14,982,14,"EarlyRound1ScoringAverage",2015
42,42,"Ernie Els",NA,70.14,491,7,"EarlyRound1ScoringAverage",2015
44,44,"Jason Bohn",NA,70.17,842,12,"EarlyRound1ScoringAverage",2015
45,45,"Bubba Watson",NA,70.2,702,10,"EarlyRound1ScoringAverage",2015
46,46,"Daniel Berger",NA,70.21,983,14,"EarlyRound1ScoringAverage",2015
46,46,"Jeff Overton",NA,70.21,983,14,"EarlyRound1ScoringAverage",2015
46,46,"Brendan Steele",NA,70.21,983,14,"EarlyRound1ScoringAverage",2015
49,49,"Derek Ernst",NA,70.23,913,13,"EarlyRound1ScoringAverage",2015
