"PuttingRating_RANKTHISWEEK_2015","PuttingRating_RANKLASTWEEK_2015","PuttingRating_PLAYERNAME_2015","PuttingRating_EVENTS_2015","PuttingRating_RATING_2015","stat_name","year"
226,226,"Victor Dubuisson",4,7.5,"PuttingRating",2015
226,226,"Gonzalo Fdez Castano",9,7.5,"PuttingRating",2015
226,226,"Robert Garrigus",8,7.5,"PuttingRating",2015
226,226,"Russell Henley",16,7.5,"PuttingRating",2015
226,226,"Russell Knox",19,7.5,"PuttingRating",2015
226,226,"Jarrod Lyle",2,7.5,"PuttingRating",2015
226,226,"Greg Owen",7,7.5,"PuttingRating",2015
226,226,"SJ Park",12,7.5,"PuttingRating",2015
226,226,"Jonathan Randolph",8,7.5,"PuttingRating",2015
226,226,"Adam Scott",6,7.5,"PuttingRating",2015
226,226,"JJ Spaun",1,7.5,"PuttingRating",2015
226,226,"Kyle Stanley",6,7.5,"PuttingRating",2015
226,226,"Brendan Steele",18,7.5,"PuttingRating",2015
226,226,"Henrik Stenson",11,7.5,"PuttingRating",2015
226,226,"Bo Van Pelt",10,7.5,"PuttingRating",2015
226,226,"Duffy Waldorf",1,7.5,"PuttingRating",2015
226,226,"Nick Watney",17,7.5,"PuttingRating",2015
246,246,"Blake Adams",2,7.4,"PuttingRating",2015
246,246,"Stewart Cink",13,7.4,"PuttingRating",2015
246,246,"Kelvin Day",1,7.4,"PuttingRating",2015
246,246,"Derek Ernst",10,7.4,"PuttingRating",2015
246,246,"Martin Flores",15,7.4,"PuttingRating",2015
246,246,"Tommy Gainey",3,7.4,"PuttingRating",2015
246,246,"Wes Homan",2,7.4,"PuttingRating",2015
246,246,"Billy Horschel",17,7.4,"PuttingRating",2015
246,246,"Patton Kizzire",1,7.4,"PuttingRating",2015
246,246,"Spencer Levin",17,7.4,"PuttingRating",2015
246,246,"Chris Naegel",1,7.4,"PuttingRating",2015
246,246,"John Peterson",16,7.4,"PuttingRating",2015
246,246,"Jon Rahm",2,7.4,"PuttingRating",2015
246,246,"Charl Schwartzel",8,7.4,"PuttingRating",2015
246,246,"Webb Simpson",15,7.4,"PuttingRating",2015
246,246,"Tyrone Van Aswegen",6,7.4,"PuttingRating",2015
246,246,"Jhonattan Vegas",14,7.4,"PuttingRating",2015
246,246,"Bernd Wiesberger",3,7.4,"PuttingRating",2015
264,264,"Cameron Beckman",2,7.3,"PuttingRating",2015
264,264,"Sebastian Cappelen",1,7.3,"PuttingRating",2015
264,264,"John Daly",1,7.3,"PuttingRating",2015
264,264,"Jim Furyk",13,7.3,"PuttingRating",2015
264,264,"Padraig Harrington",7,7.3,"PuttingRating",2015
264,264,"Andrew Loupe",5,7.3,"PuttingRating",2015
264,264,"Bill Lunde",5,7.3,"PuttingRating",2015
264,264,"Chez Reavie",8,7.3,"PuttingRating",2015
264,264,"Cory Renfrew",1,7.3,"PuttingRating",2015
264,264,"Chris Smith",3,7.3,"PuttingRating",2015
264,264,"Byron Smith",6,7.3,"PuttingRating",2015
264,264,"Gary Stal",2,7.3,"PuttingRating",2015
264,264,"Scott Stallings",9,7.3,"PuttingRating",2015
264,264,"Richard Sterne",1,7.3,"PuttingRating",2015
264,264,"Kevin Streelman",16,7.3,"PuttingRating",2015
264,264,"Kevin Tway",1,7.3,"PuttingRating",2015
264,264,"Scott Vincent",1,7.3,"PuttingRating",2015
264,264,"Garrett Willis",1,7.3,"PuttingRating",2015
282,282,"Robert Allenby",6,7.2,"PuttingRating",2015
282,282,"Angel Cabrera",6,7.2,"PuttingRating",2015
282,282,"Mark Hensby",1,7.2,"PuttingRating",2015
282,282,"Charles Howell III",22,7.2,"PuttingRating",2015
282,282,"Francesco Molinari",10,7.2,"PuttingRating",2015
282,282,"Dicky Pride",1,7.2,"PuttingRating",2015
282,282,"Alex Prugh",14,7.2,"PuttingRating",2015
282,282,"Michael Putnam",13,7.2,"PuttingRating",2015
282,282,"Jim Renner",5,7.2,"PuttingRating",2015
282,282,"DJ Trahan",2,7.2,"PuttingRating",2015
292,292,"Glen Day",3,7.1,"PuttingRating",2015
292,292,"Bill Haas",17,7.1,"PuttingRating",2015
292,292,"Jim Herman",14,7.1,"PuttingRating",2015
292,292,"Thongchai Jaidee",2,7.1,"PuttingRating",2015
292,292,"Troy Kelly",1,7.1,"PuttingRating",2015
292,292,"WC Liang",2,7.1,"PuttingRating",2015
292,292,"David Lipsky",2,7.1,"PuttingRating",2015
292,292,"Joost Luiten",5,7.1,"PuttingRating",2015
292,292,"Lee McCoy",1,7.1,"PuttingRating",2015
301,301,"Andrew Dodt",1,7,"PuttingRating",2015
301,301,"Jason Dufner",11,7,"PuttingRating",2015
301,301,"Scott Gutschewski",1,7,"PuttingRating",2015
301,301,"JJ Henry",14,7,"PuttingRating",2015
301,301,"Mikko Ilonen",3,7,"PuttingRating",2015
301,301,"Brandt Jobe",1,7,"PuttingRating",2015
301,301,"Doug LaBelle II",1,7,"PuttingRating",2015
301,301,"Tim Petrovic",1,7,"PuttingRating",2015
301,301,"Oliver Wilson",1,7,"PuttingRating",2015
310,310,"Rafa Cabrera Bello",1,6.9,"PuttingRating",2015
310,310,"Hiroyuki Fujita",1,6.9,"PuttingRating",2015
310,310,"Carlos Sainz Jr",3,6.9,"PuttingRating",2015
310,310,"Danie van Tonder",1,6.9,"PuttingRating",2015
310,310,"Cameron Wilson",1,6.9,"PuttingRating",2015
315,315,"Richy Werenski",1,6.8,"PuttingRating",2015
316,316,"Thomas Birdsey",1,6.7,"PuttingRating",2015
316,316,"Lucas Glover",12,6.7,"PuttingRating",2015
316,316,"Steven Jeffress",1,6.7,"PuttingRating",2015
316,316,"Shaun Micheel",1,6.7,"PuttingRating",2015
320,320,"Chris Riley",1,6.6,"PuttingRating",2015
321,321,"Alexandre Rocha",1,6.5,"PuttingRating",2015
322,322,"Byeong Hun An",2,6.4,"PuttingRating",2015
323,323,"Justin Hicks",2,6.3,"PuttingRating",2015
324,324,"Tommy Fleetwood",1,6,"PuttingRating",2015
325,325,"Daniel Miernicki",1,5.4,"PuttingRating",2015
