"GoodDrivePercentage_RANKTHISWEEK_2016","GoodDrivePercentage_RANKLASTWEEK_2016","GoodDrivePercentage_PLAYERNAME_2016","GoodDrivePercentage_ROUNDS_2016","GoodDrivePercentage_Pct_2016","GoodDrivePercentage_HIT_2016","GoodDrivePercentage_TOTALATTEMPTS_2016","stat_name","year"
151,143,"Matt Jones",45,81.09,476,587,"GoodDrivePercentage",2016
152,157,"Pat Perez",28,81.07,317,391,"GoodDrivePercentage",2016
153,138,"Luke Donald",49,81.06,552,681,"GoodDrivePercentage",2016
154,158,"Jimmy Walker",43,80.99,456,563,"GoodDrivePercentage",2016
155,155,"Geoff Ogilvy",37,80.97,417,515,"GoodDrivePercentage",2016
156,158,"Michael Kim",62,80.95,701,866,"GoodDrivePercentage",2016
157,160,"Dustin Johnson",37,80.93,365,451,"GoodDrivePercentage",2016
158,152,"Morgan Hoffmann",43,80.83,485,600,"GoodDrivePercentage",2016
159,156,"Nick Taylor",57,80.75,642,795,"GoodDrivePercentage",2016
160,165,"Chesson Hadley",51,80.68,572,709,"GoodDrivePercentage",2016
161,162,"Dawie van der Walt",48,80.63,541,671,"GoodDrivePercentage",2016
162,163,"Will Wilcox",47,80.55,526,653,"GoodDrivePercentage",2016
163,169,"Luke Guthrie",31,80.37,348,433,"GoodDrivePercentage",2016
164,167,"Tyler Aldridge",53,80.19,591,737,"GoodDrivePercentage",2016
165,171,"Charley Hoffman",49,80.16,513,640,"GoodDrivePercentage",2016
166,173,"Jeff Overton",51,80.06,570,712,"GoodDrivePercentage",2016
166,172,"DJ Trahan",23,80.06,257,321,"GoodDrivePercentage",2016
168,164,"Steve Wheatcroft",53,80.05,590,737,"GoodDrivePercentage",2016
169,166,"Phil Mickelson",37,80,380,475,"GoodDrivePercentage",2016
170,160,"JB Holmes",39,79.88,405,507,"GoodDrivePercentage",2016
171,181,"Anirban Lahiri",44,79.79,458,574,"GoodDrivePercentage",2016
172,174,"Shawn Stefani",45,79.71,499,626,"GoodDrivePercentage",2016
173,182,"Robert Garrigus",34,79.58,378,475,"GoodDrivePercentage",2016
174,184,"DH Lee",35,79.55,389,489,"GoodDrivePercentage",2016
175,179,"Tom Hoge",47,79.54,521,655,"GoodDrivePercentage",2016
176,183,"Retief Goosen",37,79.38,408,514,"GoodDrivePercentage",2016
177,170,"Byeong Hun An",23,79.32,211,266,"GoodDrivePercentage",2016
178,180,"Tony Finau",49,79.24,542,684,"GoodDrivePercentage",2016
179,176,"Robert Streb",51,79.17,532,672,"GoodDrivePercentage",2016
180,178,"Patrick Reed",53,79.12,542,685,"GoodDrivePercentage",2016
181,197,"Rob Oppenheim",37,79.11,409,517,"GoodDrivePercentage",2016
182,190,"Seung Yul Noh",54,78.86,593,752,"GoodDrivePercentage",2016
183,185,"Scott Stallings",46,78.82,506,642,"GoodDrivePercentage",2016
184,191,"Matt Every",34,78.78,375,476,"GoodDrivePercentage",2016
185,188,"Derek Fathauer",58,78.74,637,809,"GoodDrivePercentage",2016
186,176,"Jonas Blixt",46,78.72,503,639,"GoodDrivePercentage",2016
187,189,"Chad Collins",45,78.63,493,627,"GoodDrivePercentage",2016
188,193,"Patton Kizzire",57,78.59,580,738,"GoodDrivePercentage",2016
188,192,"Carlos Ortiz",47,78.59,514,654,"GoodDrivePercentage",2016
190,168,"Jamie Donaldson",28,78.57,275,350,"GoodDrivePercentage",2016
191,186,"Brendon Todd",43,78.3,469,599,"GoodDrivePercentage",2016
192,187,"Hiroshi Iwata",51,78.28,555,709,"GoodDrivePercentage",2016
193,194,"Tyrone Van Aswegen",67,78.18,731,935,"GoodDrivePercentage",2016
194,195,"George McNeill",33,78.17,358,458,"GoodDrivePercentage",2016
195,198,"Brian Gay",22,78.03,238,305,"GoodDrivePercentage",2016
196,196,"Ricky Barnes",57,77.99,620,795,"GoodDrivePercentage",2016
197,175,"Ernie Els",34,77.85,369,474,"GoodDrivePercentage",2016
198,200,"Robert Allenby",35,77.66,379,488,"GoodDrivePercentage",2016
199,199,"Andres Gonzales",46,77.38,496,641,"GoodDrivePercentage",2016
200,201,"Carl Pettersson",31,77.08,333,432,"GoodDrivePercentage",2016
201,202,"Charlie Beljan",26,77.07,279,362,"GoodDrivePercentage",2016
202,203,"Andrew Loupe",50,76.61,534,697,"GoodDrivePercentage",2016
203,204,"Aaron Baddeley",51,76.58,546,713,"GoodDrivePercentage",2016
204,206,"Camilo Villegas",50,76.44,532,696,"GoodDrivePercentage",2016
205,205,"Erik Compton",45,76.27,479,628,"GoodDrivePercentage",2016
206,207,"Ollie Schniederjans",23,74.53,240,322,"GoodDrivePercentage",2016
207,208,"Steven Bowditch",40,74.51,418,561,"GoodDrivePercentage",2016
