"Roundsinthe60s_RANKTHISWEEK_2013","Roundsinthe60s_RANKLASTWEEK_2013","Roundsinthe60s_PLAYERNAME_2013","Roundsinthe60s_EVENTS_2013","Roundsinthe60s_TOTALRNDS_2013","stat_name","year"
50,NA,"Morgan Hoffmann",20,27,"Roundsinthe60s",2013
50,NA,"Jerry Kelly",22,27,"Roundsinthe60s",2013
50,NA,"Justin Rose",17,27,"Roundsinthe60s",2013
50,NA,"Brendan Steele",26,27,"Roundsinthe60s",2013
50,NA,"Cameron Tringale",24,27,"Roundsinthe60s",2013
57,NA,"Greg Chalmers",25,26,"Roundsinthe60s",2013
57,NA,"KJ Choi",24,26,"Roundsinthe60s",2013
57,NA,"James Driscoll",23,26,"Roundsinthe60s",2013
57,NA,"Sergio Garcia",17,26,"Roundsinthe60s",2013
57,NA,"Brian Harman",29,26,"Roundsinthe60s",2013
57,NA,"Justin Hicks",25,26,"Roundsinthe60s",2013
57,NA,"John Huh",28,26,"Roundsinthe60s",2013
57,NA,"Jason Kokrak",25,26,"Roundsinthe60s",2013
57,NA,"Charl Schwartzel",19,26,"Roundsinthe60s",2013
57,NA,"Steve Stricker",13,26,"Roundsinthe60s",2013
67,NA,"Jonas Blixt",24,25,"Roundsinthe60s",2013
67,NA,"Ken Duke",28,25,"Roundsinthe60s",2013
67,NA,"Russell Henley",24,25,"Roundsinthe60s",2013
67,NA,"JJ Henry",26,25,"Roundsinthe60s",2013
67,NA,"Justin Leonard",24,25,"Roundsinthe60s",2013
67,NA,"George McNeill",21,25,"Roundsinthe60s",2013
67,NA,"Ryan Moore",22,25,"Roundsinthe60s",2013
67,NA,"Adam Scott",16,25,"Roundsinthe60s",2013
75,NA,"Sang Moon Bae",26,24,"Roundsinthe60s",2013
75,NA,"Rickie Fowler",22,24,"Roundsinthe60s",2013
75,NA,"William McGirt",24,24,"Roundsinthe60s",2013
75,NA,"Scott Piercy",24,24,"Roundsinthe60s",2013
75,NA,"DA Points",28,24,"Roundsinthe60s",2013
75,NA,"Chez Reavie",22,24,"Roundsinthe60s",2013
75,NA,"Bubba Watson",21,24,"Roundsinthe60s",2013
75,NA,"Tiger Woods",16,24,"Roundsinthe60s",2013
83,NA,"Angel Cabrera",21,23,"Roundsinthe60s",2013
83,NA,"Chad Campbell",25,23,"Roundsinthe60s",2013
83,NA,"Erik Compton",24,23,"Roundsinthe60s",2013
83,NA,"Brad Fritsch",24,23,"Roundsinthe60s",2013
83,NA,"Brian Gay",24,23,"Roundsinthe60s",2013
83,NA,"Ben Kohles",25,23,"Roundsinthe60s",2013
83,NA,"DH Lee",22,23,"Roundsinthe60s",2013
83,NA,"Greg Owen",24,23,"Roundsinthe60s",2013
83,NA,"Robert Streb",25,23,"Roundsinthe60s",2013
83,NA,"Josh Teater",24,23,"Roundsinthe60s",2013
83,NA,"Bo Van Pelt",22,23,"Roundsinthe60s",2013
83,NA,"Lee Westwood",19,23,"Roundsinthe60s",2013
95,NA,"Aaron Baddeley",24,22,"Roundsinthe60s",2013
95,NA,"Jason Bohn",23,22,"Roundsinthe60s",2013
95,NA,"Tim Clark",20,22,"Roundsinthe60s",2013
95,NA,"Jim Herman",19,22,"Roundsinthe60s",2013
95,NA,"Martin Kaymer",17,22,"Roundsinthe60s",2013
95,NA,"Marc Leishman",23,22,"Roundsinthe60s",2013
95,NA,"David Lingmerth",23,22,"Roundsinthe60s",2013
95,NA,"Pat Perez",22,22,"Roundsinthe60s",2013
95,NA,"Scott Stallings",27,22,"Roundsinthe60s",2013
104,NA,"Ricky Barnes",26,21,"Roundsinthe60s",2013
104,NA,"Ben Crane",21,21,"Roundsinthe60s",2013
104,NA,"Robert Garrigus",22,21,"Roundsinthe60s",2013
104,NA,"Fabian Gomez",23,21,"Roundsinthe60s",2013
104,NA,"Steve LeBrun",21,21,"Roundsinthe60s",2013
109,NA,"Stewart Cink",22,20,"Roundsinthe60s",2013
109,NA,"Tom Gillis",22,20,"Roundsinthe60s",2013
109,NA,"James Hahn",26,20,"Roundsinthe60s",2013
109,NA,"Ryo Ishikawa",23,20,"Roundsinthe60s",2013
109,NA,"Freddie Jacobson",19,20,"Roundsinthe60s",2013
109,NA,"Doug LaBelle II",23,20,"Roundsinthe60s",2013
109,NA,"Cameron Percy",21,20,"Roundsinthe60s",2013
109,NA,"Ted Potter Jr",22,20,"Roundsinthe60s",2013
109,NA,"Kyle Stanley",24,20,"Roundsinthe60s",2013
109,NA,"Shawn Stefani",21,20,"Roundsinthe60s",2013
109,NA,"Charlie Wi",23,20,"Roundsinthe60s",2013
120,NA,"Luke Donald",17,19,"Roundsinthe60s",2013
120,NA,"Jeff Maggert",21,19,"Roundsinthe60s",2013
120,NA,"Dicky Pride",23,19,"Roundsinthe60s",2013
123,NA,"Scott Brown",21,18,"Roundsinthe60s",2013
123,NA,"Brandt Jobe",19,18,"Roundsinthe60s",2013
123,NA,"David Lynn",22,18,"Roundsinthe60s",2013
123,NA,"Carl Pettersson",24,18,"Roundsinthe60s",2013
123,NA,"Ian Poulter",16,18,"Roundsinthe60s",2013
123,NA,"Tag Ridings",24,18,"Roundsinthe60s",2013
123,NA,"Andres Romero",21,18,"Roundsinthe60s",2013
123,NA,"John Senden",25,18,"Roundsinthe60s",2013
123,NA,"Casey Wittenberg",27,18,"Roundsinthe60s",2013
132,NA,"Stephen Ames",19,17,"Roundsinthe60s",2013
132,NA,"Will Claxton",24,17,"Roundsinthe60s",2013
132,NA,"Tommy Gainey",28,17,"Roundsinthe60s",2013
132,NA,"Colt Knost",25,17,"Roundsinthe60s",2013
132,NA,"Seung Yul Noh",25,17,"Roundsinthe60s",2013
132,NA,"Nick OHern",10,17,"Roundsinthe60s",2013
132,NA,"Michael Thompson",22,17,"Roundsinthe60s",2013
139,NA,"Charlie Beljan",24,16,"Roundsinthe60s",2013
139,NA,"Justin Bolli",23,16,"Roundsinthe60s",2013
139,NA,"Ernie Els",19,16,"Roundsinthe60s",2013
139,NA,"Lucas Glover",23,16,"Roundsinthe60s",2013
139,NA,"Robert Karlsson",18,16,"Roundsinthe60s",2013
139,NA,"Scott Langley",27,16,"Roundsinthe60s",2013
139,NA,"Henrik Norlander",22,16,"Roundsinthe60s",2013
139,NA,"Vijay Singh",19,16,"Roundsinthe60s",2013
139,NA,"Vaughn Taylor",16,16,"Roundsinthe60s",2013
139,NA,"Brendon Todd",10,16,"Roundsinthe60s",2013
139,NA,"Lee Williams",22,16,"Roundsinthe60s",2013
139,NA,"Mark Wilson",19,16,"Roundsinthe60s",2013
151,NA,"Bud Cauley",24,15,"Roundsinthe60s",2013
151,NA,"Russell Knox",11,15,"Roundsinthe60s",2013
151,NA,"Troy Matteson",24,15,"Roundsinthe60s",2013
151,NA,"Rory McIlroy",16,15,"Roundsinthe60s",2013
151,NA,"Alistair Presnell",23,15,"Roundsinthe60s",2013
151,NA,"David Toms",16,15,"Roundsinthe60s",2013
157,NA,"Scott Gardiner",23,14,"Roundsinthe60s",2013
157,NA,"Martin Laird",21,14,"Roundsinthe60s",2013
157,NA,"David Mathis",24,14,"Roundsinthe60s",2013
157,NA,"Graeme McDowell",16,14,"Roundsinthe60s",2013
157,NA,"DJ Trahan",16,14,"Roundsinthe60s",2013
157,NA,"Mike Weir",22,14,"Roundsinthe60s",2013
163,NA,"Luke List",24,13,"Roundsinthe60s",2013
163,NA,"YE Yang",19,13,"Roundsinthe60s",2013
165,NA,"Peter Hanson",15,12,"Roundsinthe60s",2013
165,NA,"Tim Herron",15,12,"Roundsinthe60s",2013
165,NA,"Michael Letzig",17,12,"Roundsinthe60s",2013
165,NA,"Tim Petrovic",12,12,"Roundsinthe60s",2013
165,NA,"Peter Tomasulo",10,12,"Roundsinthe60s",2013
170,NA,"Derek Ernst",21,11,"Roundsinthe60s",2013
170,NA,"Ross Fisher",15,11,"Roundsinthe60s",2013
170,NA,"Davis Love III",15,11,"Roundsinthe60s",2013
170,NA,"Sean OHair",22,11,"Roundsinthe60s",2013
170,NA,"Darron Stiles",20,11,"Roundsinthe60s",2013
170,NA,"Aaron Watkins",19,11,"Roundsinthe60s",2013
176,NA,"Nicolas Colsaerts",17,10,"Roundsinthe60s",2013
176,NA,"Andres Gonzales",17,10,"Roundsinthe60s",2013
176,NA,"Trevor Immelman",24,10,"Roundsinthe60s",2013
176,NA,"John Mallinger",12,10,"Roundsinthe60s",2013
176,NA,"Geoff Ogilvy",19,10,"Roundsinthe60s",2013
176,NA,"Louis Oosthuizen",12,10,"Roundsinthe60s",2013
176,NA,"Jin Park",20,10,"Roundsinthe60s",2013
176,NA,"Kevin Sutherland",13,10,"Roundsinthe60s",2013
176,NA,"Andrew Svoboda",18,10,"Roundsinthe60s",2013
176,NA,"Johnson Wagner",24,10,"Roundsinthe60s",2013
186,NA,"Michael Bradley",21,9,"Roundsinthe60s",2013
186,NA,"Jonathan Byrd",16,9,"Roundsinthe60s",2013
186,NA,"Chris DiMarco",11,9,"Roundsinthe60s",2013
186,NA,"Padraig Harrington",17,9,"Roundsinthe60s",2013
186,NA,"Steve Marino",12,9,"Roundsinthe60s",2013
186,NA,"Hideki Matsuyama",7,9,"Roundsinthe60s",2013
186,NA,"Eric Meierdierks",19,9,"Roundsinthe60s",2013
186,NA,"Rod Pampling",16,9,"Roundsinthe60s",2013
186,NA,"Heath Slocum",9,9,"Roundsinthe60s",2013
186,NA,"Joey Snyder III",15,9,"Roundsinthe60s",2013
196,NA,"Woody Austin",8,8,"Roundsinthe60s",2013
196,NA,"Steve Flesch",6,8,"Roundsinthe60s",2013
196,NA,"Retief Goosen",9,8,"Roundsinthe60s",2013
196,NA,"Nathan Green",9,8,"Roundsinthe60s",2013
196,NA,"Paul Haley II",18,8,"Roundsinthe60s",2013
196,NA,"Jeff Klauk",8,8,"Roundsinthe60s",2013
196,NA,"Joe Ogilvie",15,8,"Roundsinthe60s",2013
196,NA,"Marcel Siem",9,8,"Roundsinthe60s",2013
196,NA,"Scott Verplank",14,8,"Roundsinthe60s",2013
205,NA,"Joe Affrunti",5,7,"Roundsinthe60s",2013
205,NA,"Robert Allenby",24,7,"Roundsinthe60s",2013
205,NA,"Gary Christian",10,7,"Roundsinthe60s",2013
205,NA,"Ben Curtis",20,7,"Roundsinthe60s",2013
205,NA,"Bill Lunde",10,7,"Roundsinthe60s",2013
205,NA,"Kevin Na",8,7,"Roundsinthe60s",2013
205,NA,"Wes Short Jr",15,7,"Roundsinthe60s",2013
212,NA,"Matt Bettencourt",9,6,"Roundsinthe60s",2013
212,NA,"George Coetzee",11,6,"Roundsinthe60s",2013
212,NA,"John Daly",12,6,"Roundsinthe60s",2013
212,NA,"Miguel Jimenez",3,6,"Roundsinthe60s",2013
212,NA,"Billy Mayfair",14,6,"Roundsinthe60s",2013
212,NA,"Thorbjorn Olesen",11,6,"Roundsinthe60s",2013
212,NA,"Kyle Reifers",4,6,"Roundsinthe60s",2013
219,NA,"Patrick Cantlay",7,5,"Roundsinthe60s",2013
219,NA,"Donald Constable",16,5,"Roundsinthe60s",2013
219,NA,"Glen Day",6,5,"Roundsinthe60s",2013
219,NA,"Stephen Gallacher",5,5,"Roundsinthe60s",2013
219,NA,"Jeff Gove",17,5,"Roundsinthe60s",2013
219,NA,"Ken Looper",2,5,"Roundsinthe60s",2013
219,NA,"Kenny Perry",3,5,"Roundsinthe60s",2013
226,NA,"Arjun Atwal",8,4,"Roundsinthe60s",2013
226,NA,"Shane Bertsch",1,4,"Roundsinthe60s",2013
226,NA,"Gonzalo Fdez Castano",12,4,"Roundsinthe60s",2013
226,NA,"Bobby Gates",20,4,"Roundsinthe60s",2013
226,NA,"Hank Kuehne",5,4,"Roundsinthe60s",2013
226,NA,"Danny Lee",1,4,"Roundsinthe60s",2013
226,NA,"Francesco Molinari",9,4,"Roundsinthe60s",2013
226,NA,"John Peterson",6,4,"Roundsinthe60s",2013
226,NA,"Alexandre Rocha",3,4,"Roundsinthe60s",2013
226,NA,"Patrick Rodgers",1,4,"Roundsinthe60s",2013
226,NA,"Richard Sterne",7,4,"Roundsinthe60s",2013
226,NA,"Duffy Waldorf",3,4,"Roundsinthe60s",2013
226,NA,"Chris Williams",5,4,"Roundsinthe60s",2013
239,NA,"Billy Andrade",3,3,"Roundsinthe60s",2013
239,NA,"Kiradech Aphibarnrat",3,3,"Roundsinthe60s",2013
239,NA,"Blayne Barber",3,3,"Roundsinthe60s",2013
239,NA,"Cameron Beckman",8,3,"Roundsinthe60s",2013
239,NA,"Ryan Blaum",3,3,"Roundsinthe60s",2013
239,NA,"Bart Bryant",2,3,"Roundsinthe60s",2013
239,NA,"Rafael Cabrera Bello",5,3,"Roundsinthe60s",2013
239,NA,"Russ Cochran",1,3,"Roundsinthe60s",2013
239,NA,"Jon Curran",3,3,"Roundsinthe60s",2013
239,NA,"Jamie Donaldson",10,3,"Roundsinthe60s",2013
239,NA,"Branden Grace",12,3,"Roundsinthe60s",2013
239,NA,"Lee Janzen",11,3,"Roundsinthe60s",2013
239,NA,"Troy Kelly",10,3,"Roundsinthe60s",2013
239,NA,"John Kimbell",1,3,"Roundsinthe60s",2013
239,NA,"Paul Lawrie",7,3,"Roundsinthe60s",2013
239,NA,"Peter Lonard",1,3,"Roundsinthe60s",2013
239,NA,"Matteo Manassero",9,3,"Roundsinthe60s",2013
239,NA,"Jonathan Randolph",1,3,"Roundsinthe60s",2013
239,NA,"Chris Riley",3,3,"Roundsinthe60s",2013
239,NA,"Justin Thomas",2,3,"Roundsinthe60s",2013
239,NA,"Peter Uihlein",4,3,"Roundsinthe60s",2013
239,NA,"Sebastian Vazquez",1,3,"Roundsinthe60s",2013
239,NA,"Jhonattan Vegas",3,3,"Roundsinthe60s",2013
239,NA,"Marc Warren",2,3,"Roundsinthe60s",2013
239,NA,"Tom Watson",4,3,"Roundsinthe60s",2013
239,NA,"Dean Wilson",2,3,"Roundsinthe60s",2013
265,NA,"Mark Anderson",1,2,"Roundsinthe60s",2013
265,NA,"Paul Casey",7,2,"Roundsinthe60s",2013
265,NA,"Franklin Corpening",1,2,"Roundsinthe60s",2013
265,NA,"Fred Couples",4,2,"Roundsinthe60s",2013
265,NA,"Joe Durant",7,2,"Roundsinthe60s",2013
265,NA,"Marcus Fraser",6,2,"Roundsinthe60s",2013
265,NA,"David Frost",1,2,"Roundsinthe60s",2013
265,NA,"Jason Gore",4,2,"Roundsinthe60s",2013
265,NA,"Hunter Haas",5,2,"Roundsinthe60s",2013
265,NA,"Adam Hadwin",3,2,"Roundsinthe60s",2013
265,NA,"Todd Hamilton",4,2,"Roundsinthe60s",2013
265,NA,"Ryuji Imada",7,2,"Roundsinthe60s",2013
265,NA,"Scott Jamieson",3,2,"Roundsinthe60s",2013
265,NA,"Steve Jones",1,2,"Roundsinthe60s",2013
265,NA,"Kent Jones",1,2,"Roundsinthe60s",2013
265,NA,"Skip Kendall",2,2,"Roundsinthe60s",2013
265,NA,"Si Woo Kim",8,2,"Roundsinthe60s",2013
265,NA,"Michael Kim",2,2,"Roundsinthe60s",2013
265,NA,"Neal Lancaster",6,2,"Roundsinthe60s",2013
265,NA,"Tom Lehman",2,2,"Roundsinthe60s",2013
265,NA,"Shane Lowry",9,2,"Roundsinthe60s",2013
265,NA,"Jesper Parnevik",13,2,"Roundsinthe60s",2013
265,NA,"Paul Stankowski",1,2,"Roundsinthe60s",2013
265,NA,"Andre Stolz",1,2,"Roundsinthe60s",2013
265,NA,"Hideto Tanihara",1,2,"Roundsinthe60s",2013
265,NA,"Marc Turnesa",2,2,"Roundsinthe60s",2013
265,NA,"Steve Wheatcroft",1,2,"Roundsinthe60s",2013
265,NA,"Thaworn Wiratchant",3,2,"Roundsinthe60s",2013
265,NA,"Chris Wood",5,2,"Roundsinthe60s",2013
294,NA,"Brad Adamonis",2,1,"Roundsinthe60s",2013
294,NA,"Blake Adams",2,1,"Roundsinthe60s",2013
294,NA,"Steven Alker",2,1,"Roundsinthe60s",2013
294,NA,"Eric Axley",2,1,"Roundsinthe60s",2013
294,NA,"Craig Barlow",1,1,"Roundsinthe60s",2013
294,NA,"Michael Block",1,1,"Roundsinthe60s",2013
294,NA,"David Branshaw",1,1,"Roundsinthe60s",2013
294,NA,"Rafael Campos",1,1,"Roundsinthe60s",2013
294,NA,"Kevin Carll",1,1,"Roundsinthe60s",2013
294,NA,"Darren Clarke",3,1,"Roundsinthe60s",2013
294,NA,"Marco Dawson",1,1,"Roundsinthe60s",2013
294,NA,"Eduardo De La Riva",1,1,"Roundsinthe60s",2013
294,NA,"Brad Faxon",1,1,"Roundsinthe60s",2013
294,NA,"Zack Fischer",4,1,"Roundsinthe60s",2013
294,NA,"Oliver Fisher",1,1,"Roundsinthe60s",2013
294,NA,"Steven Fox",9,1,"Roundsinthe60s",2013
294,NA,"Fred Funk",1,1,"Roundsinthe60s",2013
294,NA,"Robert Gamez",3,1,"Roundsinthe60s",2013
294,NA,"Mathew Goggin",1,1,"Roundsinthe60s",2013
294,NA,"Scott Harrington",1,1,"Roundsinthe60s",2013
294,NA,"Mike Hendry",1,1,"Roundsinthe60s",2013
294,NA,"Mark Hensby",1,1,"Roundsinthe60s",2013
294,NA,"JB Holmes",5,1,"Roundsinthe60s",2013
294,NA,"John Hurley",1,1,"Roundsinthe60s",2013
294,NA,"Steven Ihm",1,1,"Roundsinthe60s",2013
294,NA,"Yuta Ikeda",1,1,"Roundsinthe60s",2013
294,NA,"Thongchai Jaidee",4,1,"Roundsinthe60s",2013
294,NA,"Andrew Johnson",1,1,"Roundsinthe60s",2013
294,NA,"Shiv Kapur",1,1,"Roundsinthe60s",2013
294,NA,"Shingo Katayama",1,1,"Roundsinthe60s",2013
294,NA,"Kevin Kisner",1,1,"Roundsinthe60s",2013
294,NA,"Kelly Kraft",2,1,"Roundsinthe60s",2013
294,NA,"Frank Lickliter II",3,1,"Roundsinthe60s",2013
294,NA,"Scott McCarron",8,1,"Roundsinthe60s",2013
294,NA,"Jay McLuen",1,1,"Roundsinthe60s",2013
294,NA,"Alexander Noren",5,1,"Roundsinthe60s",2013
294,NA,"Mark OMeara",3,1,"Roundsinthe60s",2013
294,NA,"Corey Pavin",2,1,"Roundsinthe60s",2013
294,NA,"Justin Peters",1,1,"Roundsinthe60s",2013
294,NA,"Ted Purdy",3,1,"Roundsinthe60s",2013
294,NA,"Brett Quigley",1,1,"Roundsinthe60s",2013
294,NA,"Richie Ramsay",4,1,"Roundsinthe60s",2013
294,NA,"Sam Saunders",1,1,"Roundsinthe60s",2013
294,NA,"Mark Silvers",2,1,"Roundsinthe60s",2013
294,NA,"Nate Smith",1,1,"Roundsinthe60s",2013
294,NA,"Chris Starkjohann",1,1,"Roundsinthe60s",2013
294,NA,"Guan Tianlang",5,1,"Roundsinthe60s",2013
294,NA,"Omar Uresti",1,1,"Roundsinthe60s",2013
294,NA,"TJ Vogel",3,1,"Roundsinthe60s",2013
294,NA,"Danny Willett",2,1,"Roundsinthe60s",2013
294,NA,"Jeremiah Wooding",1,1,"Roundsinthe60s",2013
