"DrivingPct280300AllDrives_RANKTHISWEEK_2010","DrivingPct280300AllDrives_RANKLASTWEEK_2010","DrivingPct280300AllDrives_PLAYERNAME_2010","DrivingPct280300AllDrives_ROUNDS_2010","DrivingPct280300AllDrives_Pct_2010","DrivingPct280300AllDrives_TOTALDRIVESFOR280300_2010","DrivingPct280300AllDrives_TOTALDRIVESOVERALL_2010","DrivingPct280300AllDrives_RELATIVETOPAR_2010","stat_name","year"
1,1,"Steve Wheatcroft",74,38.71,312,806,-0.035,"DrivingPct280300AllDrives",2010
2,2,"Boo Weekley",88,38.33,396,1033,-0.061,"DrivingPct280300AllDrives",2010
3,3,"Adam Scott",70,37.98,275,724,-0.076,"DrivingPct280300AllDrives",2010
4,4,"Steve Marino",81,37.87,334,882,-0.129,"DrivingPct280300AllDrives",2010
5,5,"Roland Thatcher",72,37.84,358,946,-0.064,"DrivingPct280300AllDrives",2010
6,6,"Mark Calcavecchia",50,37.74,174,461,0.034,"DrivingPct280300AllDrives",2010
7,7,"Cameron Percy",73,37.3,307,823,-0.104,"DrivingPct280300AllDrives",2010
8,8,"Cameron Tringale",55,37.26,234,628,0.017,"DrivingPct280300AllDrives",2010
9,9,"Chris Stroud",90,37.06,371,1001,-0.116,"DrivingPct280300AllDrives",2010
10,10,"Nicholas Thompson",88,36.32,389,1071,-0.018,"DrivingPct280300AllDrives",2010
11,11,"Joe Ogilvie",99,36.29,434,1196,-0.035,"DrivingPct280300AllDrives",2010
12,12,"Joe Durant",67,36.11,286,792,-0.108,"DrivingPct280300AllDrives",2010
13,13,"Rickie Fowler",98,36.04,417,1157,-0.077,"DrivingPct280300AllDrives",2010
14,14,"Ian Poulter",55,35.86,170,474,-0.1,"DrivingPct280300AllDrives",2010
15,15,"Will Ma Kenzie",72,35.83,340,949,-0.05,"DrivingPct280300AllDrives",2010
16,16,"Jonathan Byrd",85,35.81,409,1142,-0.068,"DrivingPct280300AllDrives",2010
17,17,"Ryan Moore",80,35.64,304,853,-0.086,"DrivingPct280300AllDrives",2010
18,18,"Tim Herron",79,35.55,342,962,-0.018,"DrivingPct280300AllDrives",2010
19,19,"Charles Howell III",103,35.36,442,1250,-0.124,"DrivingPct280300AllDrives",2010
20,20,"Andrew McLardy",52,35.34,217,614,-0.046,"DrivingPct280300AllDrives",2010
21,21,"Kenny Perry",69,35.33,277,784,-0.072,"DrivingPct280300AllDrives",2010
22,22,"Greg Owen",69,35.23,304,863,-0.049,"DrivingPct280300AllDrives",2010
23,23,"Hunter Mahan",85,35.22,329,934,-0.07,"DrivingPct280300AllDrives",2010
24,24,"David Lutterus",69,35.21,275,781,0.015,"DrivingPct280300AllDrives",2010
25,25,"Alex Prugh",88,35.19,392,1114,-0.079,"DrivingPct280300AllDrives",2010
26,26,"Kevin Streelman",90,35.04,391,1116,-0.064,"DrivingPct280300AllDrives",2010
27,27,"Ben Crane",85,35.03,323,922,-0.142,"DrivingPct280300AllDrives",2010
28,28,"Matt Every",60,34.94,247,707,-0.028,"DrivingPct280300AllDrives",2010
28,28,"Mathew Goggin",85,34.94,370,1059,-0.116,"DrivingPct280300AllDrives",2010
30,30,"Paul Stankowski",62,34.86,258,740,-0.085,"DrivingPct280300AllDrives",2010
30,30,"Jay Williamson",76,34.86,296,849,-0.078,"DrivingPct280300AllDrives",2010
32,32,"Matt Kuchar",97,34.83,365,1048,-0.181,"DrivingPct280300AllDrives",2010
33,33,"Vaughn Taylor",87,34.66,382,1102,-0.065,"DrivingPct280300AllDrives",2010
34,34,"Sean OHair",84,34.51,314,910,-0.067,"DrivingPct280300AllDrives",2010
35,35,"Justin Rose",78,34.46,336,975,-0.143,"DrivingPct280300AllDrives",2010
36,36,"Charles Warren",64,34.38,264,768,-0.042,"DrivingPct280300AllDrives",2010
37,37,"Troy Merritt",86,34.33,368,1072,0.003,"DrivingPct280300AllDrives",2010
38,38,"Ted Purdy",86,34.32,358,1043,0.008,"DrivingPct280300AllDrives",2010
39,39,"Kevin Sutherland",86,34.29,371,1082,-0.143,"DrivingPct280300AllDrives",2010
40,40,"Chris Couch",66,34.26,282,823,-0.138,"DrivingPct280300AllDrives",2010
41,41,"Stuart Appleby",101,34.18,419,1226,-0.021,"DrivingPct280300AllDrives",2010
42,42,"Kevin Stadler",86,34.16,343,1004,-0.015,"DrivingPct280300AllDrives",2010
43,43,"JJ Henry",92,34.12,375,1099,-0.123,"DrivingPct280300AllDrives",2010
44,44,"Ryan Palmer",84,33.91,335,988,-0.101,"DrivingPct280300AllDrives",2010
44,44,"John Senden",103,33.91,411,1212,-0.107,"DrivingPct280300AllDrives",2010
46,46,"Stewart Cink",84,33.88,309,912,-0.097,"DrivingPct280300AllDrives",2010
47,47,"Brendon de Jonge",114,33.86,428,1264,-0.112,"DrivingPct280300AllDrives",2010
48,48,"Troy Matteson",84,33.82,370,1094,-0.103,"DrivingPct280300AllDrives",2010
49,49,"Tim Petrovic",105,33.79,443,1311,-0.124,"DrivingPct280300AllDrives",2010
50,50,"KJ Choi",82,33.76,287,850,-0.115,"DrivingPct280300AllDrives",2010
51,51,"Josh Teater",101,33.75,432,1280,-0.025,"DrivingPct280300AllDrives",2010
52,52,"Tom Gillis",97,33.73,423,1254,-0.121,"DrivingPct280300AllDrives",2010
53,53,"YE Yang",72,33.7,275,816,-0.065,"DrivingPct280300AllDrives",2010
54,54,"DA Points",90,33.67,370,1099,-0.095,"DrivingPct280300AllDrives",2010
55,55,"James Driscoll",78,33.59,346,1030,-0.084,"DrivingPct280300AllDrives",2010
56,56,"Bo Van Pelt",104,33.55,408,1216,-0.091,"DrivingPct280300AllDrives",2010
57,57,"Matt Bettencourt",91,33.54,326,972,-0.113,"DrivingPct280300AllDrives",2010
