"Approachesfrom200225yards_RANKTHISWEEK_2012","Approachesfrom200225yards_RANKLASTWEEK_2012","Approachesfrom200225yards_PLAYERNAME_2012","Approachesfrom200225yards_ROUNDS_2012","Approachesfrom200225yards_AVG_2012","Approachesfrom200225yards_TOTALDISTANCEFEET_2012","Approachesfrom200225yards_OFATTEMPTS_2012","Approachesfrom200225yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Michael Thompson",80,NA,3433.833,101,-8,"Approachesfrom200225yards",2012
2,2,"Rory McIlroy",60,NA,2179.083,64,-22,"Approachesfrom200225yards",2012
3,3,"Robert Garrigus",89,NA,4211.917,123,-13,"Approachesfrom200225yards",2012
4,4,"Chad Campbell",84,NA,3684.083,105,-12,"Approachesfrom200225yards",2012
5,5,"Brandt Jobe",57,NA,2281.583,64,-1,"Approachesfrom200225yards",2012
6,6,"Gary Woodland",70,NA,3552,99,-8,"Approachesfrom200225yards",2012
6,6,"Tiger Woods",69,NA,3231.75,90,-18,"Approachesfrom200225yards",2012
8,8,"Jim Furyk",85,NA,4556,126,-3,"Approachesfrom200225yards",2012
9,9,"Louis Oosthuizen",65,NA,2867.417,79,-17,"Approachesfrom200225yards",2012
10,10,"Daniel Summerhays",81,NA,4256.5,117,-3,"Approachesfrom200225yards",2012
11,11,"Boo Weekley",74,NA,3122.75,85,2,"Approachesfrom200225yards",2012
12,12,"Kyle Stanley",86,NA,4126.75,112,-12,"Approachesfrom200225yards",2012
13,13,"Russell Knox",72,NA,3663.333,99,-5,"Approachesfrom200225yards",2012
14,14,"Robert Allenby",76,NA,3933.583,106,4,"Approachesfrom200225yards",2012
14,14,"Steve Stricker",73,NA,3818.167,103,-2,"Approachesfrom200225yards",2012
16,16,"Bo Van Pelt",84,NA,3974.75,107,-8,"Approachesfrom200225yards",2012
17,17,"Brendon de Jonge",115,NA,5659.917,152,-13,"Approachesfrom200225yards",2012
17,17,"Kevin Stadler",85,NA,3759.5,101,-6,"Approachesfrom200225yards",2012
19,19,"John Huh",99,NA,5344,143,-7,"Approachesfrom200225yards",2012
20,20,"Lee Westwood",60,NA,2282,61,5,"Approachesfrom200225yards",2012
21,21,"Roberto Castro",92,NA,4502.25,120,-1,"Approachesfrom200225yards",2012
22,22,"Cameron Beckman",81,NA,3836.917,102,1,"Approachesfrom200225yards",2012
22,22,"Jeff Maggert",83,NA,4957.333,132,12,"Approachesfrom200225yards",2012
24,24,"Matt Jones",53,NA,2298.75,61,2,"Approachesfrom200225yards",2012
24,24,"Rory Sabbatini",84,NA,4069.667,108,-6,"Approachesfrom200225yards",2012
26,26,"Ryan Moore",89,NA,4797.333,127,-3,"Approachesfrom200225yards",2012
27,27,"Arjun Atwal",79,NA,3866.667,102,6,"Approachesfrom200225yards",2012
27,27,"Justin Rose",69,NA,3603.333,95,-12,"Approachesfrom200225yards",2012
29,29,"Andres Romero",68,NA,3497.083,92,3,"Approachesfrom200225yards",2012
29,29,"Adam Scott",59,NA,2733.583,72,-13,"Approachesfrom200225yards",2012
31,31,"Charlie Beljan",61,NA,2588.417,68,-3,"Approachesfrom200225yards",2012
31,31,"Gary Christian",91,NA,4951.583,130,-10,"Approachesfrom200225yards",2012
31,31,"Matt Kuchar",86,NA,4033.167,106,-7,"Approachesfrom200225yards",2012
