"Back9Round1ScoringAverage_RANKTHISWEEK_2007","Back9Round1ScoringAverage_RANKLASTWEEK_2007","Back9Round1ScoringAverage_PLAYERNAME_2007","Back9Round1ScoringAverage__2007","Back9Round1ScoringAverage_AVG_2007","Back9Round1ScoringAverage_TOTALSTROKES_2007","Back9Round1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
1,1,"Jim Furyk",NA,34.64,762,22,"Back9Round1ScoringAverage",2007
2,2,"Freddie Jacobson",NA,34.65,693,20,"Back9Round1ScoringAverage",2007
3,3,"Sergio Garcia",NA,34.67,624,18,"Back9Round1ScoringAverage",2007
4,4,"KJ Choi",NA,34.75,834,24,"Back9Round1ScoringAverage",2007
5,5,"Tom Lehman",NA,34.79,661,19,"Back9Round1ScoringAverage",2007
6,6,"Tiger Woods",NA,34.8,522,15,"Back9Round1ScoringAverage",2007
7,7,"Scott Verplank",NA,34.82,766,22,"Back9Round1ScoringAverage",2007
8,8,"Nick Watney",NA,34.88,907,26,"Back9Round1ScoringAverage",2007
9,9,"DJ Brigman",NA,34.91,768,22,"Back9Round1ScoringAverage",2007
10,10,"Tommy Armour III",NA,34.92,838,24,"Back9Round1ScoringAverage",2007
11,11,"Jay Williamson",NA,34.93,489,14,"Back9Round1ScoringAverage",2007
12,12,"Padraig Harrington",NA,34.94,594,17,"Back9Round1ScoringAverage",2007
13,13,"Charles Warren",NA,35,1015,29,"Back9Round1ScoringAverage",2007
14,14,"Stewart Cink",NA,35.04,841,24,"Back9Round1ScoringAverage",2007
14,14,"Camilo Villegas",NA,35.04,841,24,"Back9Round1ScoringAverage",2007
16,16,"Tim Clark",NA,35.06,631,18,"Back9Round1ScoringAverage",2007
17,17,"Ernie Els",NA,35.07,526,15,"Back9Round1ScoringAverage",2007
18,18,"Brandt Snedeker",NA,35.1,1018,29,"Back9Round1ScoringAverage",2007
19,19,"Jesper Parnevik",NA,35.11,948,27,"Back9Round1ScoringAverage",2007
20,20,"Daniel Chopra",NA,35.12,1159,33,"Back9Round1ScoringAverage",2007
20,20,"Craig Kanada",NA,35.12,1194,34,"Back9Round1ScoringAverage",2007
22,22,"Craig Barlow",NA,35.13,562,16,"Back9Round1ScoringAverage",2007
22,22,"Justin Rose",NA,35.13,527,15,"Back9Round1ScoringAverage",2007
24,24,"Charlie Wi",NA,35.15,949,27,"Back9Round1ScoringAverage",2007
25,25,"Jeff Maggert",NA,35.16,879,25,"Back9Round1ScoringAverage",2007
25,25,"Jeff Overton",NA,35.16,668,19,"Back9Round1ScoringAverage",2007
25,25,"Corey Pavin",NA,35.16,879,25,"Back9Round1ScoringAverage",2007
28,28,"Michael Putnam",NA,35.17,1020,29,"Back9Round1ScoringAverage",2007
28,28,"Duffy Waldorf",NA,35.17,809,23,"Back9Round1ScoringAverage",2007
30,30,"Carl Pettersson",NA,35.2,1056,30,"Back9Round1ScoringAverage",2007
31,31,"John Rollins",NA,35.21,986,28,"Back9Round1ScoringAverage",2007
32,32,"Gavin Coles",NA,35.22,951,27,"Back9Round1ScoringAverage",2007
33,33,"Ryuji Imada",NA,35.23,1092,31,"Back9Round1ScoringAverage",2007
33,33,"Stephen Leaney",NA,35.23,916,26,"Back9Round1ScoringAverage",2007
33,33,"Rory Sabbatini",NA,35.23,775,22,"Back9Round1ScoringAverage",2007
36,36,"Marco Dawson",NA,35.26,811,23,"Back9Round1ScoringAverage",2007
36,36,"Arron Oberholser",NA,35.26,670,19,"Back9Round1ScoringAverage",2007
38,38,"Will Ma Kenzie",NA,35.27,1058,30,"Back9Round1ScoringAverage",2007
38,38,"Kevin Na",NA,35.27,917,26,"Back9Round1ScoringAverage",2007
38,38,"Steve Stricker",NA,35.27,776,22,"Back9Round1ScoringAverage",2007
41,41,"Steve Elkington",NA,35.28,882,25,"Back9Round1ScoringAverage",2007
42,42,"Steve Marino",NA,35.29,1094,31,"Back9Round1ScoringAverage",2007
