"Puttingfrom5_RANKTHISWEEK_2008","Puttingfrom5_RANKLASTWEEK_2008","Puttingfrom5_PLAYERNAME_2008","Puttingfrom5_ROUNDS_2008","Puttingfrom5_PctMADE_2008","Puttingfrom5_ATTEMPTS_2008","Puttingfrom5_PUTTSMADE_2008","stat_name","year"
1,1,"Geoff Ogilvy",65,89.87,79,71,"Puttingfrom5",2008
2,2,"Ernie Els",51,89.36,47,42,"Puttingfrom5",2008
3,3,"Jin Park",85,89,100,89,"Puttingfrom5",2008
4,4,"Stuart Appleby",87,88.76,89,79,"Puttingfrom5",2008
5,5,"Dean Wilson",109,88.42,95,84,"Puttingfrom5",2008
6,6,"Shigeki Maruyama",50,87.72,57,50,"Puttingfrom5",2008
7,7,"Daniel Chopra",84,87.37,95,83,"Puttingfrom5",2008
8,8,"Steve Elkington",84,87.1,93,81,"Puttingfrom5",2008
9,9,"Brian Gay",102,86.84,114,99,"Puttingfrom5",2008
9,9,"Corey Pavin",69,86.84,76,66,"Puttingfrom5",2008
11,11,"Aaron Baddeley",76,86.81,91,79,"Puttingfrom5",2008
12,12,"KJ Choi",74,86.75,83,72,"Puttingfrom5",2008
13,13,"Eric Axley",113,86.71,143,124,"Puttingfrom5",2008
14,14,"Kenny Perry",97,86.51,126,109,"Puttingfrom5",2008
15,15,"Jerry Kelly",89,86.44,118,102,"Puttingfrom5",2008
16,16,"Jeff Quinney",87,86.27,102,88,"Puttingfrom5",2008
17,17,"Craig Kanada",65,86.21,58,50,"Puttingfrom5",2008
18,18,"Joe Ogilvie",100,86.18,152,131,"Puttingfrom5",2008
19,19,"Tommy Armour III",77,86.11,108,93,"Puttingfrom5",2008
20,20,"Bart Bryant",81,85.85,106,91,"Puttingfrom5",2008
21,21,"Bob Estes",90,85.84,113,97,"Puttingfrom5",2008
22,22,"Bob Tway",70,85.71,77,66,"Puttingfrom5",2008
23,23,"Ben Crane",86,85.23,88,75,"Puttingfrom5",2008
24,24,"Troy Matteson",94,85.12,121,103,"Puttingfrom5",2008
25,25,"Dudley Hart",74,85,100,85,"Puttingfrom5",2008
26,26,"Gavin Coles",54,84.85,66,56,"Puttingfrom5",2008
27,27,"Jesper Parnevik",88,84.82,112,95,"Puttingfrom5",2008
27,27,"Jay Williamson",96,84.82,112,95,"Puttingfrom5",2008
29,29,"Jeff Overton",103,84.73,131,111,"Puttingfrom5",2008
30,30,"Ken Duke",116,84.56,149,126,"Puttingfrom5",2008
31,31,"Anthony Kim",81,84.54,97,82,"Puttingfrom5",2008
32,32,"Charley Hoffman",94,84.35,115,97,"Puttingfrom5",2008
32,32,"Martin Laird",98,84.35,115,97,"Puttingfrom5",2008
34,34,"Shane Bertsch",96,84.31,153,129,"Puttingfrom5",2008
34,34,"Ian Poulter",51,84.31,51,43,"Puttingfrom5",2008
36,36,"YE Yang",89,84.07,113,95,"Puttingfrom5",2008
37,37,"Stephen Ames",83,84,100,84,"Puttingfrom5",2008
38,38,"Steve Marino",119,83.97,156,131,"Puttingfrom5",2008
39,39,"Tim Clark",90,83.87,124,104,"Puttingfrom5",2008
39,39,"Glen Day",64,83.87,62,52,"Puttingfrom5",2008
41,41,"Steve Allan",58,83.78,74,62,"Puttingfrom5",2008
41,41,"Lee Janzen",89,83.78,111,93,"Puttingfrom5",2008
43,43,"Scott Verplank",82,83.67,98,82,"Puttingfrom5",2008
44,44,"Johnson Wagner",83,83.62,116,97,"Puttingfrom5",2008
45,45,"John Huston",56,83.58,67,56,"Puttingfrom5",2008
46,46,"Zach Johnson",85,83.33,102,85,"Puttingfrom5",2008
46,46,"Parker McLachlin",88,83.33,84,70,"Puttingfrom5",2008
46,46,"Carl Pettersson",110,83.33,126,105,"Puttingfrom5",2008
49,49,"Sergio Garcia",72,83.12,77,64,"Puttingfrom5",2008
50,50,"Ryuji Imada",80,83,100,83,"Puttingfrom5",2008
51,51,"Freddie Jacobson",78,82.95,88,73,"Puttingfrom5",2008
52,52,"Vaughn Taylor",103,82.93,123,102,"Puttingfrom5",2008
53,53,"Richard Johnson",77,82.86,105,87,"Puttingfrom5",2008
53,53,"Doug LaBelle II",65,82.86,70,58,"Puttingfrom5",2008
55,55,"Brett Quigley",80,82.73,110,91,"Puttingfrom5",2008
56,56,"JB Holmes",86,82.65,98,81,"Puttingfrom5",2008
57,57,"Scott McCarron",63,82.61,69,57,"Puttingfrom5",2008
58,58,"Cliff Kresge",84,82.54,126,104,"Puttingfrom5",2008
58,58,"Charlie Wi",97,82.54,126,104,"Puttingfrom5",2008
60,60,"Todd Hamilton",92,82.52,103,85,"Puttingfrom5",2008
61,61,"Marc Turnesa",87,82.47,97,80,"Puttingfrom5",2008
62,62,"Rich Beem",90,82.3,113,93,"Puttingfrom5",2008
63,63,"Sean OHair",81,82.29,96,79,"Puttingfrom5",2008
63,63,"Jimmy Walker",73,82.29,96,79,"Puttingfrom5",2008
65,65,"Phil Mickelson",80,82.28,79,65,"Puttingfrom5",2008
66,66,"Stephen Leaney",53,82.26,62,51,"Puttingfrom5",2008
67,67,"George McNeill",97,82.22,135,111,"Puttingfrom5",2008
68,68,"Steve Stricker",75,82.19,73,60,"Puttingfrom5",2008
69,69,"Lucas Glover",91,81.98,111,91,"Puttingfrom5",2008
70,70,"James Driscoll",85,81.97,122,100,"Puttingfrom5",2008
71,71,"Andres Romero",69,81.94,72,59,"Puttingfrom5",2008
72,72,"Ben Curtis",80,81.93,83,68,"Puttingfrom5",2008
73,73,"Pat Perez",93,81.89,127,104,"Puttingfrom5",2008
74,74,"Nick OHern",82,81.82,88,72,"Puttingfrom5",2008
74,74,"Patrick Sheehan",124,81.82,132,108,"Puttingfrom5",2008
74,74,"Camilo Villegas",79,81.82,88,72,"Puttingfrom5",2008
77,77,"Nathan Green",95,81.76,148,121,"Puttingfrom5",2008
78,78,"Hunter Mahan",87,81.63,98,80,"Puttingfrom5",2008
79,79,"Kevin Sutherland",98,81.58,114,93,"Puttingfrom5",2008
80,80,"Justin Leonard",101,81.52,92,75,"Puttingfrom5",2008
81,81,"Jeff Maggert",86,81.48,108,88,"Puttingfrom5",2008
81,81,"Tom Pernice Jr",104,81.48,162,132,"Puttingfrom5",2008
83,83,"Brenden Pappas",66,81.43,70,57,"Puttingfrom5",2008
84,84,"Todd Demsey",80,81.37,102,83,"Puttingfrom5",2008
85,85,"Bob Sowards",61,81.33,75,61,"Puttingfrom5",2008
86,86,"Tim Herron",97,81.25,128,104,"Puttingfrom5",2008
86,86,"Travis Perkins",53,81.25,64,52,"Puttingfrom5",2008
88,88,"Nick Watney",96,81.2,133,108,"Puttingfrom5",2008
89,89,"Olin Browne",77,81.19,101,82,"Puttingfrom5",2008
90,90,"John Merrick",98,81.13,106,86,"Puttingfrom5",2008
91,91,"Mark Hensby",71,81.11,90,73,"Puttingfrom5",2008
92,92,"Jeff Gove",50,81.03,58,47,"Puttingfrom5",2008
94,94,"Nick Flanagan",89,80.87,115,93,"Puttingfrom5",2008
95,95,"Matt Kuchar",88,80.65,93,75,"Puttingfrom5",2008
96,96,"JJ Henry",108,80.49,123,99,"Puttingfrom5",2008
96,96,"Peter Lonard",92,80.49,123,99,"Puttingfrom5",2008
98,98,"Matt Jones",95,80.47,128,103,"Puttingfrom5",2008
99,99,"Vijay Singh",82,80.43,92,74,"Puttingfrom5",2008
100,100,"Charles Howell III",101,80.31,127,102,"Puttingfrom5",2008
101,101,"Marco Dawson",64,80.28,71,57,"Puttingfrom5",2008
102,102,"Omar Uresti",74,80.23,86,69,"Puttingfrom5",2008
103,103,"Justin Bolli",87,80.21,96,77,"Puttingfrom5",2008
104,104,"JP Hayes",67,80.19,106,85,"Puttingfrom5",2008
104,104,"Kevin Stadler",90,80.19,106,85,"Puttingfrom5",2008
106,106,"Bo Van Pelt",101,80.15,131,105,"Puttingfrom5",2008
107,107,"Mark Calcavecchia",67,80,90,72,"Puttingfrom5",2008
107,107,"Paul Casey",55,80,55,44,"Puttingfrom5",2008
107,107,"Mathias Gronberg",87,80,120,96,"Puttingfrom5",2008
107,107,"Greg Kraft",63,80,65,52,"Puttingfrom5",2008
107,107,"David Lutterus",59,80,80,64,"Puttingfrom5",2008
107,107,"Heath Slocum",104,80,120,96,"Puttingfrom5",2008
113,113,"Michael Letzig",88,79.81,104,83,"Puttingfrom5",2008
113,113,"Steve Lowery",74,79.81,104,83,"Puttingfrom5",2008
115,115,"Kyle Thompson",70,79.79,94,75,"Puttingfrom5",2008
116,116,"Mark Wilson",107,79.69,128,102,"Puttingfrom5",2008
117,117,"Tim Wilkinson",95,79.67,123,98,"Puttingfrom5",2008
118,118,"John Rollins",94,79.65,113,90,"Puttingfrom5",2008
119,119,"Cameron Beckman",87,79.44,107,85,"Puttingfrom5",2008
120,120,"Kevin Streelman",114,79.39,131,104,"Puttingfrom5",2008
121,121,"Ryan Moore",72,79.31,87,69,"Puttingfrom5",2008
122,122,"Jason Day",81,79.25,106,84,"Puttingfrom5",2008
122,122,"Retief Goosen",59,79.25,53,42,"Puttingfrom5",2008
124,124,"Michael Allen",91,79.03,124,98,"Puttingfrom5",2008
125,125,"Mike Weir",88,79.01,81,64,"Puttingfrom5",2008
126,126,"Kenneth Ferrie",72,78.95,95,75,"Puttingfrom5",2008
