"Approachesfrom150175yards_RANKTHISWEEK_2007","Approachesfrom150175yards_RANKLASTWEEK_2007","Approachesfrom150175yards_PLAYERNAME_2007","Approachesfrom150175yards_ROUNDS_2007","Approachesfrom150175yards_AVG_2007","Approachesfrom150175yards_TOTALDISTANCEFEET_2007","Approachesfrom150175yards_OFATTEMPTS_2007","Approachesfrom150175yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Tom Lehman",62,NA,3573.833,155,-15,"Approachesfrom150175yards",2007
2,2,"Tiger Woods",63,NA,2885.5,124,-21,"Approachesfrom150175yards",2007
3,3,"Scott Verplank",82,NA,4371.417,180,-5,"Approachesfrom150175yards",2007
4,4,"Jason Bohn",57,NA,3856.083,155,-6,"Approachesfrom150175yards",2007
5,5,"Chad Campbell",96,NA,5599.917,224,-11,"Approachesfrom150175yards",2007
6,6,"Arron Oberholser",69,NA,3575.583,141,-7,"Approachesfrom150175yards",2007
7,7,"Brendon de Jonge",76,NA,3929.417,154,-17,"Approachesfrom150175yards",2007
8,8,"Rocco Mediate",72,NA,4832.833,189,-1,"Approachesfrom150175yards",2007
9,9,"Adam Scott",69,NA,3533.333,137,-10,"Approachesfrom150175yards",2007
10,10,"Ken Duke",112,NA,7274.417,280,-6,"Approachesfrom150175yards",2007
11,11,"Andrew Buckle",77,NA,4467,171,-7,"Approachesfrom150175yards",2007
11,11,"Mark Calcavecchia",93,NA,4329.417,166,-5,"Approachesfrom150175yards",2007
13,13,"Jim Furyk",84,NA,5284.917,202,-23,"Approachesfrom150175yards",2007
13,13,"Carl Pettersson",111,NA,5498.333,210,-9,"Approachesfrom150175yards",2007
15,15,"Justin Leonard",95,NA,6002.083,229,-25,"Approachesfrom150175yards",2007
15,15,"Brett Quigley",79,NA,4257.083,162,-6,"Approachesfrom150175yards",2007
17,17,"Retief Goosen",50,NA,2345.917,89,6,"Approachesfrom150175yards",2007
18,18,"Alex Cejka",80,NA,5886.417,223,-1,"Approachesfrom150175yards",2007
18,18,"Robert Gamez",88,NA,5700,216,-8,"Approachesfrom150175yards",2007
18,18,"Kenny Perry",83,NA,5567.083,211,-1,"Approachesfrom150175yards",2007
21,21,"Michael Allen",74,NA,5066.25,191,-7,"Approachesfrom150175yards",2007
21,21,"Tom Byrum",50,NA,3105.167,117,0,"Approachesfrom150175yards",2007
21,21,"Jeff Gove",103,NA,6807.667,257,1,"Approachesfrom150175yards",2007
24,24,"Shigeki Maruyama",84,NA,5588.5,210,-8,"Approachesfrom150175yards",2007
24,24,"Boo Weekley",101,NA,5235.667,197,-14,"Approachesfrom150175yards",2007
26,26,"Lucas Glover",98,NA,5461.333,205,-16,"Approachesfrom150175yards",2007
26,26,"Freddie Jacobson",70,NA,5019.583,188,-19,"Approachesfrom150175yards",2007
26,26,"Phil Mickelson",73,NA,3256.917,122,0,"Approachesfrom150175yards",2007
29,29,"Brian Gay",107,NA,7273.667,272,-29,"Approachesfrom150175yards",2007
30,30,"Jeff Quinney",95,NA,6577.167,245,-9,"Approachesfrom150175yards",2007
31,31,"Aaron Baddeley",83,NA,4865.833,181,-19,"Approachesfrom150175yards",2007
31,31,"Jose Coceres",50,NA,3279.833,122,-7,"Approachesfrom150175yards",2007
31,31,"Harrison Frazar",88,NA,4521.583,168,-16,"Approachesfrom150175yards",2007
31,31,"Anders Hansen",55,NA,2425.75,90,4,"Approachesfrom150175yards",2007
35,35,"Jonathan Byrd",73,NA,4368.75,162,-3,"Approachesfrom150175yards",2007
35,35,"Joe Durant",88,NA,6014.667,223,4,"Approachesfrom150175yards",2007
35,35,"Brandt Snedeker",105,NA,6524.25,242,-15,"Approachesfrom150175yards",2007
38,38,"Woody Austin",95,NA,6176.5,228,-3,"Approachesfrom150175yards",2007
38,38,"Ryuji Imada",104,NA,5989.417,221,-25,"Approachesfrom150175yards",2007
38,38,"Cliff Kresge",107,NA,7587.833,280,-8,"Approachesfrom150175yards",2007
41,41,"Mike Weir",82,NA,4541.917,167,-5,"Approachesfrom150175yards",2007
42,42,"Johnson Wagner",97,NA,6460.333,237,-10,"Approachesfrom150175yards",2007
43,43,"Bart Bryant",87,NA,6067.583,222,-13,"Approachesfrom150175yards",2007
43,43,"Stewart Cink",91,NA,5466.667,200,-18,"Approachesfrom150175yards",2007
43,43,"Hunter Mahan",91,NA,5686.917,208,3,"Approachesfrom150175yards",2007
43,43,"Justin Rose",63,NA,2791,102,-8,"Approachesfrom150175yards",2007
47,47,"Stephen Ames",81,NA,5198.417,189,5,"Approachesfrom150175yards",2007
47,47,"Chris DiMarco",79,NA,4176.083,152,-3,"Approachesfrom150175yards",2007
47,47,"Nathan Green",103,NA,6634.833,241,-12,"Approachesfrom150175yards",2007
47,47,"Greg Owen",81,NA,4920.583,179,-10,"Approachesfrom150175yards",2007
51,51,"David Branshaw",83,NA,5543.25,201,14,"Approachesfrom150175yards",2007
51,51,"Richard Johnson",93,NA,7427.75,269,-19,"Approachesfrom150175yards",2007
51,51,"Nick OHern",72,NA,4720.75,171,4,"Approachesfrom150175yards",2007
51,51,"Joey Sindelar",75,NA,5076.333,184,7,"Approachesfrom150175yards",2007
51,51,"Vaughn Taylor",91,NA,5425.917,197,1,"Approachesfrom150175yards",2007
56,56,"Cameron Beckman",96,NA,6778.167,244,-9,"Approachesfrom150175yards",2007
56,56,"Daniel Chopra",106,NA,6391.833,230,-1,"Approachesfrom150175yards",2007
56,56,"Sergio Garcia",68,NA,4000.667,144,-19,"Approachesfrom150175yards",2007
59,59,"Ernie Els",59,NA,3120.667,112,3,"Approachesfrom150175yards",2007
59,59,"Charles Howell III",89,NA,4290.75,154,-6,"Approachesfrom150175yards",2007
59,59,"Shaun Micheel",91,NA,5684.75,204,-28,"Approachesfrom150175yards",2007
59,59,"Ryan Moore",92,NA,6034.5,217,-5,"Approachesfrom150175yards",2007
59,59,"Bo Van Pelt",104,NA,7984.083,287,-22,"Approachesfrom150175yards",2007
64,64,"Rich Beem",89,NA,5334.75,191,11,"Approachesfrom150175yards",2007
64,64,"Steve Marino",106,NA,5531.333,198,-1,"Approachesfrom150175yards",2007
66,66,"Steve Elkington",87,NA,6276.333,224,-1,"Approachesfrom150175yards",2007
66,66,"Fred Funk",65,NA,4737.75,169,-2,"Approachesfrom150175yards",2007
66,66,"Tag Ridings",52,NA,3221.167,115,0,"Approachesfrom150175yards",2007
