"FirstTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyPar5ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyPar5ScoringAverage_ROUNDS_2009","FirstTeeEarlyPar5ScoringAverage_AVG_2009","FirstTeeEarlyPar5ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyPar5ScoringAverage_TOTALHOLES_2009","stat_name","year"
1,1,"Nick Watney",86,4.26,311,73,"FirstTeeEarlyPar5ScoringAverage",2009
2,2,"Fred Couples",54,4.41,163,37,"FirstTeeEarlyPar5ScoringAverage",2009
3,3,"Tim Clark",81,4.42,327,74,"FirstTeeEarlyPar5ScoringAverage",2009
4,4,"Steve Stricker",81,4.43,208,47,"FirstTeeEarlyPar5ScoringAverage",2009
5,5,"Scott Piercy",85,4.46,321,72,"FirstTeeEarlyPar5ScoringAverage",2009
6,6,"Chris Stroud",88,4.49,247,55,"FirstTeeEarlyPar5ScoringAverage",2009
7,7,"Tiger Woods",64,4.5,72,16,"FirstTeeEarlyPar5ScoringAverage",2009
8,8,"Davis Love III",89,4.51,388,86,"FirstTeeEarlyPar5ScoringAverage",2009
9,9,"Bryce Molder",69,4.52,199,44,"FirstTeeEarlyPar5ScoringAverage",2009
10,10,"Robert Garrigus",83,4.53,317,70,"FirstTeeEarlyPar5ScoringAverage",2009
11,11,"Stephen Ames",77,4.54,381,84,"FirstTeeEarlyPar5ScoringAverage",2009
11,11,"Martin Laird",72,4.54,227,50,"FirstTeeEarlyPar5ScoringAverage",2009
13,13,"Kevin Stadler",65,4.55,273,60,"FirstTeeEarlyPar5ScoringAverage",2009
13,13,"DJ Trahan",96,4.55,464,102,"FirstTeeEarlyPar5ScoringAverage",2009
13,13,"Matt Weibring",65,4.55,323,71,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Robert Allenby",71,4.56,356,78,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Briny Baird",89,4.56,205,45,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Alex Cejka",82,4.56,292,64,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Greg Chalmers",85,4.56,278,61,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Stewart Cink",79,4.56,374,82,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Justin Leonard",95,4.56,310,68,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Adam Scott",53,4.56,178,39,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Brandt Snedeker",81,4.56,369,81,"FirstTeeEarlyPar5ScoringAverage",2009
16,16,"Peter Tomasulo",61,4.56,155,34,"FirstTeeEarlyPar5ScoringAverage",2009
25,25,"Joe Durant",62,4.57,288,63,"FirstTeeEarlyPar5ScoringAverage",2009
25,25,"Bill Haas",91,4.57,361,79,"FirstTeeEarlyPar5ScoringAverage",2009
25,25,"Zach Johnson",94,4.57,320,70,"FirstTeeEarlyPar5ScoringAverage",2009
25,25,"Bubba Watson",73,4.57,361,79,"FirstTeeEarlyPar5ScoringAverage",2009
25,25,"YE Yang",83,4.57,398,87,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Luke Donald",79,4.58,463,101,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Derek Fathauer",63,4.58,261,57,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Charley Hoffman",97,4.58,517,113,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Jeff Maggert",79,4.58,307,67,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Andres Romero",58,4.58,334,73,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Justin Rose",71,4.58,339,74,"FirstTeeEarlyPar5ScoringAverage",2009
30,30,"Johnson Wagner",81,4.58,325,71,"FirstTeeEarlyPar5ScoringAverage",2009
37,37,"Aaron Baddeley",66,4.59,372,81,"FirstTeeEarlyPar5ScoringAverage",2009
37,37,"Tim Herron",87,4.59,381,83,"FirstTeeEarlyPar5ScoringAverage",2009
37,37,"Jeff Overton",92,4.59,335,73,"FirstTeeEarlyPar5ScoringAverage",2009
37,37,"Bo Van Pelt",100,4.59,473,103,"FirstTeeEarlyPar5ScoringAverage",2009
41,41,"Scott McCarron",91,4.6,469,102,"FirstTeeEarlyPar5ScoringAverage",2009
41,41,"Tim Petrovic",97,4.6,345,75,"FirstTeeEarlyPar5ScoringAverage",2009
41,41,"John Senden",100,4.6,483,105,"FirstTeeEarlyPar5ScoringAverage",2009
41,41,"Nicholas Thompson",96,4.6,501,109,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Woody Austin",84,4.61,498,108,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Chris DiMarco",97,4.61,498,108,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Matt Kuchar",82,4.61,323,70,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Geoff Ogilvy",78,4.61,249,54,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Leif Olson",51,4.61,203,44,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Chris Riley",77,4.61,327,71,"FirstTeeEarlyPar5ScoringAverage",2009
45,45,"Darron Stiles",52,4.61,189,41,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Ricky Barnes",67,4.62,291,63,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Jerry Kelly",90,4.62,388,84,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Anthony Kim",76,4.62,277,60,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Marc Leishman",91,4.62,388,84,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Steve Marino",98,4.62,388,84,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"Joe Ogilvie",85,4.62,319,69,"FirstTeeEarlyPar5ScoringAverage",2009
52,52,"John Rollins",92,4.62,494,107,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Bill Lunde",83,4.63,403,87,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Kevin Na",91,4.63,370,80,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Kevin Sutherland",96,4.63,574,124,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Scott Verplank",88,4.63,333,72,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Camilo Villegas",76,4.63,338,73,"FirstTeeEarlyPar5ScoringAverage",2009
59,59,"Jimmy Walker",74,4.63,500,108,"FirstTeeEarlyPar5ScoringAverage",2009
65,65,"Matt Bettencourt",98,4.64,496,107,"FirstTeeEarlyPar5ScoringAverage",2009
65,65,"Brian Davis",103,4.64,469,101,"FirstTeeEarlyPar5ScoringAverage",2009
65,65,"Steve Lowery",83,4.64,534,115,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Jason Bohn",88,4.65,530,114,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Ben Curtis",63,4.65,372,80,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Jason Dufner",90,4.65,484,104,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Ernie Els",70,4.65,256,55,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Bob Heintz",59,4.65,228,49,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Matt Jones",56,4.65,335,72,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Tag Ridings",50,4.65,186,40,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Brian Vranesh",51,4.65,307,66,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Boo Weekley",79,4.65,316,68,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Mike Weir",85,4.65,391,84,"FirstTeeEarlyPar5ScoringAverage",2009
68,68,"Dean Wilson",81,4.65,391,84,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Stuart Appleby",79,4.66,373,80,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Jonathan Byrd",89,4.66,415,89,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Lucas Glover",93,4.66,284,61,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Michael Letzig",96,4.66,466,100,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Nick OHern",90,4.66,382,82,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Patrick Sheehan",51,4.66,219,47,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Vijay Singh",71,4.66,261,56,"FirstTeeEarlyPar5ScoringAverage",2009
79,79,"Mark Wilson",99,4.66,433,93,"FirstTeeEarlyPar5ScoringAverage",2009
87,87,"Rich Beem",77,4.67,388,83,"FirstTeeEarlyPar5ScoringAverage",2009
87,87,"Jason Day",61,4.67,238,51,"FirstTeeEarlyPar5ScoringAverage",2009
87,87,"Ken Duke",87,4.67,556,119,"FirstTeeEarlyPar5ScoringAverage",2009
87,87,"Hunter Mahan",94,4.67,355,76,"FirstTeeEarlyPar5ScoringAverage",2009
87,87,"James Nitties",86,4.67,280,60,"FirstTeeEarlyPar5ScoringAverage",2009
