"Round3ScoringAverage_RANKTHISWEEK_2007","Round3ScoringAverage_RANKLASTWEEK_2007","Round3ScoringAverage_PLAYERNAME_2007","Round3ScoringAverage__2007","Round3ScoringAverage_AVG_2007","Round3ScoringAverage_TOTALSTROKES_2007","Round3ScoringAverage_TOTALROUNDS_2007","stat_name","year"
89,89,"Anders Hansen",NA,71,710,10,"Round3ScoringAverage",2007
92,92,"John Mallinger",NA,71.05,1350,19,"Round3ScoringAverage",2007
92,92,"Bob Tway",NA,71.05,1350,19,"Round3ScoringAverage",2007
94,94,"Trevor Immelman",NA,71.07,995,14,"Round3ScoringAverage",2007
94,94,"Freddie Jacobson",NA,71.07,1066,15,"Round3ScoringAverage",2007
96,96,"Nathan Green",NA,71.09,1564,22,"Round3ScoringAverage",2007
97,97,"Craig Barlow",NA,71.1,711,10,"Round3ScoringAverage",2007
97,97,"John Senden",NA,71.1,1493,21,"Round3ScoringAverage",2007
99,99,"Shaun Micheel",NA,71.13,1138,16,"Round3ScoringAverage",2007
100,100,"Robert Gamez",NA,71.14,996,14,"Round3ScoringAverage",2007
100,100,"Rod Pampling",NA,71.14,1494,21,"Round3ScoringAverage",2007
102,102,"Mike Weir",NA,71.16,1352,19,"Round3ScoringAverage",2007
103,103,"John Merrick",NA,71.18,1210,17,"Round3ScoringAverage",2007
103,103,"Nick Watney",NA,71.18,1210,17,"Round3ScoringAverage",2007
105,105,"DJ Trahan",NA,71.2,1424,20,"Round3ScoringAverage",2007
106,106,"Rich Beem",NA,71.22,1282,18,"Round3ScoringAverage",2007
106,106,"Lee Janzen",NA,71.22,641,9,"Round3ScoringAverage",2007
108,108,"Duffy Waldorf",NA,71.27,784,11,"Round3ScoringAverage",2007
109,109,"Brian Gay",NA,71.29,1497,21,"Round3ScoringAverage",2007
109,109,"Padraig Harrington",NA,71.29,998,14,"Round3ScoringAverage",2007
109,109,"Parker McLachlin",NA,71.29,998,14,"Round3ScoringAverage",2007
112,112,"Brian Bateman",NA,71.3,713,10,"Round3ScoringAverage",2007
112,112,"Daniel Chopra",NA,71.3,1426,20,"Round3ScoringAverage",2007
112,112,"Mathew Goggin",NA,71.3,1426,20,"Round3ScoringAverage",2007
112,112,"Jerry Kelly",NA,71.3,1640,23,"Round3ScoringAverage",2007
116,116,"Doug LaBelle II",NA,71.32,1355,19,"Round3ScoringAverage",2007
117,117,"Tom Byrum",NA,71.33,428,6,"Round3ScoringAverage",2007
117,117,"Harrison Frazar",NA,71.33,856,12,"Round3ScoringAverage",2007
117,117,"JP Hayes",NA,71.33,1284,18,"Round3ScoringAverage",2007
117,117,"JJ Henry",NA,71.33,1284,18,"Round3ScoringAverage",2007
117,117,"Ryan Moore",NA,71.33,1284,18,"Round3ScoringAverage",2007
117,117,"Michael Sim",NA,71.33,642,9,"Round3ScoringAverage",2007
123,123,"Camilo Villegas",NA,71.35,1213,17,"Round3ScoringAverage",2007
124,124,"Paul Goydos",NA,71.36,785,11,"Round3ScoringAverage",2007
125,125,"Tommy Armour III",NA,71.38,1142,16,"Round3ScoringAverage",2007
125,125,"Ryan Palmer",NA,71.38,1142,16,"Round3ScoringAverage",2007
127,127,"Bob Heintz",NA,71.4,1071,15,"Round3ScoringAverage",2007
127,127,"Jason Schultz",NA,71.4,714,10,"Round3ScoringAverage",2007
129,129,"Ryuji Imada",NA,71.43,1500,21,"Round3ScoringAverage",2007
130,130,"Jason Dufner",NA,71.44,1286,18,"Round3ScoringAverage",2007
130,130,"Charley Hoffman",NA,71.44,1286,18,"Round3ScoringAverage",2007
130,130,"Arron Oberholser",NA,71.44,1143,16,"Round3ScoringAverage",2007
130,130,"Chris Tidland",NA,71.44,643,9,"Round3ScoringAverage",2007
134,134,"Tim Herron",NA,71.45,1572,22,"Round3ScoringAverage",2007
135,135,"Mark Calcavecchia",NA,71.47,1358,19,"Round3ScoringAverage",2007
135,135,"Kevin Sutherland",NA,71.47,1215,17,"Round3ScoringAverage",2007
137,137,"Joe Ogilvie",NA,71.5,1430,20,"Round3ScoringAverage",2007
137,137,"Chris Stroud",NA,71.5,715,10,"Round3ScoringAverage",2007
139,139,"Kevin Stadler",NA,71.53,1216,17,"Round3ScoringAverage",2007
139,139,"Charlie Wi",NA,71.53,1359,19,"Round3ScoringAverage",2007
141,141,"Ian Poulter",NA,71.54,930,13,"Round3ScoringAverage",2007
142,142,"Tag Ridings",NA,71.67,645,9,"Round3ScoringAverage",2007
142,142,"Henrik Stenson",NA,71.67,645,9,"Round3ScoringAverage",2007
144,144,"Brendon de Jonge",NA,71.75,861,12,"Round3ScoringAverage",2007
144,144,"Chris DiMarco",NA,71.75,1148,16,"Round3ScoringAverage",2007
146,146,"Jeff Brehaut",NA,71.78,646,9,"Round3ScoringAverage",2007
146,146,"Charles Howell III",NA,71.78,1292,18,"Round3ScoringAverage",2007
148,148,"Tripp Isenhour",NA,71.79,1005,14,"Round3ScoringAverage",2007
149,149,"Craig Lile",NA,71.8,1077,15,"Round3ScoringAverage",2007
149,149,"Steve Lowery",NA,71.8,1077,15,"Round3ScoringAverage",2007
151,151,"Glen Day",NA,71.81,1149,16,"Round3ScoringAverage",2007
152,152,"Jason Gore",NA,71.82,1221,17,"Round3ScoringAverage",2007
152,152,"Tom Johnson",NA,71.82,790,11,"Round3ScoringAverage",2007
152,152,"Brett Wetterich",NA,71.82,1221,17,"Round3ScoringAverage",2007
155,155,"Chad Campbell",NA,71.83,1293,18,"Round3ScoringAverage",2007
155,155,"Tom Lehman",NA,71.83,862,12,"Round3ScoringAverage",2007
155,155,"Greg Owen",NA,71.83,862,12,"Round3ScoringAverage",2007
158,158,"Craig Kanada",NA,71.85,1437,20,"Round3ScoringAverage",2007
158,158,"Joey Sindelar",NA,71.85,934,13,"Round3ScoringAverage",2007
160,160,"Jarrod Lyle",NA,71.87,1078,15,"Round3ScoringAverage",2007
161,161,"DJ Brigman",NA,71.92,863,12,"Round3ScoringAverage",2007
162,162,"Craig Bowden",NA,71.93,1079,15,"Round3ScoringAverage",2007
163,163,"Gavin Coles",NA,72,1224,17,"Round3ScoringAverage",2007
163,163,"Jim Rutledge",NA,72,504,7,"Round3ScoringAverage",2007
165,165,"Bryce Molder",NA,72.13,577,8,"Round3ScoringAverage",2007
165,165,"Brett Quigley",NA,72.13,1082,15,"Round3ScoringAverage",2007
167,167,"Kirk Triplett",NA,72.14,1010,14,"Round3ScoringAverage",2007
168,168,"Darron Stiles",NA,72.22,650,9,"Round3ScoringAverage",2007
169,169,"Scott Gutschewski",NA,72.25,867,12,"Round3ScoringAverage",2007
170,170,"Frank Lickliter II",NA,72.26,1373,19,"Round3ScoringAverage",2007
171,171,"Michael Allen",NA,72.27,1084,15,"Round3ScoringAverage",2007
171,171,"Retief Goosen",NA,72.27,795,11,"Round3ScoringAverage",2007
173,173,"Marco Dawson",NA,72.29,1012,14,"Round3ScoringAverage",2007
173,173,"Bubba Dickerson",NA,72.29,506,7,"Round3ScoringAverage",2007
175,175,"Ryan Armour",NA,72.33,1519,21,"Round3ScoringAverage",2007
176,176,"Corey Pavin",NA,72.4,1086,15,"Round3ScoringAverage",2007
177,177,"Ben Curtis",NA,72.44,1159,16,"Round3ScoringAverage",2007
178,178,"Mark Hensby",NA,72.56,1161,16,"Round3ScoringAverage",2007
179,179,"Davis Love III",NA,72.62,944,13,"Round3ScoringAverage",2007
180,180,"Jose Maria Olazabal",NA,72.7,727,10,"Round3ScoringAverage",2007
181,181,"Rich Barcelo",NA,72.71,1018,14,"Round3ScoringAverage",2007
182,182,"Steve Wheatcroft",NA,72.75,873,12,"Round3ScoringAverage",2007
183,183,"Michael Putnam",NA,72.79,1383,19,"Round3ScoringAverage",2007
184,184,"Richard Johnson",NA,72.87,1093,15,"Round3ScoringAverage",2007
184,184,"Rocco Mediate",NA,72.87,1093,15,"Round3ScoringAverage",2007
186,186,"Matt Hendrix",NA,73,584,8,"Round3ScoringAverage",2007
187,187,"Jeff Sluman",NA,73.1,731,10,"Round3ScoringAverage",2007
188,188,"Billy Andrade",NA,73.28,1319,18,"Round3ScoringAverage",2007
189,189,"Michael Boyd",NA,73.3,733,10,"Round3ScoringAverage",2007
189,189,"Chris Couch",NA,73.3,733,10,"Round3ScoringAverage",2007
189,189,"Kyle Reifers",NA,73.3,733,10,"Round3ScoringAverage",2007
192,192,"Eric Axley",NA,73.37,1394,19,"Round3ScoringAverage",2007
193,193,"David Branshaw",NA,73.42,881,12,"Round3ScoringAverage",2007
194,194,"John Daly",NA,73.5,735,10,"Round3ScoringAverage",2007
195,195,"Jaco Van Zyl",NA,73.8,369,5,"Round3ScoringAverage",2007
196,196,"Todd Hamilton",NA,75.64,832,11,"Round3ScoringAverage",2007
