"FinalRoundPerformance_RANKTHISWEEK_2006","FinalRoundPerformance_RANKLASTWEEK_2006","FinalRoundPerformance_PLAYERNAME_2006","FinalRoundPerformance_EVENTS_2006","FinalRoundPerformance_Pct_2006","stat_name","year"
26,NA,"Fred Funk",29,70.83,"FinalRoundPerformance",2006
27,NA,"Freddie Jacobson",18,70,"FinalRoundPerformance",2006
27,NA,"Tom Pernice Jr",33,70,"FinalRoundPerformance",2006
29,NA,"Bernhard Langer",24,69.23,"FinalRoundPerformance",2006
29,NA,"Ron Whittaker",28,69.23,"FinalRoundPerformance",2006
31,NA,"Eric Axley",29,68.75,"FinalRoundPerformance",2006
31,NA,"Jeff Brehaut",33,68.75,"FinalRoundPerformance",2006
31,NA,"Davis Love III",23,68.75,"FinalRoundPerformance",2006
31,NA,"David Toms",22,68.75,"FinalRoundPerformance",2006
35,NA,"Stuart Appleby",23,68.42,"FinalRoundPerformance",2006
35,NA,"Brent Geiberger",30,68.42,"FinalRoundPerformance",2006
35,NA,"Frank Lickliter II",29,68.42,"FinalRoundPerformance",2006
35,NA,"Steve Lowery",31,68.42,"FinalRoundPerformance",2006
39,NA,"Jonathan Byrd",20,66.67,"FinalRoundPerformance",2006
39,NA,"Nathan Green",30,66.67,"FinalRoundPerformance",2006
39,NA,"Jerry Kelly",31,66.67,"FinalRoundPerformance",2006
39,NA,"Len Mattiace",22,66.67,"FinalRoundPerformance",2006
39,NA,"Kenny Perry",22,66.67,"FinalRoundPerformance",2006
39,NA,"Brett Quigley",33,66.67,"FinalRoundPerformance",2006
45,NA,"Jason Bohn",29,65.22,"FinalRoundPerformance",2006
46,NA,"Henrik Bjornstad",31,64.71,"FinalRoundPerformance",2006
46,NA,"Jesper Parnevik",24,64.71,"FinalRoundPerformance",2006
46,NA,"Heath Slocum",30,64.71,"FinalRoundPerformance",2006
49,NA,"David Duval",24,63.64,"FinalRoundPerformance",2006
49,NA,"Lee Janzen",28,63.64,"FinalRoundPerformance",2006
51,NA,"Trevor Immelman",24,63.16,"FinalRoundPerformance",2006
51,NA,"Charles Warren",27,63.16,"FinalRoundPerformance",2006
53,NA,"Briny Baird",25,62.5,"FinalRoundPerformance",2006
53,NA,"Geoff Ogilvy",20,62.5,"FinalRoundPerformance",2006
53,NA,"Brett Wetterich",25,62.5,"FinalRoundPerformance",2006
56,NA,"Brad Faxon",26,61.54,"FinalRoundPerformance",2006
56,NA,"Carlos Franco",29,61.54,"FinalRoundPerformance",2006
56,NA,"DJ Trahan",33,61.54,"FinalRoundPerformance",2006
59,NA,"Brian Davis",28,61.11,"FinalRoundPerformance",2006
59,NA,"Arron Oberholser",23,61.11,"FinalRoundPerformance",2006
59,NA,"Joe Ogilvie",29,61.11,"FinalRoundPerformance",2006
59,NA,"John Rollins",28,61.11,"FinalRoundPerformance",2006
63,NA,"Brian Bateman",26,60,"FinalRoundPerformance",2006
63,NA,"Chris DiMarco",26,60,"FinalRoundPerformance",2006
63,NA,"Dudley Hart",29,60,"FinalRoundPerformance",2006
63,NA,"Will Ma Kenzie",29,60,"FinalRoundPerformance",2006
63,NA,"Ryan Palmer",30,60,"FinalRoundPerformance",2006
63,NA,"Rod Pampling",24,60,"FinalRoundPerformance",2006
63,NA,"Vance Veazey",20,60,"FinalRoundPerformance",2006
70,NA,"Joe Durant",28,59.09,"FinalRoundPerformance",2006
70,NA,"Brian Gay",31,59.09,"FinalRoundPerformance",2006
72,NA,"Robert Allenby",22,58.82,"FinalRoundPerformance",2006
72,NA,"Ben Crane",26,58.82,"FinalRoundPerformance",2006
72,NA,"Ben Curtis",26,58.82,"FinalRoundPerformance",2006
72,NA,"Ernie Els",18,58.82,"FinalRoundPerformance",2006
72,NA,"Richard Johnson",29,58.82,"FinalRoundPerformance",2006
72,NA,"Phil Mickelson",19,58.82,"FinalRoundPerformance",2006
78,NA,"Stephen Ames",21,58.33,"FinalRoundPerformance",2006
78,NA,"Vijay Singh",27,58.33,"FinalRoundPerformance",2006
80,NA,"Charles Howell III",30,57.89,"FinalRoundPerformance",2006
80,NA,"Jeff Overton",28,57.89,"FinalRoundPerformance",2006
82,NA,"Aaron Baddeley",25,57.14,"FinalRoundPerformance",2006
82,NA,"Lucas Glover",31,57.14,"FinalRoundPerformance",2006
82,NA,"Charley Hoffman",29,57.14,"FinalRoundPerformance",2006
82,NA,"Hidemichi Tanaka",31,57.14,"FinalRoundPerformance",2006
82,NA,"Bob Tway",25,57.14,"FinalRoundPerformance",2006
87,NA,"Paul Azinger",30,56.25,"FinalRoundPerformance",2006
88,NA,"Tommy Armour III",25,55.56,"FinalRoundPerformance",2006
88,NA,"Bubba Dickerson",32,55.56,"FinalRoundPerformance",2006
88,NA,"Steve Elkington",17,55.56,"FinalRoundPerformance",2006
88,NA,"Mathew Goggin",26,55.56,"FinalRoundPerformance",2006
88,NA,"Matt Hansen",25,55.56,"FinalRoundPerformance",2006
88,NA,"Shigeki Maruyama",30,55.56,"FinalRoundPerformance",2006
88,NA,"Shaun Micheel",29,55.56,"FinalRoundPerformance",2006
88,NA,"Pat Perez",19,55.56,"FinalRoundPerformance",2006
96,NA,"David Branshaw",29,55,"FinalRoundPerformance",2006
97,NA,"Paul Goydos",24,54.55,"FinalRoundPerformance",2006
97,NA,"Padraig Harrington",15,54.55,"FinalRoundPerformance",2006
97,NA,"JL Lewis",17,54.55,"FinalRoundPerformance",2006
100,NA,"Steve Flesch",33,53.85,"FinalRoundPerformance",2006
100,NA,"Sergio Garcia",17,53.85,"FinalRoundPerformance",2006
100,NA,"Tom Lehman",20,53.85,"FinalRoundPerformance",2006
103,NA,"Rich Beem",27,53.33,"FinalRoundPerformance",2006
103,NA,"Retief Goosen",18,53.33,"FinalRoundPerformance",2006
103,NA,"Bubba Watson",27,53.33,"FinalRoundPerformance",2006
106,NA,"Tag Ridings",33,52.94,"FinalRoundPerformance",2006
106,NA,"Patrick Sheehan",34,52.94,"FinalRoundPerformance",2006
108,NA,"Chad Campbell",25,52.63,"FinalRoundPerformance",2006
108,NA,"John Senden",28,52.63,"FinalRoundPerformance",2006
110,NA,"Jeff Sluman",29,52.38,"FinalRoundPerformance",2006
111,NA,"Alex Aragon",26,50,"FinalRoundPerformance",2006
111,NA,"Craig Barlow",22,50,"FinalRoundPerformance",2006
111,NA,"Bart Bryant",26,50,"FinalRoundPerformance",2006
111,NA,"Kris Cox",28,50,"FinalRoundPerformance",2006
111,NA,"Harrison Frazar",29,50,"FinalRoundPerformance",2006
111,NA,"Robert Gamez",30,50,"FinalRoundPerformance",2006
111,NA,"Jeff Gove",29,50,"FinalRoundPerformance",2006
111,NA,"Bill Haas",30,50,"FinalRoundPerformance",2006
111,NA,"JP Hayes",19,50,"FinalRoundPerformance",2006
111,NA,"David Howell",14,50,"FinalRoundPerformance",2006
111,NA,"John Huston",27,50,"FinalRoundPerformance",2006
111,NA,"David McKenzie",28,50,"FinalRoundPerformance",2006
111,NA,"Ryan Moore",22,50,"FinalRoundPerformance",2006
111,NA,"Rory Sabbatini",24,50,"FinalRoundPerformance",2006
111,NA,"Chris Smith",21,50,"FinalRoundPerformance",2006
111,NA,"Omar Uresti",22,50,"FinalRoundPerformance",2006
111,NA,"Camilo Villegas",29,50,"FinalRoundPerformance",2006
128,NA,"Hunter Mahan",29,47.62,"FinalRoundPerformance",2006
129,NA,"Sean OHair",30,47.37,"FinalRoundPerformance",2006
129,NA,"Scott Verplank",25,47.37,"FinalRoundPerformance",2006
129,NA,"Duffy Waldorf",28,47.37,"FinalRoundPerformance",2006
129,NA,"Mike Weir",24,47.37,"FinalRoundPerformance",2006
133,NA,"Michael Allen",25,47.06,"FinalRoundPerformance",2006
133,NA,"Bob Estes",25,47.06,"FinalRoundPerformance",2006
133,NA,"Brandt Jobe",28,47.06,"FinalRoundPerformance",2006
136,NA,"Arjun Atwal",33,46.67,"FinalRoundPerformance",2006
136,NA,"Robert Garrigus",28,46.67,"FinalRoundPerformance",2006
136,NA,"Greg Owen",24,46.67,"FinalRoundPerformance",2006
136,NA,"Mark Wilson",24,46.67,"FinalRoundPerformance",2006
140,NA,"Greg Kraft",26,46.15,"FinalRoundPerformance",2006
140,NA,"Corey Pavin",23,46.15,"FinalRoundPerformance",2006
140,NA,"Paul Stankowski",22,46.15,"FinalRoundPerformance",2006
143,NA,"Woody Austin",31,45.45,"FinalRoundPerformance",2006
143,NA,"James Driscoll",29,45.45,"FinalRoundPerformance",2006
143,NA,"Bob May",21,45.45,"FinalRoundPerformance",2006
146,NA,"Zach Johnson",27,45,"FinalRoundPerformance",2006
147,NA,"Tim Clark",22,44.44,"FinalRoundPerformance",2006
147,NA,"Thomas Levet",18,44.44,"FinalRoundPerformance",2006
147,NA,"Troy Matteson",32,44.44,"FinalRoundPerformance",2006
147,NA,"Mike Sposa",25,44.44,"FinalRoundPerformance",2006
151,NA,"Jonathan Kaye",32,43.75,"FinalRoundPerformance",2006
151,NA,"Daisuke Maruyama",25,43.75,"FinalRoundPerformance",2006
153,NA,"KJ Choi",26,42.86,"FinalRoundPerformance",2006
153,NA,"Daniel Chopra",33,42.86,"FinalRoundPerformance",2006
153,NA,"John Engler Jr",27,42.86,"FinalRoundPerformance",2006
153,NA,"Ryan Hietala",23,42.86,"FinalRoundPerformance",2006
153,NA,"Stephen Leaney",27,42.86,"FinalRoundPerformance",2006
153,NA,"Jeff Maggert",26,42.86,"FinalRoundPerformance",2006
153,NA,"Nicholas Thompson",32,42.86,"FinalRoundPerformance",2006
160,NA,"Nick Watney",29,42.11,"FinalRoundPerformance",2006
161,NA,"DA Points",28,41.67,"FinalRoundPerformance",2006
161,NA,"Ian Poulter",15,41.67,"FinalRoundPerformance",2006
163,NA,"Doug Barron",28,40,"FinalRoundPerformance",2006
163,NA,"Chris Couch",27,40,"FinalRoundPerformance",2006
163,NA,"Mathias Gronberg",30,40,"FinalRoundPerformance",2006
163,NA,"Justin Leonard",26,40,"FinalRoundPerformance",2006
163,NA,"Justin Rose",28,40,"FinalRoundPerformance",2006
163,NA,"Jason Schultz",28,40,"FinalRoundPerformance",2006
169,NA,"Bo Van Pelt",28,39.13,"FinalRoundPerformance",2006
169,NA,"Dean Wilson",34,39.13,"FinalRoundPerformance",2006
171,NA,"Robert Damron",31,38.46,"FinalRoundPerformance",2006
172,NA,"Alex Cejka",30,37.5,"FinalRoundPerformance",2006
172,NA,"Marco Dawson",27,37.5,"FinalRoundPerformance",2006
172,NA,"JB Holmes",26,37.5,"FinalRoundPerformance",2006
172,NA,"Chris Riley",27,37.5,"FinalRoundPerformance",2006
176,NA,"Danny Ellis",23,36.36,"FinalRoundPerformance",2006
177,NA,"Tim Herron",27,35.71,"FinalRoundPerformance",2006
177,NA,"Steve Jones",27,35.71,"FinalRoundPerformance",2006
179,NA,"Jerry Smith",29,35.29,"FinalRoundPerformance",2006
180,NA,"Billy Andrade",24,33.33,"FinalRoundPerformance",2006
180,NA,"Michael Connell",22,33.33,"FinalRoundPerformance",2006
180,NA,"Jon Mills",27,33.33,"FinalRoundPerformance",2006
180,NA,"Roger Tambellini",25,33.33,"FinalRoundPerformance",2006
184,NA,"Shane Bertsch",34,31.58,"FinalRoundPerformance",2006
185,NA,"Ian Leggatt",29,30,"FinalRoundPerformance",2006
186,NA,"Peter Lonard",22,29.41,"FinalRoundPerformance",2006
187,NA,"Mark Calcavecchia",27,28.57,"FinalRoundPerformance",2006
187,NA,"Scott Gutschewski",19,28.57,"FinalRoundPerformance",2006
189,NA,"Olin Browne",30,26.09,"FinalRoundPerformance",2006
190,NA,"Larry Mize",18,25,"FinalRoundPerformance",2006
190,NA,"Kevin Sutherland",29,25,"FinalRoundPerformance",2006
192,NA,"Mark Brooks",36,22.22,"FinalRoundPerformance",2006
193,NA,"Kirk Triplett",18,20,"FinalRoundPerformance",2006
194,NA,"Todd Fischer",35,18.75,"FinalRoundPerformance",2006
195,NA,"John Daly",21,14.29,"FinalRoundPerformance",2006
195,NA,"Wes Short Jr",33,14.29,"FinalRoundPerformance",2006
