"Approaches100125yardsRghRTP_RANKTHISWEEK_2005","Approaches100125yardsRghRTP_RANKLASTWEEK_2005","Approaches100125yardsRghRTP_PLAYERNAME_2005","Approaches100125yardsRghRTP_ROUNDS_2005","Approaches100125yardsRghRTP_AVGRTP_2005","stat_name","year"
1,1,"Joe Durant",81,-0.28,"Approaches100125yardsRghRTP",2005
2,2,"Freddie Jacobson",72,-0.25,"Approaches100125yardsRghRTP",2005
3,3,"Brent Geiberger",61,-0.182,"Approaches100125yardsRghRTP",2005
4,4,"Luke Donald",67,-0.167,"Approaches100125yardsRghRTP",2005
4,4,"Glen Hnatiuk",59,-0.167,"Approaches100125yardsRghRTP",2005
6,6,"Briny Baird",98,-0.162,"Approaches100125yardsRghRTP",2005
7,7,"Joey Snyder III",102,-0.15,"Approaches100125yardsRghRTP",2005
8,8,"Chris Smith",93,-0.149,"Approaches100125yardsRghRTP",2005
9,9,"Gavin Coles",70,-0.143,"Approaches100125yardsRghRTP",2005
10,10,"Kenny Perry",82,-0.133,"Approaches100125yardsRghRTP",2005
11,11,"Geoff Ogilvy",97,-0.119,"Approaches100125yardsRghRTP",2005
12,12,"Len Mattiace",86,-0.098,"Approaches100125yardsRghRTP",2005
13,13,"Charles Howell III",95,-0.094,"Approaches100125yardsRghRTP",2005
14,14,"JP Hayes",63,-0.091,"Approaches100125yardsRghRTP",2005
15,15,"Dan Forsman",52,-0.087,"Approaches100125yardsRghRTP",2005
15,15,"Tim Herron",100,-0.087,"Approaches100125yardsRghRTP",2005
17,17,"Todd Fischer",99,-0.086,"Approaches100125yardsRghRTP",2005
18,18,"Tom Byrum",83,-0.08,"Approaches100125yardsRghRTP",2005
18,18,"John Cook",72,-0.08,"Approaches100125yardsRghRTP",2005
18,18,"Scott Hend",75,-0.08,"Approaches100125yardsRghRTP",2005
21,21,"Mario Tiziani",67,-0.079,"Approaches100125yardsRghRTP",2005
22,22,"Ryan Palmer",101,-0.078,"Approaches100125yardsRghRTP",2005
23,23,"Bernhard Langer",67,-0.077,"Approaches100125yardsRghRTP",2005
24,24,"Shigeki Maruyama",99,-0.075,"Approaches100125yardsRghRTP",2005
25,25,"Vijay Singh",111,-0.074,"Approaches100125yardsRghRTP",2005
26,26,"Stuart Appleby",84,-0.071,"Approaches100125yardsRghRTP",2005
27,27,"Bob Estes",92,-0.067,"Approaches100125yardsRghRTP",2005
28,28,"Fred Couples",72,-0.065,"Approaches100125yardsRghRTP",2005
29,29,"Jose Coceres",56,-0.063,"Approaches100125yardsRghRTP",2005
29,29,"Tiger Woods",76,-0.063,"Approaches100125yardsRghRTP",2005
31,31,"Jason Allred",75,-0.059,"Approaches100125yardsRghRTP",2005
32,32,"Jeff Hart",63,-0.056,"Approaches100125yardsRghRTP",2005
33,33,"Robert Damron",89,-0.053,"Approaches100125yardsRghRTP",2005
34,34,"Scott Gutschewski",86,-0.051,"Approaches100125yardsRghRTP",2005
34,34,"Ryuji Imada",78,-0.051,"Approaches100125yardsRghRTP",2005
36,36,"Heath Slocum",103,-0.05,"Approaches100125yardsRghRTP",2005
37,37,"Paul Azinger",66,-0.048,"Approaches100125yardsRghRTP",2005
38,38,"Brian Davis",75,-0.045,"Approaches100125yardsRghRTP",2005
38,38,"Justin Leonard",78,-0.045,"Approaches100125yardsRghRTP",2005
38,38,"Scott Verplank",87,-0.045,"Approaches100125yardsRghRTP",2005
41,41,"Chris DiMarco",83,-0.043,"Approaches100125yardsRghRTP",2005
42,42,"David Toms",87,-0.04,"Approaches100125yardsRghRTP",2005
42,42,"Mike Weir",71,-0.04,"Approaches100125yardsRghRTP",2005
44,44,"Skip Kendall",80,-0.038,"Approaches100125yardsRghRTP",2005
45,45,"Bart Bryant",91,-0.037,"Approaches100125yardsRghRTP",2005
46,46,"Stephen Leaney",89,-0.036,"Approaches100125yardsRghRTP",2005
46,46,"Will Ma Kenzie",75,-0.036,"Approaches100125yardsRghRTP",2005
48,48,"David Hearn",68,-0.032,"Approaches100125yardsRghRTP",2005
49,49,"Brian Gay",101,-0.03,"Approaches100125yardsRghRTP",2005
50,50,"Roland Thatcher",75,-0.029,"Approaches100125yardsRghRTP",2005
50,50,"Tjaart van der Walt",56,-0.029,"Approaches100125yardsRghRTP",2005
52,52,"Tommy Armour III",103,-0.024,"Approaches100125yardsRghRTP",2005
53,53,"Rod Pampling",89,-0.023,"Approaches100125yardsRghRTP",2005
53,53,"Justin Rose",99,-0.023,"Approaches100125yardsRghRTP",2005
55,55,"Kent Jones",99,-0.022,"Approaches100125yardsRghRTP",2005
56,56,"Michael Allen",90,-0.02,"Approaches100125yardsRghRTP",2005
57,57,"Lucas Glover",88,-0.019,"Approaches100125yardsRghRTP",2005
57,57,"Ted Purdy",122,-0.019,"Approaches100125yardsRghRTP",2005
59,59,"Billy Andrade",83,0,"Approaches100125yardsRghRTP",2005
59,59,"Craig Barlow",81,0,"Approaches100125yardsRghRTP",2005
59,59,"Jason Bohn",91,0,"Approaches100125yardsRghRTP",2005
59,59,"Jeff Brehaut",71,0,"Approaches100125yardsRghRTP",2005
59,59,"Danny Briggs",70,0,"Approaches100125yardsRghRTP",2005
59,59,"Jonathan Byrd",103,0,"Approaches100125yardsRghRTP",2005
59,59,"Tim Clark",92,0,"Approaches100125yardsRghRTP",2005
59,59,"Ben Curtis",65,0,"Approaches100125yardsRghRTP",2005
59,59,"Brad Faxon",75,0,"Approaches100125yardsRghRTP",2005
59,59,"Carlos Franco",78,0,"Approaches100125yardsRghRTP",2005
59,59,"Sergio Garcia",73,0,"Approaches100125yardsRghRTP",2005
59,59,"Retief Goosen",71,0,"Approaches100125yardsRghRTP",2005
59,59,"JJ Henry",102,0,"Approaches100125yardsRghRTP",2005
59,59,"Lee Janzen",75,0,"Approaches100125yardsRghRTP",2005
59,59,"Peter Lonard",85,0,"Approaches100125yardsRghRTP",2005
59,59,"Chris Riley",67,0,"Approaches100125yardsRghRTP",2005
59,59,"Rory Sabbatini",81,0,"Approaches100125yardsRghRTP",2005
59,59,"Jeff Sluman",94,0,"Approaches100125yardsRghRTP",2005
59,59,"Steve Stricker",62,0,"Approaches100125yardsRghRTP",2005
59,59,"Bob Tway",87,0,"Approaches100125yardsRghRTP",2005
79,79,"Carl Pettersson",109,0.023,"Approaches100125yardsRghRTP",2005
80,80,"Dennis Paulson",63,0.025,"Approaches100125yardsRghRTP",2005
81,81,"Ben Crane",78,0.026,"Approaches100125yardsRghRTP",2005
82,82,"Doug Barron",70,0.03,"Approaches100125yardsRghRTP",2005
83,83,"Steve Lowery",100,0.031,"Approaches100125yardsRghRTP",2005
84,84,"Daniel Chopra",108,0.032,"Approaches100125yardsRghRTP",2005
85,85,"Arjun Atwal",65,0.033,"Approaches100125yardsRghRTP",2005
85,85,"DJ Trahan",81,0.033,"Approaches100125yardsRghRTP",2005
87,87,"Dudley Hart",84,0.034,"Approaches100125yardsRghRTP",2005
87,87,"Darron Stiles",78,0.034,"Approaches100125yardsRghRTP",2005
89,89,"Andrew Magee",82,0.036,"Approaches100125yardsRghRTP",2005
90,90,"Richard Johnson",50,0.037,"Approaches100125yardsRghRTP",2005
90,90,"Phil Mickelson",81,0.037,"Approaches100125yardsRghRTP",2005
92,92,"Brett Quigley",96,0.038,"Approaches100125yardsRghRTP",2005
93,93,"Jesper Parnevik",84,0.04,"Approaches100125yardsRghRTP",2005
94,94,"Hunter Mahan",103,0.042,"Approaches100125yardsRghRTP",2005
94,94,"Charles Warren",89,0.042,"Approaches100125yardsRghRTP",2005
96,96,"Corey Pavin",77,0.043,"Approaches100125yardsRghRTP",2005
