"PowerRating_RANKTHISWEEK_2009","PowerRating_RANKLASTWEEK_2009","PowerRating_PLAYERNAME_2009","PowerRating_EVENTS_2009","PowerRating_RATING_2009","stat_name","year"
120,120,"James Nitties",14,6.7,"PowerRating",2009
120,120,"Joe Ogilvie",13,6.7,"PowerRating",2009
120,120,"Kevin Stadler",10,6.7,"PowerRating",2009
120,120,"Henrik Stenson",4,6.7,"PowerRating",2009
120,120,"Jimmy Walker",11,6.7,"PowerRating",2009
130,130,"Jason Gore",11,6.6,"PowerRating",2009
130,130,"Matt Hill",1,6.6,"PowerRating",2009
130,130,"Gregory Main",1,6.6,"PowerRating",2009
130,130,"Rod Pampling",13,6.6,"PowerRating",2009
134,134,"Aaron Baddeley",10,6.5,"PowerRating",2009
134,134,"Mathias Gronberg",6,6.5,"PowerRating",2009
134,134,"Webb Simpson",16,6.5,"PowerRating",2009
134,134,"Chris Stroud",14,6.5,"PowerRating",2009
134,134,"Kevin Sutherland",16,6.5,"PowerRating",2009
134,134,"Brian Vranesh",5,6.5,"PowerRating",2009
140,140,"Stephen Ames",12,6.4,"PowerRating",2009
140,140,"Stuart Appleby",13,6.4,"PowerRating",2009
140,140,"Kris Blanks",7,6.4,"PowerRating",2009
140,140,"Jason Dufner",17,6.4,"PowerRating",2009
140,140,"Mike Grob",1,6.4,"PowerRating",2009
140,140,"Roland Thatcher",6,6.4,"PowerRating",2009
146,146,"Michael Allen",11,6.3,"PowerRating",2009
146,146,"Nick Dougherty",1,6.3,"PowerRating",2009
146,146,"Steve Lowery",13,6.3,"PowerRating",2009
146,146,"Jarrod Lyle",8,6.3,"PowerRating",2009
146,146,"Pat Perez",14,6.3,"PowerRating",2009
146,146,"Carl Pettersson",14,6.3,"PowerRating",2009
146,146,"Justin Rose",12,6.3,"PowerRating",2009
153,153,"JL Lewis",1,6.2,"PowerRating",2009
153,153,"Shane Lowry",1,6.2,"PowerRating",2009
153,153,"Oliver Wilson",3,6.2,"PowerRating",2009
156,156,"Tommy Armour III",10,6.1,"PowerRating",2009
156,156,"Brendon de Jonge",14,6.1,"PowerRating",2009
156,156,"Mark Hensby",2,6.1,"PowerRating",2009
156,156,"Brett Quigley",14,6.1,"PowerRating",2009
156,156,"Matt Weibring",9,6.1,"PowerRating",2009
161,161,"Brad Adamonis",10,6,"PowerRating",2009
161,161,"Chad Campbell",16,6,"PowerRating",2009
161,161,"Jonathan Kaye",8,6,"PowerRating",2009
161,161,"Francesco Molinari",1,6,"PowerRating",2009
165,165,"Ronnie Black",2,5.9,"PowerRating",2009
165,165,"Mark Calcavecchia",9,5.9,"PowerRating",2009
165,165,"Derek Fathauer",4,5.9,"PowerRating",2009
165,165,"Graeme McDowell",5,5.9,"PowerRating",2009
165,165,"Steve Stricker",15,5.9,"PowerRating",2009
165,165,"Johnson Wagner",13,5.9,"PowerRating",2009
171,171,"Brian Bateman",2,5.8,"PowerRating",2009
171,171,"Todd Hamilton",9,5.8,"PowerRating",2009
171,171,"Shaun Micheel",7,5.8,"PowerRating",2009
171,171,"David Peoples",3,5.8,"PowerRating",2009
171,171,"Jeff Sluman",1,5.8,"PowerRating",2009
171,171,"Richard Sterne",3,5.8,"PowerRating",2009
171,171,"Junpei Takayama",1,5.8,"PowerRating",2009
171,171,"Azuma Yano",2,5.8,"PowerRating",2009
179,179,"Darren Clarke",3,5.7,"PowerRating",2009
179,179,"Robert Karlsson",3,5.7,"PowerRating",2009
179,179,"Chih Bing Lam",1,5.7,"PowerRating",2009
182,182,"Jay Delsing",2,5.6,"PowerRating",2009
182,182,"Freddie Jacobson",15,5.6,"PowerRating",2009
182,182,"Heath Slocum",16,5.6,"PowerRating",2009
185,185,"Rich Barcelo",1,5.5,"PowerRating",2009
185,185,"Michael Bradley",5,5.5,"PowerRating",2009
185,185,"Pablo Larrazabal",1,5.5,"PowerRating",2009
185,185,"Aaron Watkins",4,5.5,"PowerRating",2009
185,185,"Garrett Willis",3,5.5,"PowerRating",2009
190,190,"Cameron Beckman",16,5.4,"PowerRating",2009
190,190,"Steve Elkington",11,5.4,"PowerRating",2009
190,190,"Lee Janzen",11,5.4,"PowerRating",2009
190,190,"Scott Sterling",7,5.4,"PowerRating",2009
194,194,"Woody Austin",16,5.3,"PowerRating",2009
194,194,"Matthew Borchert",2,5.3,"PowerRating",2009
194,194,"Brian Davis",18,5.3,"PowerRating",2009
194,194,"Marco Dawson",1,5.3,"PowerRating",2009
194,194,"James Kingston",1,5.3,"PowerRating",2009
194,194,"Arron Oberholser",2,5.3,"PowerRating",2009
194,194,"Ian Poulter",9,5.3,"PowerRating",2009
194,194,"Vaughn Taylor",14,5.3,"PowerRating",2009
202,202,"Rich Beem",9,5.2,"PowerRating",2009
202,202,"KJ Choi",8,5.2,"PowerRating",2009
202,202,"Ben Crane",18,5.2,"PowerRating",2009
202,202,"Matt Kuchar",16,5.2,"PowerRating",2009
202,202,"Billy Mayfair",10,5.2,"PowerRating",2009
202,202,"Fernando Mechereffe",1,5.2,"PowerRating",2009
202,202,"David Toms",19,5.2,"PowerRating",2009
202,202,"Mark Wilson",19,5.2,"PowerRating",2009
202,202,"Casey Wittenberg",8,5.2,"PowerRating",2009
211,211,"Scott Hoch",1,5.1,"PowerRating",2009
211,211,"Trevor Immelman",7,5.1,"PowerRating",2009
213,213,"Carlos Franco",4,5,"PowerRating",2009
213,213,"Wen Tang Lin",1,5,"PowerRating",2009
213,213,"Grant Waite",1,5,"PowerRating",2009
213,213,"Charlie Wi",16,5,"PowerRating",2009
217,217,"Paul Azinger",1,4.9,"PowerRating",2009
217,217,"Nathan Green",18,4.9,"PowerRating",2009
217,217,"Yuji Igarashi",1,4.9,"PowerRating",2009
217,217,"Jerry Kelly",17,4.9,"PowerRating",2009
217,217,"James Oh",3,4.9,"PowerRating",2009
217,217,"Tim Petrovic",16,4.9,"PowerRating",2009
217,217,"Kirk Triplett",9,4.9,"PowerRating",2009
224,224,"Alex Cejka",14,4.8,"PowerRating",2009
224,224,"Greg Chalmers",13,4.8,"PowerRating",2009
224,224,"Ken Duke",12,4.8,"PowerRating",2009
224,224,"Steve Flesch",10,4.8,"PowerRating",2009
224,224,"Miguel Angel Jimenez",3,4.8,"PowerRating",2009
224,224,"Scott McCarron",17,4.8,"PowerRating",2009
224,224,"Kevin Na",17,4.8,"PowerRating",2009
224,224,"DA Points",18,4.8,"PowerRating",2009
224,224,"Jay Williamson",9,4.8,"PowerRating",2009
233,233,"Joe Durant",8,4.7,"PowerRating",2009
233,233,"Rocco Mediate",14,4.7,"PowerRating",2009
235,235,"Jason Bohn",18,4.6,"PowerRating",2009
235,235,"Bob Estes",14,4.6,"PowerRating",2009
235,235,"Ernie Gonzalez",1,4.6,"PowerRating",2009
235,235,"Cliff Kresge",9,4.6,"PowerRating",2009
235,235,"David Mathis",12,4.6,"PowerRating",2009
235,235,"Jesper Parnevik",3,4.6,"PowerRating",2009
235,235,"Michael Sim",1,4.6,"PowerRating",2009
242,242,"Tim Clark",14,4.5,"PowerRating",2009
242,242,"Wil Collins",5,4.5,"PowerRating",2009
242,242,"Zach Johnson",19,4.5,"PowerRating",2009
242,242,"Justin Leonard",18,4.5,"PowerRating",2009
242,242,"Brandt Snedeker",13,4.5,"PowerRating",2009
242,242,"Darron Stiles",6,4.5,"PowerRating",2009
242,242,"Omar Uresti",2,4.5,"PowerRating",2009
249,249,"Notah Begay III",2,4.4,"PowerRating",2009
249,249,"Parker McLachlin",10,4.4,"PowerRating",2009
249,249,"Scott Verplank",18,4.4,"PowerRating",2009
252,252,"Briny Baird",15,4.3,"PowerRating",2009
252,252,"Bryce Molder",10,4.3,"PowerRating",2009
252,252,"Mike Weir",16,4.3,"PowerRating",2009
255,255,"Ben Curtis",11,4.2,"PowerRating",2009
255,255,"Shingo Katayama",2,4.2,"PowerRating",2009
255,255,"Skip Kendall",2,4.2,"PowerRating",2009
255,255,"John Mallinger",14,4.2,"PowerRating",2009
255,255,"Tom Pernice Jr",14,4.2,"PowerRating",2009
255,255,"Marc Turnesa",9,4.2,"PowerRating",2009
261,261,"Arjun Atwal",3,4.1,"PowerRating",2009
261,261,"Gregory Havret",1,4.1,"PowerRating",2009
261,261,"Bob Heintz",9,4.1,"PowerRating",2009
261,261,"Kent Jones",10,4.1,"PowerRating",2009
261,261,"Patrick Sheehan",8,4.1,"PowerRating",2009
266,266,"Jim Furyk",15,4,"PowerRating",2009
266,266,"David Gossett",1,4,"PowerRating",2009
266,266,"Bob Tway",2,4,"PowerRating",2009
269,269,"Ryuji Imada",15,3.9,"PowerRating",2009
269,269,"Colt Knost",8,3.9,"PowerRating",2009
269,269,"Spencer Levin",12,3.9,"PowerRating",2009
272,272,"Craig Barlow",1,3.8,"PowerRating",2009
272,272,"Jeff Klauk",19,3.8,"PowerRating",2009
272,272,"Rick Price",4,3.8,"PowerRating",2009
272,272,"Dicky Pride",3,3.8,"PowerRating",2009
276,276,"Chris DiMarco",17,3.7,"PowerRating",2009
276,276,"Aron Price",15,3.7,"PowerRating",2009
278,278,"Rod Perry",1,3.6,"PowerRating",2009
278,278,"Chez Reavie",12,3.6,"PowerRating",2009
280,280,"Anders Hansen",1,3.5,"PowerRating",2009
280,280,"Greg Kraft",3,3.5,"PowerRating",2009
280,280,"Steve Wheatcroft",1,3.5,"PowerRating",2009
283,283,"Glen Day",11,3.4,"PowerRating",2009
283,283,"Luke Donald",15,3.4,"PowerRating",2009
283,283,"Tom Lehman",7,3.4,"PowerRating",2009
283,283,"Shigeki Maruyama",1,3.4,"PowerRating",2009
287,287,"Christian Cevaer",1,3.3,"PowerRating",2009
287,287,"Richard Finch",1,3.3,"PowerRating",2009
287,287,"Todd Fischer",1,3.3,"PowerRating",2009
287,287,"Paul Goydos",12,3.3,"PowerRating",2009
287,287,"Soren Kjeldsen",2,3.3,"PowerRating",2009
287,287,"Nick OHern",17,3.3,"PowerRating",2009
293,293,"Tyler Aldridge",1,3.2,"PowerRating",2009
293,293,"Richard Johnson",15,3.2,"PowerRating",2009
293,293,"Peter Lonard",11,3.2,"PowerRating",2009
293,293,"Jeff Quinney",12,3.2,"PowerRating",2009
293,293,"Chris Riley",15,3.2,"PowerRating",2009
298,298,"Bart Bryant",11,3,"PowerRating",2009
298,298,"Brendon Todd",5,3,"PowerRating",2009
300,300,"Tim Wilkinson",5,2.9,"PowerRating",2009
301,301,"Guy Boros",3,2.8,"PowerRating",2009
301,301,"Tom Byrum",1,2.8,"PowerRating",2009
301,301,"Dudley Hart",5,2.8,"PowerRating",2009
301,301,"Spike McRoy",1,2.8,"PowerRating",2009
305,305,"Mark Brooks",7,2.5,"PowerRating",2009
305,305,"Steve Pate",1,2.5,"PowerRating",2009
305,305,"Loren Roberts",2,2.5,"PowerRating",2009
305,305,"Dean Wilson",11,2.5,"PowerRating",2009
309,309,"Jose Maria Olazabal",3,2.4,"PowerRating",2009
310,310,"Brad Faxon",5,2.3,"PowerRating",2009
311,311,"Brian Gay",20,2.2,"PowerRating",2009
312,312,"Stephen Leaney",2,1.8,"PowerRating",2009
313,313,"Corey Pavin",9,1.4,"PowerRating",2009
314,314,"Jose Coceres",1,1,"PowerRating",2009
