"EarlyPar3ScoringAverage_RANKTHISWEEK_2006","EarlyPar3ScoringAverage_RANKLASTWEEK_2006","EarlyPar3ScoringAverage_PLAYERNAME_2006","EarlyPar3ScoringAverage_ROUNDS_2006","EarlyPar3ScoringAverage_AVG_2006","EarlyPar3ScoringAverage_TOTALSTROKES_2006","EarlyPar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
26,26,"Steve Stricker",64,3.01,331,110,"EarlyPar3ScoringAverage",2006
26,26,"Kirk Triplett",58,3.01,361,120,"EarlyPar3ScoringAverage",2006
26,26,"Ron Whittaker",81,3.01,505,168,"EarlyPar3ScoringAverage",2006
26,26,"Dean Wilson",115,3.01,711,236,"EarlyPar3ScoringAverage",2006
37,37,"Aaron Baddeley",78,3.02,474,157,"EarlyPar3ScoringAverage",2006
37,37,"Skip Kendall",72,3.02,459,152,"EarlyPar3ScoringAverage",2006
37,37,"Tom Lehman",70,3.02,432,143,"EarlyPar3ScoringAverage",2006
37,37,"Daisuke Maruyama",83,3.02,501,166,"EarlyPar3ScoringAverage",2006
37,37,"Larry Mize",53,3.02,347,115,"EarlyPar3ScoringAverage",2006
37,37,"Heath Slocum",96,3.02,616,204,"EarlyPar3ScoringAverage",2006
37,37,"Mark Wilson",79,3.02,532,176,"EarlyPar3ScoringAverage",2006
44,44,"Olin Browne",108,3.03,733,242,"EarlyPar3ScoringAverage",2006
44,44,"Marco Dawson",87,3.03,613,202,"EarlyPar3ScoringAverage",2006
44,44,"Bubba Dickerson",98,3.03,664,219,"EarlyPar3ScoringAverage",2006
44,44,"Sergio Garcia",59,3.03,315,104,"EarlyPar3ScoringAverage",2006
44,44,"Lucas Glover",105,3.03,551,182,"EarlyPar3ScoringAverage",2006
44,44,"Retief Goosen",68,3.03,294,97,"EarlyPar3ScoringAverage",2006
44,44,"Brandt Jobe",91,3.03,606,200,"EarlyPar3ScoringAverage",2006
44,44,"Peter Lonard",77,3.03,470,155,"EarlyPar3ScoringAverage",2006
44,44,"Hunter Mahan",98,3.03,618,204,"EarlyPar3ScoringAverage",2006
44,44,"Shaun Micheel",96,3.03,531,175,"EarlyPar3ScoringAverage",2006
44,44,"Ted Purdy",103,3.03,618,204,"EarlyPar3ScoringAverage",2006
44,44,"Rory Sabbatini",84,3.03,557,184,"EarlyPar3ScoringAverage",2006
44,44,"Kevin Sutherland",100,3.03,610,201,"EarlyPar3ScoringAverage",2006
44,44,"DJ Trahan",92,3.03,575,190,"EarlyPar3ScoringAverage",2006
58,58,"Billy Andrade",78,3.04,468,154,"EarlyPar3ScoringAverage",2006
58,58,"Stuart Appleby",83,3.04,419,138,"EarlyPar3ScoringAverage",2006
58,58,"Arjun Atwal",97,3.04,548,180,"EarlyPar3ScoringAverage",2006
58,58,"Stewart Cink",93,3.04,510,168,"EarlyPar3ScoringAverage",2006
58,58,"Ben Crane",85,3.04,495,163,"EarlyPar3ScoringAverage",2006
58,58,"Ben Curtis",86,3.04,542,178,"EarlyPar3ScoringAverage",2006
58,58,"Danny Ellis",68,3.04,492,162,"EarlyPar3ScoringAverage",2006
58,58,"JJ Henry",96,3.04,565,186,"EarlyPar3ScoringAverage",2006
58,58,"Greg Kraft",79,3.04,493,162,"EarlyPar3ScoringAverage",2006
58,58,"Jesper Parnevik",84,3.04,545,179,"EarlyPar3ScoringAverage",2006
58,58,"Jerry Smith",94,3.04,668,220,"EarlyPar3ScoringAverage",2006
58,58,"Bo Van Pelt",102,3.04,578,190,"EarlyPar3ScoringAverage",2006
70,70,"Michael Allen",84,3.05,515,169,"EarlyPar3ScoringAverage",2006
70,70,"Mark Brooks",90,3.05,534,175,"EarlyPar3ScoringAverage",2006
70,70,"Tim Clark",80,3.05,464,152,"EarlyPar3ScoringAverage",2006
70,70,"John Cook",67,3.05,470,154,"EarlyPar3ScoringAverage",2006
70,70,"Brian Davis",92,3.05,649,213,"EarlyPar3ScoringAverage",2006
70,70,"Paul Goydos",72,3.05,457,150,"EarlyPar3ScoringAverage",2006
70,70,"Charley Hoffman",100,3.05,519,170,"EarlyPar3ScoringAverage",2006
70,70,"Zach Johnson",98,3.05,507,166,"EarlyPar3ScoringAverage",2006
70,70,"Jeff Maggert",81,3.05,497,163,"EarlyPar3ScoringAverage",2006
70,70,"David McKenzie",82,3.05,513,168,"EarlyPar3ScoringAverage",2006
70,70,"John Senden",96,3.05,600,197,"EarlyPar3ScoringAverage",2006
70,70,"Chris Smith",67,3.05,375,123,"EarlyPar3ScoringAverage",2006
70,70,"Vaughn Taylor",88,3.05,537,176,"EarlyPar3ScoringAverage",2006
70,70,"Mike Weir",88,3.05,472,155,"EarlyPar3ScoringAverage",2006
84,84,"Jason Bohn",104,3.06,673,220,"EarlyPar3ScoringAverage",2006
84,84,"Jeff Brehaut",100,3.06,612,200,"EarlyPar3ScoringAverage",2006
84,84,"Greg Chalmers",71,3.06,483,158,"EarlyPar3ScoringAverage",2006
84,84,"Steve Elkington",52,3.06,309,101,"EarlyPar3ScoringAverage",2006
84,84,"Ernie Els",69,3.06,297,97,"EarlyPar3ScoringAverage",2006
84,84,"Fred Funk",106,3.06,668,218,"EarlyPar3ScoringAverage",2006
84,84,"Jeff Gove",91,3.06,529,173,"EarlyPar3ScoringAverage",2006
84,84,"Bill Haas",99,3.06,603,197,"EarlyPar3ScoringAverage",2006
84,84,"Dudley Hart",83,3.06,538,176,"EarlyPar3ScoringAverage",2006
84,84,"JP Hayes",55,3.06,333,109,"EarlyPar3ScoringAverage",2006
84,84,"Justin Leonard",83,3.06,444,145,"EarlyPar3ScoringAverage",2006
84,84,"Jon Mills",68,3.06,429,140,"EarlyPar3ScoringAverage",2006
84,84,"Ryan Palmer",101,3.06,599,196,"EarlyPar3ScoringAverage",2006
84,84,"Pat Perez",50,3.06,349,114,"EarlyPar3ScoringAverage",2006
84,84,"DA Points",82,3.06,521,170,"EarlyPar3ScoringAverage",2006
84,84,"Vijay Singh",103,3.06,520,170,"EarlyPar3ScoringAverage",2006
84,84,"Jeff Sluman",101,3.06,649,212,"EarlyPar3ScoringAverage",2006
84,84,"Mike Sposa",68,3.06,495,162,"EarlyPar3ScoringAverage",2006
84,84,"Bob Tway",81,3.06,508,166,"EarlyPar3ScoringAverage",2006
103,103,"Briny Baird",81,3.07,402,131,"EarlyPar3ScoringAverage",2006
103,103,"David Branshaw",98,3.07,656,214,"EarlyPar3ScoringAverage",2006
103,103,"Alex Cejka",93,3.07,605,197,"EarlyPar3ScoringAverage",2006
103,103,"KJ Choi",93,3.07,613,200,"EarlyPar3ScoringAverage",2006
103,103,"Daniel Chopra",110,3.07,546,178,"EarlyPar3ScoringAverage",2006
103,103,"Carlos Franco",86,3.07,559,182,"EarlyPar3ScoringAverage",2006
103,103,"Nathan Green",108,3.07,659,215,"EarlyPar3ScoringAverage",2006
103,103,"Charles Howell III",96,3.07,684,223,"EarlyPar3ScoringAverage",2006
103,103,"Ryuji Imada",105,3.07,688,224,"EarlyPar3ScoringAverage",2006
103,103,"Bob May",65,3.07,387,126,"EarlyPar3ScoringAverage",2006
103,103,"Jeff Overton",95,3.07,709,231,"EarlyPar3ScoringAverage",2006
103,103,"Patrick Sheehan",104,3.07,663,216,"EarlyPar3ScoringAverage",2006
103,103,"Brett Wetterich",82,3.07,466,152,"EarlyPar3ScoringAverage",2006
116,116,"Craig Barlow",77,3.08,484,157,"EarlyPar3ScoringAverage",2006
116,116,"Fred Couples",52,3.08,323,105,"EarlyPar3ScoringAverage",2006
116,116,"Steve Lowery",99,3.08,632,205,"EarlyPar3ScoringAverage",2006
116,116,"Ryan Moore",68,3.08,385,125,"EarlyPar3ScoringAverage",2006
116,116,"Rod Pampling",89,3.08,524,170,"EarlyPar3ScoringAverage",2006
116,116,"Jimmy Walker",60,3.08,360,117,"EarlyPar3ScoringAverage",2006
116,116,"Tiger Woods",55,3.08,185,60,"EarlyPar3ScoringAverage",2006
123,123,"Bart Bryant",87,3.09,550,178,"EarlyPar3ScoringAverage",2006
123,123,"Todd Fischer",101,3.09,637,206,"EarlyPar3ScoringAverage",2006
123,123,"JB Holmes",81,3.09,510,165,"EarlyPar3ScoringAverage",2006
123,123,"Lee Janzen",79,3.09,544,176,"EarlyPar3ScoringAverage",2006
123,123,"Thomas Levet",53,3.09,358,116,"EarlyPar3ScoringAverage",2006
123,123,"Frank Lickliter II",99,3.09,594,192,"EarlyPar3ScoringAverage",2006
123,123,"Ian Poulter",53,3.09,247,80,"EarlyPar3ScoringAverage",2006
130,130,"Robert Allenby",79,3.1,450,145,"EarlyPar3ScoringAverage",2006
130,130,"Paul Azinger",87,3.1,592,191,"EarlyPar3ScoringAverage",2006
130,130,"Doug Barron",74,3.1,481,155,"EarlyPar3ScoringAverage",2006
130,130,"Chris Couch",75,3.1,521,168,"EarlyPar3ScoringAverage",2006
130,130,"John Daly",51,3.1,360,116,"EarlyPar3ScoringAverage",2006
130,130,"Bob Estes",85,3.1,580,187,"EarlyPar3ScoringAverage",2006
130,130,"Harrison Frazar",95,3.1,565,182,"EarlyPar3ScoringAverage",2006
130,130,"Mathew Goggin",72,3.1,462,149,"EarlyPar3ScoringAverage",2006
130,130,"Tim Herron",82,3.1,502,162,"EarlyPar3ScoringAverage",2006
130,130,"Jonathan Kaye",95,3.1,610,197,"EarlyPar3ScoringAverage",2006
130,130,"Tim Petrovic",95,3.1,685,221,"EarlyPar3ScoringAverage",2006
130,130,"John Rollins",93,3.1,543,175,"EarlyPar3ScoringAverage",2006
130,130,"Paul Stankowski",70,3.1,509,164,"EarlyPar3ScoringAverage",2006
130,130,"Charles Warren",93,3.1,579,187,"EarlyPar3ScoringAverage",2006
130,130,"Nick Watney",97,3.1,623,201,"EarlyPar3ScoringAverage",2006
130,130,"Bubba Watson",83,3.1,540,174,"EarlyPar3ScoringAverage",2006
146,146,"Rich Beem",85,3.11,529,170,"EarlyPar3ScoringAverage",2006
146,146,"Henrik Bjornstad",97,3.11,626,201,"EarlyPar3ScoringAverage",2006
146,146,"Kris Cox",83,3.11,525,169,"EarlyPar3ScoringAverage",2006
146,146,"Robert Damron",91,3.11,621,200,"EarlyPar3ScoringAverage",2006
146,146,"Chris DiMarco",83,3.11,497,160,"EarlyPar3ScoringAverage",2006
146,146,"Brad Faxon",78,3.11,570,183,"EarlyPar3ScoringAverage",2006
146,146,"Steve Jones",83,3.11,569,183,"EarlyPar3ScoringAverage",2006
146,146,"Billy Mayfair",94,3.11,628,202,"EarlyPar3ScoringAverage",2006
146,146,"Carl Pettersson",95,3.11,591,190,"EarlyPar3ScoringAverage",2006
146,146,"Chris Riley",86,3.11,495,159,"EarlyPar3ScoringAverage",2006
146,146,"Wes Short Jr",96,3.11,587,189,"EarlyPar3ScoringAverage",2006
157,157,"Woody Austin",107,3.12,683,219,"EarlyPar3ScoringAverage",2006
157,157,"John Huston",74,3.12,539,173,"EarlyPar3ScoringAverage",2006
157,157,"Ian Leggatt",80,3.12,487,156,"EarlyPar3ScoringAverage",2006
157,157,"Troy Matteson",101,3.12,630,202,"EarlyPar3ScoringAverage",2006
157,157,"Jason Schultz",77,3.12,484,155,"EarlyPar3ScoringAverage",2006
157,157,"Joey Sindelar",90,3.12,593,190,"EarlyPar3ScoringAverage",2006
157,157,"Omar Uresti",61,3.12,406,130,"EarlyPar3ScoringAverage",2006
164,164,"Eric Axley",91,3.13,601,192,"EarlyPar3ScoringAverage",2006
164,164,"Shane Bertsch",104,3.13,676,216,"EarlyPar3ScoringAverage",2006
164,164,"Michael Connell",51,3.13,322,103,"EarlyPar3ScoringAverage",2006
164,164,"Robert Garrigus",85,3.13,541,173,"EarlyPar3ScoringAverage",2006
164,164,"Freddie Jacobson",56,3.13,326,104,"EarlyPar3ScoringAverage",2006
164,164,"Kent Jones",103,3.13,714,228,"EarlyPar3ScoringAverage",2006
164,164,"Jerry Kelly",100,3.13,592,189,"EarlyPar3ScoringAverage",2006
164,164,"Kenny Perry",73,3.13,485,155,"EarlyPar3ScoringAverage",2006
164,164,"Tag Ridings",103,3.13,670,214,"EarlyPar3ScoringAverage",2006
173,173,"Robert Gamez",94,3.14,682,217,"EarlyPar3ScoringAverage",2006
173,173,"Scott Gutschewski",53,3.14,292,93,"EarlyPar3ScoringAverage",2006
173,173,"Greg Owen",79,3.14,468,149,"EarlyPar3ScoringAverage",2006
173,173,"Hidemichi Tanaka",74,3.14,471,150,"EarlyPar3ScoringAverage",2006
173,173,"Nicholas Thompson",96,3.14,643,205,"EarlyPar3ScoringAverage",2006
178,178,"Mark Calcavecchia",94,3.15,614,195,"EarlyPar3ScoringAverage",2006
178,178,"David Duval",71,3.15,479,152,"EarlyPar3ScoringAverage",2006
178,178,"Matt Hansen",68,3.15,463,147,"EarlyPar3ScoringAverage",2006
181,181,"Jason Gore",86,3.16,600,190,"EarlyPar3ScoringAverage",2006
181,181,"David Howell",52,3.16,303,96,"EarlyPar3ScoringAverage",2006
181,181,"Bernhard Langer",77,3.16,462,146,"EarlyPar3ScoringAverage",2006
181,181,"Tjaart van der Walt",60,3.16,407,129,"EarlyPar3ScoringAverage",2006
185,185,"John Engler Jr",69,3.17,419,132,"EarlyPar3ScoringAverage",2006
185,185,"Todd Hamilton",72,3.17,527,166,"EarlyPar3ScoringAverage",2006
185,185,"Camilo Villegas",95,3.17,583,184,"EarlyPar3ScoringAverage",2006
188,188,"Brian Bateman",69,3.18,439,138,"EarlyPar3ScoringAverage",2006
188,188,"James Driscoll",80,3.18,553,174,"EarlyPar3ScoringAverage",2006
190,190,"Alex Aragon",63,3.19,440,138,"EarlyPar3ScoringAverage",2006
190,190,"Len Mattiace",59,3.19,395,124,"EarlyPar3ScoringAverage",2006
190,190,"Mark OMeara",52,3.19,370,116,"EarlyPar3ScoringAverage",2006
193,193,"Roger Tambellini",64,3.2,393,123,"EarlyPar3ScoringAverage",2006
194,194,"Vance Veazey",59,3.22,441,137,"EarlyPar3ScoringAverage",2006
195,195,"Ryan Hietala",61,3.23,436,135,"EarlyPar3ScoringAverage",2006
195,195,"Will Ma Kenzie",91,3.23,552,171,"EarlyPar3ScoringAverage",2006
