"RightRoughTendency_RANKTHISWEEK_2005","RightRoughTendency_RANKLASTWEEK_2005","RightRoughTendency_PLAYERNAME_2005","RightRoughTendency_ROUNDS_2005","RightRoughTendency_Pct_2005","RightRoughTendency_TOTALRIGHTROUGH_2005","RightRoughTendency_POSSIBLEFWYS_2005","RightRoughTendency_RELATIVETOPAR_2005","stat_name","year"
47,47,"David Hearn",68,11.97,110,919,0.12,"RightRoughTendency",2005
47,47,"John Senden",101,11.97,165,1379,0.18,"RightRoughTendency",2005
49,49,"Richard Johnson",50,11.99,80,667,0.06,"RightRoughTendency",2005
50,50,"Ben Curtis",65,12.01,92,766,0.18,"RightRoughTendency",2005
50,50,"Dan Forsman",52,12.01,83,691,0.06,"RightRoughTendency",2005
52,52,"Glen Day",80,12.05,131,1087,0.07,"RightRoughTendency",2005
52,52,"Steve Jones",56,12.05,84,697,0.27,"RightRoughTendency",2005
54,54,"Tommy Armour III",103,12.06,166,1376,0.11,"RightRoughTendency",2005
55,55,"Jim Furyk",94,12.15,134,1103,0.25,"RightRoughTendency",2005
56,56,"Marco Dawson",82,12.19,139,1140,0.08,"RightRoughTendency",2005
57,57,"Tom Gillis",77,12.25,128,1045,0.14,"RightRoughTendency",2005
58,58,"Shaun Micheel",81,12.26,121,987,0.15,"RightRoughTendency",2005
59,59,"Ted Purdy",122,12.34,186,1507,0.1,"RightRoughTendency",2005
59,59,"Chris Riley",67,12.34,89,721,0.16,"RightRoughTendency",2005
61,61,"Briny Baird",98,12.35,165,1336,0.07,"RightRoughTendency",2005
62,62,"Luke Donald",67,12.36,76,615,0.2,"RightRoughTendency",2005
63,63,"Tom Byrum",83,12.49,141,1129,0.22,"RightRoughTendency",2005
64,64,"Franklin Langham",91,12.56,149,1186,0.12,"RightRoughTendency",2005
65,65,"Brian Davis",75,12.66,125,987,0.14,"RightRoughTendency",2005
66,66,"Will Ma Kenzie",75,12.68,129,1017,0.12,"RightRoughTendency",2005
66,66,"Craig Perks",67,12.68,115,907,0.24,"RightRoughTendency",2005
66,66,"Bob Tway",87,12.68,129,1017,0.08,"RightRoughTendency",2005
69,69,"Joey Snyder III",102,12.73,174,1367,0.01,"RightRoughTendency",2005
70,70,"Peter Lonard",85,12.77,128,1002,0.05,"RightRoughTendency",2005
70,70,"Jesper Parnevik",84,12.77,135,1057,0.06,"RightRoughTendency",2005
72,72,"Robert Gamez",91,12.79,158,1235,0.22,"RightRoughTendency",2005
73,73,"Brian Bateman",98,12.8,167,1305,0.21,"RightRoughTendency",2005
73,73,"John Huston",90,12.8,153,1195,0.16,"RightRoughTendency",2005
75,75,"Arron Oberholser",65,12.81,98,765,0.14,"RightRoughTendency",2005
76,76,"Michael Long",72,12.82,125,975,0.14,"RightRoughTendency",2005
76,76,"Billy Mayfair",114,12.82,193,1506,0.14,"RightRoughTendency",2005
78,78,"Lucas Glover",88,12.89,151,1171,0.13,"RightRoughTendency",2005
79,79,"Joe Durant",81,12.91,135,1046,0.08,"RightRoughTendency",2005
80,80,"Dean Wilson",86,12.97,155,1195,0.09,"RightRoughTendency",2005
81,81,"Bernhard Langer",67,12.99,92,708,0.1,"RightRoughTendency",2005
82,82,"Zach Johnson",96,13,155,1192,0.12,"RightRoughTendency",2005
82,82,"Chris Smith",93,13,168,1292,0.1,"RightRoughTendency",2005
84,84,"Harrison Frazar",105,13.07,184,1408,0.12,"RightRoughTendency",2005
84,84,"Scott Verplank",87,13.07,131,1002,0.15,"RightRoughTendency",2005
86,86,"Todd Fischer",99,13.1,177,1351,0.11,"RightRoughTendency",2005
87,87,"Matt Gogel",78,13.11,139,1060,0.09,"RightRoughTendency",2005
88,88,"Justin Leonard",78,13.15,112,852,0.23,"RightRoughTendency",2005
89,89,"Bob Heintz",67,13.16,123,935,0.23,"RightRoughTendency",2005
89,89,"Kevin Na",88,13.16,154,1170,0.12,"RightRoughTendency",2005
91,91,"Steve Elkington",67,13.2,108,818,0.19,"RightRoughTendency",2005
92,92,"Justin Bolli",65,13.23,116,877,0.26,"RightRoughTendency",2005
92,92,"Tim Herron",100,13.23,156,1179,0.1,"RightRoughTendency",2005
92,92,"Lee Janzen",75,13.23,123,930,0.29,"RightRoughTendency",2005
95,95,"Justin Rose",99,13.29,176,1324,0.01,"RightRoughTendency",2005
96,96,"Retief Goosen",71,13.33,84,630,0.13,"RightRoughTendency",2005
96,96,"David Toms",87,13.33,125,938,0.11,"RightRoughTendency",2005
98,98,"Ryuji Imada",78,13.35,138,1034,0.04,"RightRoughTendency",2005
98,98,"John Rollins",97,13.35,166,1243,0.1,"RightRoughTendency",2005
100,100,"Paul Gow",78,13.36,138,1033,0.27,"RightRoughTendency",2005
101,101,"Phillip Price",77,13.4,136,1015,0.1,"RightRoughTendency",2005
102,102,"Bradley Hughes",52,13.42,97,723,0.2,"RightRoughTendency",2005
103,103,"Jason Bohn",91,13.48,163,1209,0.08,"RightRoughTendency",2005
104,104,"Hunter Haas",83,13.51,149,1103,0.08,"RightRoughTendency",2005
105,105,"Stephen Ames",82,13.55,123,908,0.18,"RightRoughTendency",2005
106,106,"Stewart Cink",98,13.56,144,1062,0.2,"RightRoughTendency",2005
106,106,"Vaughn Taylor",99,13.56,180,1327,0.13,"RightRoughTendency",2005
108,108,"Matt Davidson",53,13.57,100,737,0.26,"RightRoughTendency",2005
109,109,"Joey Sindelar",104,13.59,197,1450,0.11,"RightRoughTendency",2005
110,110,"Robert Allenby",95,13.6,150,1103,0.17,"RightRoughTendency",2005
110,110,"Nick Watney",91,13.6,169,1243,0.15,"RightRoughTendency",2005
110,110,"Mike Weir",71,13.6,99,728,0.22,"RightRoughTendency",2005
113,113,"Patrick Sheehan",114,13.64,201,1474,0.2,"RightRoughTendency",2005
114,114,"Hunter Mahan",103,13.65,188,1377,0.13,"RightRoughTendency",2005
115,115,"Jose Coceres",56,13.66,103,754,0.18,"RightRoughTendency",2005
115,115,"Neal Lancaster",95,13.66,181,1325,0.08,"RightRoughTendency",2005
117,117,"Jay Haas",54,13.67,82,600,0.11,"RightRoughTendency",2005
117,117,"DJ Trahan",81,13.67,147,1075,0.05,"RightRoughTendency",2005
119,119,"Billy Andrade",83,13.75,155,1127,0.26,"RightRoughTendency",2005
120,120,"Glen Hnatiuk",59,13.86,106,765,0.17,"RightRoughTendency",2005
121,121,"Mark OMeara",66,13.88,116,836,0.11,"RightRoughTendency",2005
122,122,"Charlie Wi",67,13.89,126,907,0.17,"RightRoughTendency",2005
123,123,"Sean OHair",103,13.95,177,1269,0.14,"RightRoughTendency",2005
124,124,"DJ Brigman",76,14.01,133,949,0.12,"RightRoughTendency",2005
125,125,"JJ Henry",102,14.08,188,1335,0.11,"RightRoughTendency",2005
126,126,"Woody Austin",100,14.09,189,1341,0.11,"RightRoughTendency",2005
127,127,"Kirk Triplett",55,14.16,95,671,0.14,"RightRoughTendency",2005
128,128,"Bill Glasson",54,14.2,95,669,0.19,"RightRoughTendency",2005
129,129,"Brett Quigley",96,14.21,178,1253,0.16,"RightRoughTendency",2005
130,130,"Chris Anderson",66,14.22,123,865,0.12,"RightRoughTendency",2005
131,131,"Scott McCarron",78,14.23,135,949,0.11,"RightRoughTendency",2005
132,132,"Chad Campbell",95,14.25,155,1088,0.12,"RightRoughTendency",2005
133,133,"Tom Pernice Jr",111,14.29,193,1351,0.17,"RightRoughTendency",2005
134,134,"Frank Lickliter II",100,14.3,183,1280,0.16,"RightRoughTendency",2005
135,135,"Pat Perez",89,14.32,162,1131,0.25,"RightRoughTendency",2005
135,135,"Carl Pettersson",109,14.32,205,1432,0.08,"RightRoughTendency",2005
137,137,"Tag Ridings",93,14.42,183,1269,0.04,"RightRoughTendency",2005
138,138,"Corey Pavin",77,14.45,139,962,0.14,"RightRoughTendency",2005
139,139,"Padraig Harrington",50,14.46,85,588,0.08,"RightRoughTendency",2005
140,140,"Arjun Atwal",65,14.48,127,877,0.13,"RightRoughTendency",2005
141,141,"Joe Ogilvie",103,14.54,172,1183,0.08,"RightRoughTendency",2005
142,142,"Brendan Jones",81,14.57,161,1105,0.09,"RightRoughTendency",2005
143,143,"Scott Gutschewski",86,14.6,159,1089,0.13,"RightRoughTendency",2005
144,144,"Davis Love III",80,14.63,128,875,0.06,"RightRoughTendency",2005
144,144,"Rocco Mediate",73,14.63,140,957,0.11,"RightRoughTendency",2005
146,146,"Dudley Hart",84,14.67,164,1118,0.05,"RightRoughTendency",2005
147,147,"Lee Westwood",50,14.71,74,503,0.16,"RightRoughTendency",2005
148,148,"JP Hayes",63,14.74,121,821,0.12,"RightRoughTendency",2005
149,149,"Mathias Gronberg",60,14.75,119,807,0.12,"RightRoughTendency",2005
150,150,"Ryan Palmer",101,14.77,184,1246,0.14,"RightRoughTendency",2005
151,151,"James Driscoll",73,14.81,142,959,0.16,"RightRoughTendency",2005
151,151,"Bo Van Pelt",112,14.81,210,1418,0.09,"RightRoughTendency",2005
153,153,"KJ Choi",78,14.82,118,796,0.21,"RightRoughTendency",2005
153,153,"Shigeki Maruyama",99,14.82,182,1228,0.09,"RightRoughTendency",2005
155,155,"Daniel Chopra",108,14.95,212,1418,0,"RightRoughTendency",2005
156,156,"Andrew Magee",82,15,163,1087,0.1,"RightRoughTendency",2005
157,157,"Len Mattiace",86,15.07,172,1141,0.15,"RightRoughTendency",2005
158,158,"Geoff Ogilvy",97,15.13,171,1130,-0.04,"RightRoughTendency",2005
159,159,"Steve Stricker",62,15.14,131,865,0.05,"RightRoughTendency",2005
159,159,"Mario Tiziani",67,15.14,137,905,0.05,"RightRoughTendency",2005
161,161,"Bob Estes",92,15.15,177,1168,0.12,"RightRoughTendency",2005
162,162,"Rory Sabbatini",81,15.2,140,921,0.16,"RightRoughTendency",2005
163,163,"Thomas Levet",54,15.23,83,545,0.24,"RightRoughTendency",2005
164,164,"Carlos Franco",78,15.26,145,950,0.07,"RightRoughTendency",2005
165,165,"Brad Faxon",75,15.27,138,904,0.11,"RightRoughTendency",2005
166,166,"Brenden Pappas",51,15.29,109,713,0.17,"RightRoughTendency",2005
166,166,"Hideto Tanihara",50,15.29,102,667,0.24,"RightRoughTendency",2005
168,168,"Jonathan Byrd",103,15.31,212,1385,0.12,"RightRoughTendency",2005
169,169,"Sergio Garcia",73,15.39,117,760,0.02,"RightRoughTendency",2005
170,170,"Greg Owen",84,15.49,164,1059,0.14,"RightRoughTendency",2005
171,171,"Vijay Singh",111,15.5,202,1303,-0.04,"RightRoughTendency",2005
172,172,"Todd Hamilton",94,15.54,172,1107,0.23,"RightRoughTendency",2005
173,173,"Paul Azinger",66,15.57,139,893,0.08,"RightRoughTendency",2005
174,174,"Hank Kuehne",84,15.67,175,1117,0.12,"RightRoughTendency",2005
175,175,"Charles Warren",89,15.69,190,1211,0.18,"RightRoughTendency",2005
176,176,"Chris DiMarco",83,15.8,139,880,0.12,"RightRoughTendency",2005
177,177,"Brett Wetterich",76,15.81,163,1031,0.06,"RightRoughTendency",2005
178,178,"John Daly",78,15.9,138,868,0.23,"RightRoughTendency",2005
179,179,"Loren Roberts",54,16.01,114,712,0.23,"RightRoughTendency",2005
180,180,"Tim Petrovic",97,16.04,199,1241,0.15,"RightRoughTendency",2005
181,181,"Tom Lehman",69,16.08,123,765,0.26,"RightRoughTendency",2005
182,182,"Rob Rashell",65,16.12,137,850,0.15,"RightRoughTendency",2005
183,183,"Tjaart van der Walt",56,16.28,127,780,0.17,"RightRoughTendency",2005
184,184,"Steve Allan",102,16.53,216,1307,0.11,"RightRoughTendency",2005
185,185,"Rod Pampling",89,16.63,168,1010,0.11,"RightRoughTendency",2005
186,186,"Freddie Jacobson",72,16.78,143,852,0.13,"RightRoughTendency",2005
187,187,"Ian Poulter",62,16.85,94,558,0.15,"RightRoughTendency",2005
188,188,"Stuart Appleby",84,16.88,156,924,0.1,"RightRoughTendency",2005
189,189,"Michael Allen",90,17.22,202,1173,0.06,"RightRoughTendency",2005
190,190,"Rich Beem",66,17.26,130,753,0.23,"RightRoughTendency",2005
191,191,"Ben Crane",78,17.63,171,970,0.07,"RightRoughTendency",2005
192,192,"Dennis Paulson",63,17.92,157,876,0.11,"RightRoughTendency",2005
193,193,"Scott Hend",75,18.06,179,991,0.13,"RightRoughTendency",2005
194,194,"Jose Maria Olazabal",55,18.14,109,601,-0.02,"RightRoughTendency",2005
195,195,"Charles Howell III",95,18.31,199,1087,0.03,"RightRoughTendency",2005
196,196,"Jason Allred",75,18.48,182,985,0.21,"RightRoughTendency",2005
197,197,"Fred Couples",72,18.62,135,725,0.06,"RightRoughTendency",2005
198,198,"Adam Scott",72,18.96,138,728,-0.03,"RightRoughTendency",2005
199,199,"Aaron Baddeley",84,18.97,217,1144,0.18,"RightRoughTendency",2005
200,200,"Brandt Jobe",96,19.64,241,1227,0.17,"RightRoughTendency",2005
201,201,"John Elliott",58,19.77,154,779,0.19,"RightRoughTendency",2005
202,202,"Tiger Woods",76,20.34,166,816,-0.07,"RightRoughTendency",2005
