"ConsecutiveGIR_RANKTHISWEEK_2006","ConsecutiveGIR_RANKLASTWEEK_2006","ConsecutiveGIR_PLAYERNAME_2006","ConsecutiveGIR_EVENTS_2006","ConsecutiveGIR_STREAK_2006","ConsecutiveGIR_CURRENTSTREAK_2006","ConsecutiveGIR_ROUND_2006","ConsecutiveGIR_HOLE_2006","ConsecutiveGIR_YEARTOURN_2006","stat_name","year"
32,32,"Shaun Micheel",29,21,NA,3,9,2006030,"ConsecutiveGIR",2006
32,32,"Ryan Palmer",30,21,2,4,17,2006240,"ConsecutiveGIR",2006
32,32,"Brett Quigley",33,21,NA,2,12,2006440,"ConsecutiveGIR",2006
39,39,"Shane Bertsch",34,20,1,1,6,2006140,"ConsecutiveGIR",2006
39,39,"David Branshaw",29,20,NA,1,7,2006460,"ConsecutiveGIR",2006
39,39,"Larry George",3,20,1,1,12,2006450,"ConsecutiveGIR",2006
39,39,"Mathew Goggin",26,20,9,2,18,2006040,"ConsecutiveGIR",2006
39,39,"Trevor Immelman",24,20,1,1,13,2006470,"ConsecutiveGIR",2006
39,39,"Sean OHair",30,20,3,4,8,2006350,"ConsecutiveGIR",2006
39,39,"Greg Owen",24,20,1,1,2,2006460,"ConsecutiveGIR",2006
39,39,"Jeff Sluman",29,20,8,2,5,2006080,"ConsecutiveGIR",2006
39,39,"Nicholas Thompson",32,20,NA,4,1,2006430,"ConsecutiveGIR",2006
48,48,"Robert Allenby",22,19,1,4,16,2006260,"ConsecutiveGIR",2006
48,48,"Jeff Brehaut",33,19,NA,2,9,2006130,"ConsecutiveGIR",2006
48,48,"Ben Crane",26,19,6,1,2,2006030,"ConsecutiveGIR",2006
48,48,"Ben Curtis",26,19,NA,2,9,2006260,"ConsecutiveGIR",2006
48,48,"Bob Estes",25,19,5,1,7,2006080,"ConsecutiveGIR",2006
48,48,"Fred Funk",29,19,1,1,9,2006320,"ConsecutiveGIR",2006
48,48,"Charles Howell III",30,19,1,4,15,2006450,"ConsecutiveGIR",2006
48,48,"Greg Kraft",26,19,1,1,11,2006460,"ConsecutiveGIR",2006
48,48,"Tom Lehman",20,19,1,1,6,2006310,"ConsecutiveGIR",2006
48,48,"Will Ma Kenzie",29,19,NA,1,4,2006460,"ConsecutiveGIR",2006
48,48,"Rocco Mediate",18,19,NA,1,10,2006100,"ConsecutiveGIR",2006
48,48,"Mark OMeara",18,19,NA,4,2,2006330,"ConsecutiveGIR",2006
48,48,"Arron Oberholser",23,19,NA,1,16,2006330,"ConsecutiveGIR",2006
48,48,"Bob Tway",25,19,2,1,6,2006480,"ConsecutiveGIR",2006
48,48,"Omar Uresti",22,19,6,2,8,2006260,"ConsecutiveGIR",2006
48,48,"Jimmy Walker",21,19,1,1,5,2006280,"ConsecutiveGIR",2006
48,48,"Charles Warren",27,19,1,1,4,2006060,"ConsecutiveGIR",2006
65,65,"Stuart Appleby",23,18,NA,1,18,2006170,"ConsecutiveGIR",2006
65,65,"Arjun Atwal",33,18,NA,4,17,2006020,"ConsecutiveGIR",2006
65,65,"Craig Barlow",22,18,NA,1,6,2006290,"ConsecutiveGIR",2006
65,65,"Rich Beem",27,18,NA,4,5,2006260,"ConsecutiveGIR",2006
65,65,"Jason Bohn",29,18,NA,4,13,2006300,"ConsecutiveGIR",2006
65,65,"Angel Cabrera",12,18,1,3,2,2006310,"ConsecutiveGIR",2006
65,65,"Steve Elkington",17,18,1,4,13,2006260,"ConsecutiveGIR",2006
65,65,"Steve Flesch",33,18,2,1,14,2006320,"ConsecutiveGIR",2006
65,65,"Jim Furyk",24,18,NA,4,6,2006330,"ConsecutiveGIR",2006
65,65,"Sergio Garcia",17,18,3,4,3,2006230,"ConsecutiveGIR",2006
65,65,"JB Holmes",26,18,1,3,10,2006470,"ConsecutiveGIR",2006
65,65,"Nick OHern",15,18,1,4,2,2006320,"ConsecutiveGIR",2006
65,65,"Carl Pettersson",28,18,2,1,13,2006450,"ConsecutiveGIR",2006
65,65,"Ted Purdy",33,18,3,2,8,2006460,"ConsecutiveGIR",2006
65,65,"John Rollins",28,18,1,2,7,2006050,"ConsecutiveGIR",2006
65,65,"Jason Schultz",28,18,3,1,12,2006320,"ConsecutiveGIR",2006
65,65,"Darron Stiles",15,18,1,4,10,2006180,"ConsecutiveGIR",2006
65,65,"Bubba Watson",27,18,1,3,1,2006080,"ConsecutiveGIR",2006
65,65,"Mike Weir",24,18,NA,2,4,2006330,"ConsecutiveGIR",2006
84,84,"Stephen Ames",21,17,6,2,10,2006330,"ConsecutiveGIR",2006
84,84,"Tommy Armour III",25,17,1,4,4,2006320,"ConsecutiveGIR",2006
84,84,"Eric Axley",29,17,NA,3,3,2006410,"ConsecutiveGIR",2006
84,84,"Brian Bateman",26,17,2,2,14,2006470,"ConsecutiveGIR",2006
84,84,"Notah Begay III",12,17,1,2,3,2006300,"ConsecutiveGIR",2006
84,84,"Bart Bryant",26,17,NA,2,18,2006460,"ConsecutiveGIR",2006
84,84,"KJ Choi",26,17,NA,1,18,2006480,"ConsecutiveGIR",2006
84,84,"Tim Clark",22,17,NA,1,5,2006350,"ConsecutiveGIR",2006
84,84,"John Cook",22,17,2,1,2,2006460,"ConsecutiveGIR",2006
84,84,"Chris Couch",27,17,1,1,18,2006450,"ConsecutiveGIR",2006
84,84,"Ernie Els",18,17,NA,4,4,2006100,"ConsecutiveGIR",2006
84,84,"Bill Glasson",17,17,5,3,7,2006300,"ConsecutiveGIR",2006
84,84,"Bill Haas",30,17,1,4,7,2006470,"ConsecutiveGIR",2006
84,84,"Todd Hamilton",27,17,2,1,10,2006460,"ConsecutiveGIR",2006
84,84,"Brian Henninger",12,17,NA,1,2,2006360,"ConsecutiveGIR",2006
84,84,"Brandt Jobe",28,17,2,3,8,2006030,"ConsecutiveGIR",2006
84,84,"Joel Kribel",2,17,NA,1,5,2006040,"ConsecutiveGIR",2006
84,84,"Troy Matteson",32,17,6,3,12,2006460,"ConsecutiveGIR",2006
84,84,"Ryan Moore",22,17,NA,2,16,2006050,"ConsecutiveGIR",2006
84,84,"Tag Ridings",33,17,NA,1,1,2006450,"ConsecutiveGIR",2006
84,84,"Chris Riley",27,17,2,1,3,2006460,"ConsecutiveGIR",2006
84,84,"Rory Sabbatini",24,17,2,1,15,2006230,"ConsecutiveGIR",2006
84,84,"Patrick Sheehan",34,17,4,4,14,2006460,"ConsecutiveGIR",2006
84,84,"Heath Slocum",30,17,5,1,8,2006280,"ConsecutiveGIR",2006
84,84,"Chris Smith",21,17,1,4,14,2006430,"ConsecutiveGIR",2006
84,84,"Brett Wetterich",25,17,1,1,11,2006060,"ConsecutiveGIR",2006
110,110,"Henrik Bjornstad",31,16,NA,2,2,2006080,"ConsecutiveGIR",2006
110,110,"Mark Brooks",36,16,NA,4,1,2006230,"ConsecutiveGIR",2006
110,110,"Jonathan Byrd",20,16,8,1,18,2006460,"ConsecutiveGIR",2006
110,110,"Fred Couples",17,16,NA,3,14,2006150,"ConsecutiveGIR",2006
110,110,"Brian Davis",28,16,NA,2,11,2006460,"ConsecutiveGIR",2006
110,110,"Marco Dawson",27,16,5,4,1,2006400,"ConsecutiveGIR",2006
110,110,"Bubba Dickerson",32,16,NA,3,15,2006410,"ConsecutiveGIR",2006
110,110,"David Duval",24,16,2,1,18,2006460,"ConsecutiveGIR",2006
110,110,"Robert Gamez",30,16,2,1,11,2006410,"ConsecutiveGIR",2006
110,110,"Brian Gay",31,16,2,3,18,2006330,"ConsecutiveGIR",2006
110,110,"Lucas Glover",31,16,NA,3,5,2006450,"ConsecutiveGIR",2006
110,110,"Matt Hansen",25,16,4,2,13,2006040,"ConsecutiveGIR",2006
110,110,"Freddie Jacobson",18,16,5,1,18,2006360,"ConsecutiveGIR",2006
110,110,"Justin Leonard",26,16,6,1,13,2006150,"ConsecutiveGIR",2006
110,110,"Billy Mayfair",29,16,NA,3,16,2006020,"ConsecutiveGIR",2006
110,110,"Scott McCarron",15,16,1,3,9,2006140,"ConsecutiveGIR",2006
110,110,"Larry Mize",18,16,1,4,3,2006300,"ConsecutiveGIR",2006
110,110,"Jose Maria Olazabal",18,16,4,1,12,2006350,"ConsecutiveGIR",2006
110,110,"Scott Parel",1,16,1,3,18,2006140,"ConsecutiveGIR",2006
110,110,"Craig Parry",15,16,NA,3,9,2006260,"ConsecutiveGIR",2006
110,110,"Pat Perez",19,16,6,1,15,2006120,"ConsecutiveGIR",2006
110,110,"Dicky Pride",9,16,2,3,16,2006330,"ConsecutiveGIR",2006
110,110,"Adam Scott",19,16,1,1,7,2006200,"ConsecutiveGIR",2006
110,110,"Joey Sindelar",29,16,1,3,14,2006460,"ConsecutiveGIR",2006
110,110,"Esteban Toledo",2,16,2,3,17,2006300,"ConsecutiveGIR",2006
110,110,"Ron Whittaker",28,16,NA,4,5,2006430,"ConsecutiveGIR",2006
110,110,"Jay Williamson",18,16,4,2,9,2006290,"ConsecutiveGIR",2006
110,110,"Garrett Willis",10,16,2,1,13,2006360,"ConsecutiveGIR",2006
110,110,"Mark Wilson",24,16,2,2,8,2006270,"ConsecutiveGIR",2006
139,139,"Woody Austin",31,15,1,2,15,2006170,"ConsecutiveGIR",2006
139,139,"Michael Connell",22,15,2,2,4,2006060,"ConsecutiveGIR",2006
139,139,"Robert Damron",31,15,1,2,3,2006240,"ConsecutiveGIR",2006
139,139,"Luke Donald",18,15,NA,2,10,2006140,"ConsecutiveGIR",2006
139,139,"Marcus Fraser",1,15,NA,2,10,2006310,"ConsecutiveGIR",2006
139,139,"Harrison Frazar",29,15,NA,2,4,2006330,"ConsecutiveGIR",2006
139,139,"Nathan Green",30,15,NA,2,13,2006320,"ConsecutiveGIR",2006
139,139,"Padraig Harrington",15,15,1,3,10,2006260,"ConsecutiveGIR",2006
139,139,"Dudley Hart",29,15,NA,2,8,2006270,"ConsecutiveGIR",2006
139,139,"JP Hayes",19,15,1,1,9,2006260,"ConsecutiveGIR",2006
139,139,"Gabriel Hjertstedt",16,15,NA,3,1,2006300,"ConsecutiveGIR",2006
139,139,"Jerry Kelly",31,15,1,2,13,2006430,"ConsecutiveGIR",2006
139,139,"Neal Lancaster",19,15,4,3,18,2006060,"ConsecutiveGIR",2006
139,139,"Jeff Maggert",26,15,1,4,13,2006020,"ConsecutiveGIR",2006
139,139,"Shigeki Maruyama",30,15,2,2,4,2006040,"ConsecutiveGIR",2006
139,139,"Paul McGinley",9,15,3,2,17,2006060,"ConsecutiveGIR",2006
139,139,"Spike McRoy",9,15,1,1,4,2006410,"ConsecutiveGIR",2006
139,139,"Joe Ogilvie",29,15,4,2,5,2006200,"ConsecutiveGIR",2006
139,139,"Jeff Overton",28,15,1,1,16,2006080,"ConsecutiveGIR",2006
139,139,"Wes Short Jr",33,15,1,2,14,2006130,"ConsecutiveGIR",2006
139,139,"Vijay Singh",27,15,NA,2,13,2006470,"ConsecutiveGIR",2006
139,139,"Mike Sposa",25,15,1,3,5,2006460,"ConsecutiveGIR",2006
139,139,"Vaughn Taylor",26,15,NA,2,15,2006480,"ConsecutiveGIR",2006
139,139,"DJ Trahan",33,15,1,2,5,2006400,"ConsecutiveGIR",2006
139,139,"Vance Veazey",20,15,NA,1,12,2006080,"ConsecutiveGIR",2006
139,139,"Willie Wood",11,15,NA,3,8,2006060,"ConsecutiveGIR",2006
139,139,"Kaname Yokoo",2,15,2,1,7,2006080,"ConsecutiveGIR",2006
166,166,"Markus Brier",1,14,10,1,7,2006310,"ConsecutiveGIR",2006
166,166,"Mark Calcavecchia",27,14,1,1,18,2006220,"ConsecutiveGIR",2006
166,166,"Daniel Chopra",33,14,NA,2,12,2006460,"ConsecutiveGIR",2006
166,166,"Kris Cox",28,14,NA,1,2,2006080,"ConsecutiveGIR",2006
166,166,"Glen Day",12,14,2,2,4,2006260,"ConsecutiveGIR",2006
166,166,"Jay Delsing",14,14,NA,2,7,2006290,"ConsecutiveGIR",2006
166,166,"Chris DiMarco",26,14,NA,3,12,2006460,"ConsecutiveGIR",2006
166,166,"James Driscoll",29,14,5,1,8,2006330,"ConsecutiveGIR",2006
166,166,"Ken Duke",2,14,NA,1,10,2006100,"ConsecutiveGIR",2006
166,166,"Danny Ellis",23,14,6,2,13,2006080,"ConsecutiveGIR",2006
166,166,"Carlos Franco",29,14,1,2,15,2006050,"ConsecutiveGIR",2006
166,166,"Tom Gillis",1,14,NA,1,13,2006330,"ConsecutiveGIR",2006
166,166,"Retief Goosen",18,14,NA,4,6,2006140,"ConsecutiveGIR",2006
166,166,"David Gossett",7,14,NA,4,5,2006290,"ConsecutiveGIR",2006
166,166,"Scott Gutschewski",19,14,5,2,10,2006300,"ConsecutiveGIR",2006
166,166,"David Howell",14,14,1,1,10,2006440,"ConsecutiveGIR",2006
166,166,"John Huston",27,14,1,1,8,2006030,"ConsecutiveGIR",2006
166,166,"Ryuji Imada",31,14,NA,2,9,2006460,"ConsecutiveGIR",2006
166,166,"Lee Janzen",28,14,NA,2,11,2006050,"ConsecutiveGIR",2006
166,166,"Steve Jones",27,14,NA,4,16,2006280,"ConsecutiveGIR",2006
166,166,"Robert Karlsson",5,14,6,2,5,2006380,"ConsecutiveGIR",2006
166,166,"Jonathan Kaye",32,14,NA,1,8,2006280,"ConsecutiveGIR",2006
166,166,"Bernhard Langer",24,14,NA,2,6,2006470,"ConsecutiveGIR",2006
166,166,"Doyle Ledbetter",1,14,NA,2,13,2006300,"ConsecutiveGIR",2006
166,166,"Steve Lowery",31,14,5,1,7,2006450,"ConsecutiveGIR",2006
166,166,"Hunter Mahan",29,14,2,1,12,2006450,"ConsecutiveGIR",2006
166,166,"Colin Montgomerie",8,14,NA,3,5,2006440,"ConsecutiveGIR",2006
166,166,"Rod Pampling",24,14,2,2,1,2006120,"ConsecutiveGIR",2006
166,166,"Jesper Parnevik",24,14,NA,2,11,2006460,"ConsecutiveGIR",2006
166,166,"Steve Pate",2,14,1,2,3,2006300,"ConsecutiveGIR",2006
166,166,"Tom Pernice Jr",33,14,13,3,4,2006330,"ConsecutiveGIR",2006
166,166,"Kenny Perry",22,14,3,2,7,2006320,"ConsecutiveGIR",2006
166,166,"Tim Petrovic",30,14,2,2,13,2006470,"ConsecutiveGIR",2006
166,166,"Scott Piercy",6,14,NA,1,13,2006050,"ConsecutiveGIR",2006
166,166,"Tom Scherrer",4,14,3,2,18,2006080,"ConsecutiveGIR",2006
166,166,"Mike Small",9,14,1,1,14,2006430,"ConsecutiveGIR",2006
166,166,"Jerry Smith",29,14,1,1,11,2006180,"ConsecutiveGIR",2006
166,166,"BJ Staten",18,14,2,1,10,2006300,"ConsecutiveGIR",2006
166,166,"Steve Stricker",17,14,NA,3,15,2006450,"ConsecutiveGIR",2006
205,205,"Billy Andrade",24,13,NA,3,8,2006320,"ConsecutiveGIR",2006
205,205,"Paul Azinger",30,13,NA,4,2,2006030,"ConsecutiveGIR",2006
205,205,"Doug Barron",28,13,1,1,10,2006080,"ConsecutiveGIR",2006
205,205,"Darren Clarke",11,13,2,2,4,2006130,"ConsecutiveGIR",2006
205,205,"Jason Day",7,13,4,4,6,2006320,"ConsecutiveGIR",2006
205,205,"Gonzalo Fdez Castano",5,13,1,1,10,2006100,"ConsecutiveGIR",2006
205,205,"Robert Garrigus",28,13,NA,2,14,2006400,"ConsecutiveGIR",2006
205,205,"Mathias Gronberg",30,13,3,1,8,2006470,"ConsecutiveGIR",2006
205,205,"David Hearn",1,13,4,3,15,2006390,"ConsecutiveGIR",2006
205,205,"JJ Henry",28,13,NA,3,6,2006490,"ConsecutiveGIR",2006
205,205,"Tim Herron",27,13,2,1,17,2006350,"ConsecutiveGIR",2006
205,205,"Miguel Angel Jimenez",8,13,NA,3,8,2006150,"ConsecutiveGIR",2006
205,205,"Zach Johnson",27,13,2,2,8,2006050,"ConsecutiveGIR",2006
205,205,"Richard Johnson",29,13,NA,3,7,2006410,"ConsecutiveGIR",2006
205,205,"Peter Lonard",22,13,NA,1,3,2006280,"ConsecutiveGIR",2006
205,205,"Parker McLachlin",2,13,NA,1,4,2006060,"ConsecutiveGIR",2006
205,205,"Geoff Ogilvy",20,13,1,1,7,2006350,"ConsecutiveGIR",2006
205,205,"Ian Poulter",15,13,4,4,4,2006230,"ConsecutiveGIR",2006
205,205,"John Riegger",20,13,NA,1,12,2006300,"ConsecutiveGIR",2006
205,205,"Joey Snyder III",6,13,NA,1,16,2006080,"ConsecutiveGIR",2006
205,205,"Kevin Stadler",6,13,NA,1,4,2006120,"ConsecutiveGIR",2006
205,205,"Paul Stankowski",22,13,NA,1,11,2006050,"ConsecutiveGIR",2006
205,205,"David Toms",22,13,NA,2,3,2006350,"ConsecutiveGIR",2006
205,205,"Tjaart van der Walt",21,13,1,3,9,2006460,"ConsecutiveGIR",2006
205,205,"Camilo Villegas",29,13,3,1,17,2006480,"ConsecutiveGIR",2006
205,205,"Nick Watney",29,13,NA,1,18,2006480,"ConsecutiveGIR",2006
231,231,"Michael Allen",25,12,6,3,2,2006360,"ConsecutiveGIR",2006
231,231,"Cameron Beckman",16,12,NA,3,15,2006320,"ConsecutiveGIR",2006
231,231,"Tom Byrum",11,12,1,4,2,2006080,"ConsecutiveGIR",2006
231,231,"Greg Chalmers",28,12,3,1,2,2006270,"ConsecutiveGIR",2006
231,231,"Stewart Cink",26,12,2,4,10,2006320,"ConsecutiveGIR",2006
231,231,"Jose Coceres",13,12,9,2,1,2006220,"ConsecutiveGIR",2006
231,231,"Gavin Coles",5,12,1,1,13,2006140,"ConsecutiveGIR",2006
231,231,"John Daly",21,12,2,2,16,2006330,"ConsecutiveGIR",2006
231,231,"Johan Edfors",4,12,1,1,17,2006350,"ConsecutiveGIR",2006
231,231,"Dan Forsman",15,12,NA,3,7,2006320,"ConsecutiveGIR",2006
231,231,"Matt Gogel",14,12,1,3,4,2006300,"ConsecutiveGIR",2006
231,231,"Ryan Hietala",23,12,NA,2,17,2006080,"ConsecutiveGIR",2006
231,231,"Brendan Jones",9,12,1,1,3,2006330,"ConsecutiveGIR",2006
231,231,"Dave Kelly",1,12,1,1,3,2006100,"ConsecutiveGIR",2006
231,231,"Matt Kuchar",8,12,NA,3,9,2006060,"ConsecutiveGIR",2006
231,231,"David McKenzie",28,12,NA,4,10,2006460,"ConsecutiveGIR",2006
231,231,"Steve Schneiter",2,12,NA,1,14,2006020,"ConsecutiveGIR",2006
231,231,"Sonny Skinner",1,12,2,1,10,2006140,"ConsecutiveGIR",2006
231,231,"Henrik Stenson",10,12,4,1,10,2006440,"ConsecutiveGIR",2006
231,231,"Roger Tambellini",25,12,1,2,10,2006330,"ConsecutiveGIR",2006
231,231,"Kirk Triplett",18,12,1,2,18,2006080,"ConsecutiveGIR",2006
231,231,"Grant Waite",8,12,1,3,7,2006260,"ConsecutiveGIR",2006
231,231,"Anthony Wall",3,12,NA,4,4,2006310,"ConsecutiveGIR",2006
231,231,"Azuma Yano",1,12,1,1,14,2006470,"ConsecutiveGIR",2006
231,231,"Don Yrene",2,12,NA,3,4,2006080,"ConsecutiveGIR",2006
256,256,"Alex Aragon",26,11,NA,1,1,2006330,"ConsecutiveGIR",2006
256,256,"Aaron Baddeley",25,11,NA,2,18,2006280,"ConsecutiveGIR",2006
256,256,"David Berganio Jr",2,11,2,1,12,2006080,"ConsecutiveGIR",2006
256,256,"John Bickerton",4,11,NA,1,9,2006310,"ConsecutiveGIR",2006
256,256,"Thomas Bjorn",7,11,11,4,17,2006440,"ConsecutiveGIR",2006
256,256,"Jason Caron",1,11,2,4,1,2006110,"ConsecutiveGIR",2006
256,256,"Paul Casey",8,11,8,1,1,2006230,"ConsecutiveGIR",2006
256,256,"John Engler Jr",27,11,NA,1,3,2006460,"ConsecutiveGIR",2006
256,256,"Darren Griff",1,11,NA,1,14,2006390,"ConsecutiveGIR",2006
256,256,"Scott Gump",10,11,2,1,14,2006320,"ConsecutiveGIR",2006
256,256,"Scott Harrington",1,11,NA,3,5,2006290,"ConsecutiveGIR",2006
256,256,"Mark Hensby",16,11,1,2,1,2006150,"ConsecutiveGIR",2006
256,256,"Billy Hurley III",6,11,NA,3,10,2006290,"ConsecutiveGIR",2006
256,256,"Anthony Kim",2,11,1,3,9,2006410,"ConsecutiveGIR",2006
256,256,"Soren Kjeldsen",1,11,NA,1,13,2006310,"ConsecutiveGIR",2006
256,256,"Andrew Magee",19,11,NA,2,18,2006300,"ConsecutiveGIR",2006
256,256,"Gary March",1,11,NA,1,6,2006320,"ConsecutiveGIR",2006
256,256,"Len Mattiace",22,11,NA,1,6,2006360,"ConsecutiveGIR",2006
256,256,"Jon Mills",27,11,3,1,9,2006460,"ConsecutiveGIR",2006
256,256,"Madalitso Muthiya",3,11,NA,1,4,2006330,"ConsecutiveGIR",2006
256,256,"Kevin Na",11,11,7,3,15,2006460,"ConsecutiveGIR",2006
256,256,"Andy North",1,11,NA,1,10,2006320,"ConsecutiveGIR",2006
256,256,"Andres Romero",2,11,NA,2,15,2006310,"ConsecutiveGIR",2006
256,256,"Charl Schwartzel",8,11,NA,2,9,2006310,"ConsecutiveGIR",2006
256,256,"Lee Slattery",1,11,4,1,1,2006310,"ConsecutiveGIR",2006
256,256,"Boyd Summerhays",13,11,4,2,10,2006290,"ConsecutiveGIR",2006
256,256,"Hidemichi Tanaka",31,11,2,3,14,2006030,"ConsecutiveGIR",2006
256,256,"Phil Tataurangi",19,11,NA,2,9,2006200,"ConsecutiveGIR",2006
284,284,"Adam Bland",1,10,2,2,1,2006310,"ConsecutiveGIR",2006
284,284,"Michael Bradley",6,10,1,1,5,2006100,"ConsecutiveGIR",2006
284,284,"Michael Clark II",4,10,1,1,3,2006300,"ConsecutiveGIR",2006
284,284,"Trevor Dodds",2,10,1,2,11,2006300,"ConsecutiveGIR",2006
284,284,"Nick Dougherty",3,10,NA,2,4,2006250,"ConsecutiveGIR",2006
284,284,"David Frost",7,10,3,4,6,2006210,"ConsecutiveGIR",2006
284,284,"Keiichiro Fukabori",4,10,3,2,4,2006310,"ConsecutiveGIR",2006
284,284,"Julien Guerrier",1,10,NA,2,1,2006310,"ConsecutiveGIR",2006
284,284,"Brian Guetz",1,10,2,2,14,2006390,"ConsecutiveGIR",2006
284,284,"Ryan Helminen",1,10,4,1,12,2006080,"ConsecutiveGIR",2006
284,284,"Wayne Levi",1,10,2,2,7,2006300,"ConsecutiveGIR",2006
284,284,"Andrew Marshall",1,10,1,2,15,2006310,"ConsecutiveGIR",2006
284,284,"Blaine McCallister",10,10,NA,2,16,2006300,"ConsecutiveGIR",2006
284,284,"Jim McGovern",8,10,1,2,11,2006360,"ConsecutiveGIR",2006
284,284,"Scott Miller",3,10,2,4,5,2006030,"ConsecutiveGIR",2006
284,284,"Yusaku Miyazato",2,10,NA,4,8,2006360,"ConsecutiveGIR",2006
284,284,"Toshinori Muto",1,10,NA,1,15,2006310,"ConsecutiveGIR",2006
284,284,"Chris Nallen",1,10,NA,1,17,2006250,"ConsecutiveGIR",2006
284,284,"Larry Nelson",1,10,10,2,9,2006350,"ConsecutiveGIR",2006
284,284,"Rob Oppenheim",2,10,NA,2,1,2006390,"ConsecutiveGIR",2006
284,284,"Jin Park",1,10,2,1,14,2006080,"ConsecutiveGIR",2006
284,284,"Nick Price",16,10,2,2,11,2006100,"ConsecutiveGIR",2006
284,284,"Robert Rock",1,10,5,2,10,2006310,"ConsecutiveGIR",2006
284,284,"Dave Rummells",1,10,5,2,1,2006300,"ConsecutiveGIR",2006
284,284,"Hideto Tanihara",2,10,NA,1,1,2006310,"ConsecutiveGIR",2006
284,284,"Lee Westwood",14,10,4,3,5,2006310,"ConsecutiveGIR",2006
310,310,"Rich Barcelo",1,9,9,2,1,2006080,"ConsecutiveGIR",2006
310,310,"Chip Beck",1,9,NA,3,2,2006300,"ConsecutiveGIR",2006
310,310,"Steven Bowditch",22,9,NA,1,18,2006430,"ConsecutiveGIR",2006
310,310,"Andrew Buckle",2,9,2,1,8,2006310,"ConsecutiveGIR",2006
310,310,"Bob Burns",9,9,NA,1,4,2006410,"ConsecutiveGIR",2006
310,310,"Jim Carter",3,9,NA,3,9,2006060,"ConsecutiveGIR",2006
310,310,"Bobby Clampett",1,9,1,1,12,2006060,"ConsecutiveGIR",2006
310,310,"Ben Crenshaw",2,9,NA,2,5,2006150,"ConsecutiveGIR",2006
310,310,"Sean Dadey",1,9,NA,2,18,2006300,"ConsecutiveGIR",2006
